t = 13, completed file 1
t = 1832, completed file 51
t = 1840, completed file 6213
t = 1848, completed file 3094
t = 1856, completed file 6072
t = 1864, completed file 6005
t = 1872, completed file 2987
t = 1880, completed file 2945
t = 1888, completed file 720
t = 1896, completed file 5775
t = 1904, completed file 5672
t = 1912, completed file 5671
t = 1920, completed file 174
t = 1928, completed file 2700
t = 1936, completed file 2693
t = 1944, completed file 5262
t = 1952, completed file 5134
t = 1960, completed file 635
t = 1968, completed file 5095
t = 1976, completed file 5089
t = 1984, completed file 1269
t = 1992, completed file 5078
t = 2000, completed file 2379
t = 2008, completed file 2309
t = 2016, completed file 4558
t = 2024, completed file 4543
t = 2032, completed file 2245
t = 2040, completed file 2249
t = 2048, completed file 4416
t = 2056, completed file 4394
t = 2064, completed file 4296
t = 2072, completed file 2138
t = 2080, completed file 2119
t = 2088, completed file 4222
t = 2096, completed file 1045
t = 2104, completed file 515
t = 2112, completed file 4151
t = 2121, completed file 4123
t = 2130, completed file 1017
t = 2139, completed file 4031
t = 2148, completed file 3966
t = 2157, completed file 3923
t = 2166, completed file 3797
t = 2175, completed file 1893
t = 2184, completed file 3763
t = 2193, completed file 1865
t = 2202, completed file 3694
t = 2211, completed file 3690
t = 2220, completed file 7159
t = 2229, completed file 3486
t = 2238, completed file 6908
t = 2247, completed file 6853
t = 2256, completed file 6762
t = 2265, completed file 3364
t = 2274, completed file 110
t = 2283, completed file 412
t = 2292, completed file 6617
t = 2301, completed file 827
t = 2310, completed file 6550
t = 2319, completed file 3277
t = 2328, completed file 1616
t = 2337, completed file 800
t = 2346, completed file 6381
t = 2355, completed file 6299
t = 2364, completed file 182
t = 2373, completed file 6063
t = 2382, completed file 6048
t = 2391, completed file 381
t = 2400, completed file 5936
t = 2409, completed file 729
t = 2418, completed file 2908
t = 2427, completed file 5800
t = 2436, completed file 1449
t = 2445, completed file 1424
t = 2454, completed file 5661
t = 2463, completed file 5619
t = 2472, completed file 682
t = 2481, completed file 2737
t = 2490, completed file 691
t = 2499, completed file 675
t = 2508, completed file 5216
t = 2517, completed file 5191
t = 2526, completed file 317
t = 2535, completed file 2539
t = 2544, completed file 2522
t = 2553, completed file 628
t = 2562, completed file 25
t = 2571, completed file 308
t = 2580, completed file 2414
t = 2589, completed file 602
t = 2598, completed file 4781
t = 2607, completed file 4643
t = 2616, completed file 4479
t = 2625, completed file 2200
t = 2634, completed file 2071
t = 2644, completed file 4088
t = 2654, completed file 2004
t = 2664, completed file 4011
t = 2674, completed file 3963
t = 2684, completed file 3931
t = 2694, completed file 3919
t = 2704, completed file 981
t = 2714, completed file 3906
t = 2724, completed file 953
t = 2734, completed file 3828
t = 2744, completed file 3784
t = 2754, completed file 7336
t = 2764, completed file 3648
t = 2774, completed file 7215
t = 2784, completed file 7206
t = 2794, completed file 434
t = 2804, completed file 1767
t = 2814, completed file 6947
t = 2824, completed file 6884
t = 2834, completed file 425
t = 2844, completed file 6774
t = 2854, completed file 1692
t = 2864, completed file 6691
t = 2874, completed file 396
t = 2884, completed file 199
t = 2894, completed file 3207
t = 2904, completed file 1595
t = 2914, completed file 6402
t = 2924, completed file 6397
t = 2934, completed file 6353
t = 2944, completed file 6318
t = 2954, completed file 3136
t = 2964, completed file 6145
t = 2974, completed file 6114
t = 2984, completed file 6106
t = 2994, completed file 6039
t = 3004, completed file 5859
t = 3014, completed file 5826
t = 3024, completed file 37
t = 3034, completed file 2851
t = 3044, completed file 694
t = 3054, completed file 2758
t = 3064, completed file 5508
t = 3074, completed file 339
t = 3084, completed file 680
t = 3094, completed file 331
t = 3104, completed file 1327
t = 3114, completed file 5193
t = 3124, completed file 5037
t = 3134, completed file 2420
t = 3144, completed file 4789
t = 3154, completed file 1182
t = 3164, completed file 1186
t = 3174, completed file 1145
t = 3184, completed file 570
t = 3194, completed file 1122
t = 3204, completed file 2239
t = 3214, completed file 4340
t = 3224, completed file 2108
t = 3234, completed file 1047
t = 3244, completed file 4176
t = 3255, completed file 4132
t = 3266, completed file 2042
t = 3277, completed file 3941
t = 3288, completed file 3801
t = 3299, completed file 3759
t = 3310, completed file 7338
t = 3321, completed file 3588
t = 3332, completed file 7157
t = 3343, completed file 3569
t = 3354, completed file 3503
t = 3365, completed file 7040
t = 3376, completed file 6977
t = 3387, completed file 860
t = 3398, completed file 6749
t = 3409, completed file 3308
t = 3420, completed file 6464
t = 3431, completed file 6286
t = 3442, completed file 3101
t = 3453, completed file 6059
t = 3464, completed file 5981
t = 3475, completed file 714
t = 3486, completed file 2893
t = 3497, completed file 2837
t = 3508, completed file 5522
t = 3519, completed file 1369
t = 3530, completed file 5425
t = 3541, completed file 5402
t = 3552, completed file 5335
t = 3563, completed file 1319
t = 3574, completed file 5091
t = 3585, completed file 2513
t = 3596, completed file 4909
t = 3607, completed file 4895
t = 3618, completed file 4889
t = 3629, completed file 596
t = 3640, completed file 1215
t = 3651, completed file 1210
t = 3662, completed file 2411
t = 3673, completed file 4785
t = 3684, completed file 4682
t = 3695, completed file 4583
t = 3706, completed file 4511
t = 3717, completed file 2232
t = 3728, completed file 1102
t = 3739, completed file 2227
t = 3750, completed file 529
t = 3761, completed file 4181
t = 3772, completed file 2070
t = 3784, completed file 4105
t = 3796, completed file 245
t = 3808, completed file 1013
t = 3820, completed file 3988
t = 3832, completed file 255
t = 3844, completed file 7340
t = 3856, completed file 1824
t = 3868, completed file 1796
t = 3880, completed file 7052
t = 3892, completed file 884
t = 3904, completed file 3487
t = 3916, completed file 3392
t = 3928, completed file 6770
t = 3940, completed file 1673
t = 3952, completed file 1672
t = 3964, completed file 3341
t = 3976, completed file 6566
t = 3988, completed file 6515
t = 4000, completed file 3254
t = 4012, completed file 1597
t = 4024, completed file 3193
t = 4036, completed file 3167
t = 4048, completed file 6292
t = 4060, completed file 1533
t = 4072, completed file 5983
t = 4084, completed file 5891
t = 4096, completed file 2880
t = 4108, completed file 5763
t = 4120, completed file 2858
t = 4132, completed file 2809
t = 4144, completed file 2782
t = 4156, completed file 1383
t = 4168, completed file 5526
t = 4180, completed file 5506
t = 4192, completed file 2754
t = 4204, completed file 5442
t = 4216, completed file 1345
t = 4228, completed file 5360
t = 4240, completed file 5285
t = 4252, completed file 2584
t = 4264, completed file 5139
t = 4276, completed file 5087
t = 4288, completed file 2529
t = 4300, completed file 609
t = 4312, completed file 2353
t = 4324, completed file 4593
t = 4336, completed file 4481
t = 4348, completed file 2164
t = 4360, completed file 2142
t = 4372, completed file 4193
t = 4384, completed file 263
t = 4397, completed file 4085
t = 4410, completed file 4048
t = 4423, completed file 3917
t = 4436, completed file 3865
t = 4449, completed file 3821
t = 4462, completed file 1873
t = 4475, completed file 3691
t = 4488, completed file 7251
t = 4501, completed file 3553
t = 4514, completed file 3511
t = 4527, completed file 3507
t = 4540, completed file 6981
t = 4553, completed file 6975
t = 4566, completed file 6892
t = 4579, completed file 3423
t = 4592, completed file 6842
t = 4605, completed file 3377
t = 4618, completed file 6754
t = 4631, completed file 421
t = 4644, completed file 6700
t = 4657, completed file 6653
t = 4670, completed file 3321
t = 4683, completed file 31
t = 4696, completed file 6465
t = 4709, completed file 3218
t = 4722, completed file 6342
t = 4735, completed file 6293
t = 4748, completed file 3123
t = 4761, completed file 6229
t = 4774, completed file 3084
t = 4787, completed file 6118
t = 4800, completed file 2986
t = 4813, completed file 5827
t = 4826, completed file 5789
t = 4839, completed file 1441
t = 4852, completed file 5687
t = 4865, completed file 5592
t = 4878, completed file 5585
t = 4891, completed file 5529
t = 4904, completed file 5473
t = 4917, completed file 2698
t = 4930, completed file 2631
t = 4943, completed file 5029
t = 4956, completed file 2464
t = 4969, completed file 4883
t = 4982, completed file 604
t = 4995, completed file 4839
t = 5008, completed file 1187
t = 5021, completed file 4747
t = 5034, completed file 2365
t = 5047, completed file 4704
t = 5060, completed file 4516
t = 5073, completed file 4499
t = 5086, completed file 4476
t = 5099, completed file 4470
t = 5112, completed file 2238
t = 5125, completed file 2221
t = 5138, completed file 4404
t = 5151, completed file 4336
t = 5164, completed file 2153
t = 5177, completed file 4289
t = 5190, completed file 2143
t = 5203, completed file 4167
t = 5217, completed file 4029
t = 5231, completed file 1997
t = 5245, completed file 3922
t = 5259, completed file 1958
t = 5273, completed file 946
t = 5287, completed file 469
t = 5301, completed file 1851
t = 5315, completed file 1850
t = 5329, completed file 7337
t = 5343, completed file 7326
t = 5357, completed file 907
t = 5371, completed file 3601
t = 5385, completed file 1780
t = 5399, completed file 885
t = 5413, completed file 3526
t = 5427, completed file 7032
t = 5441, completed file 7009
t = 5455, completed file 3478
t = 5469, completed file 6894
t = 5483, completed file 422
t = 5497, completed file 6791
t = 5511, completed file 1662
t = 5525, completed file 6599
t = 5539, completed file 1634
t = 5553, completed file 6422
t = 5567, completed file 6387
t = 5581, completed file 6351
t = 5595, completed file 3176
t = 5609, completed file 6330
t = 5623, completed file 1582
t = 5637, completed file 6277
t = 5651, completed file 1557
t = 5665, completed file 6043
t = 5679, completed file 754
t = 5693, completed file 1501
t = 5707, completed file 2970
t = 5721, completed file 2951
t = 5735, completed file 5849
t = 5749, completed file 2855
t = 5763, completed file 5693
t = 5777, completed file 5575
t = 5791, completed file 1384
t = 5805, completed file 5482
t = 5819, completed file 2711
t = 5833, completed file 1352
t = 5847, completed file 668
t = 5861, completed file 5371
t = 5875, completed file 1316
t = 5889, completed file 5236
t = 5903, completed file 2596
t = 5917, completed file 2583
t = 5931, completed file 1252
t = 5945, completed file 4847
t = 5959, completed file 4835
t = 5973, completed file 4826
t = 5987, completed file 4721
t = 6001, completed file 2325
t = 6015, completed file 4546
t = 6029, completed file 1090
t = 6043, completed file 4362
t = 6057, completed file 4241
t = 6071, completed file 4210
t = 6085, completed file 4190
t = 6100, completed file 2045
t = 6115, completed file 252
t = 6130, completed file 4057
t = 6145, completed file 1012
t = 6160, completed file 3977
t = 6175, completed file 1965
t = 6190, completed file 116
t = 6205, completed file 124
t = 6220, completed file 3726
t = 6235, completed file 1826
t = 6250, completed file 7322
t = 6265, completed file 7260
t = 6280, completed file 888
t = 6295, completed file 7123
t = 6310, completed file 3542
t = 6325, completed file 6963
t = 6340, completed file 829
t = 6355, completed file 6547
t = 6370, completed file 6436
t = 6385, completed file 6429
t = 6400, completed file 1569
t = 6415, completed file 6182
t = 6430, completed file 761
t = 6445, completed file 376
t = 6460, completed file 5907
t = 6475, completed file 2863
t = 6490, completed file 2823
t = 6505, completed file 2784
t = 6520, completed file 1394
t = 6535, completed file 5510
t = 6550, completed file 5484
t = 6565, completed file 5434
t = 6580, completed file 2690
t = 6595, completed file 2671
t = 6610, completed file 5140
t = 6625, completed file 1272
t = 6640, completed file 4955
t = 6655, completed file 1233
t = 6670, completed file 4943
t = 6685, completed file 4804
t = 6700, completed file 4790
t = 6715, completed file 2375
t = 6730, completed file 4729
t = 6745, completed file 1140
t = 6760, completed file 4501
t = 6775, completed file 4432
t = 6790, completed file 4417
t = 6805, completed file 544
t = 6820, completed file 4348
t = 6835, completed file 4305
t = 6850, completed file 1065
t = 6865, completed file 2082
t = 6881, completed file 4135
t = 6897, completed file 2067
t = 6913, completed file 4045
t = 6929, completed file 1956
t = 6945, completed file 470
t = 6961, completed file 3778
t = 6977, completed file 1877
t = 6993, completed file 940
t = 7009, completed file 3649
t = 7025, completed file 7202
t = 7041, completed file 3578
t = 7057, completed file 6984
t = 7073, completed file 6807
t = 7089, completed file 3342
t = 7105, completed file 3273
t = 7121, completed file 3240
t = 7137, completed file 3236
t = 7153, completed file 801
t = 7169, completed file 3205
t = 7185, completed file 3177
t = 7201, completed file 787
t = 7217, completed file 6115
t = 7233, completed file 3017
t = 7249, completed file 5947
t = 7265, completed file 1471
t = 7281, completed file 368
t = 7297, completed file 5790
t = 7313, completed file 2862
t = 7329, completed file 1420
t = 7345, completed file 5635
t = 7361, completed file 5579
t = 7377, completed file 5560
t = 7393, completed file 5471
t = 7409, completed file 5464
t = 7425, completed file 5214
t = 7441, completed file 327
t = 7457, completed file 2531
t = 7473, completed file 5004
t = 7489, completed file 2494
t = 7505, completed file 4962
t = 7521, completed file 4910
t = 7537, completed file 1225
t = 7553, completed file 1206
t = 7569, completed file 1162
t = 7585, completed file 4644
t = 7601, completed file 4642
t = 7617, completed file 4604
t = 7633, completed file 4438
t = 7649, completed file 2191
t = 7665, completed file 2146
t = 7681, completed file 4293
t = 7697, completed file 2113
t = 7714, completed file 986
t = 7731, completed file 1968
t = 7748, completed file 1896
t = 7765, completed file 7348
t = 7782, completed file 7227
t = 7799, completed file 3596
t = 7816, completed file 7148
t = 7833, completed file 3544
t = 7850, completed file 437
t = 7867, completed file 7086
t = 7884, completed file 7080
t = 7901, completed file 6990
t = 7918, completed file 6980
t = 7935, completed file 3465
t = 7952, completed file 3472
t = 7969, completed file 6919
t = 7986, completed file 3451
t = 8003, completed file 6794
t = 8020, completed file 6763
t = 8037, completed file 6743
t = 8054, completed file 408
t = 8071, completed file 6549
t = 8088, completed file 1594
t = 8105, completed file 6262
t = 8122, completed file 1563
t = 8139, completed file 6203
t = 8156, completed file 3072
t = 8173, completed file 1519
t = 8190, completed file 5940
t = 8207, completed file 2938
t = 8224, completed file 5874
t = 8241, completed file 5791
t = 8258, completed file 5764
t = 8275, completed file 5645
t = 8292, completed file 5633
t = 8309, completed file 5466
t = 8326, completed file 5386
t = 8343, completed file 1343
t = 8360, completed file 2664
t = 8377, completed file 2615
t = 8394, completed file 1299
t = 8411, completed file 5011
t = 8428, completed file 5010
t = 8445, completed file 2426
t = 8462, completed file 4795
t = 8479, completed file 595
t = 8496, completed file 2384
t = 8513, completed file 4736
t = 8530, completed file 4705
t = 8547, completed file 2340
t = 8564, completed file 1168
t = 8581, completed file 4617
t = 8598, completed file 4615
t = 8615, completed file 2228
t = 8632, completed file 4382
t = 8649, completed file 1088
t = 8666, completed file 4291
t = 8684, completed file 27
t = 8702, completed file 239
t = 8720, completed file 7341
t = 8738, completed file 7334
t = 8756, completed file 61
t = 8774, completed file 7274
t = 8792, completed file 7257
t = 8810, completed file 3599
t = 8828, completed file 7170
t = 8846, completed file 3580
t = 8864, completed file 3517
t = 8882, completed file 6989
t = 8900, completed file 6937
t = 8918, completed file 1716
t = 8936, completed file 842
t = 8954, completed file 3344
t = 8972, completed file 3291
t = 8990, completed file 3295
t = 9008, completed file 6562
t = 9026, completed file 3111
t = 9044, completed file 3089
t = 9062, completed file 3022
t = 9080, completed file 1463
t = 9098, completed file 5778
t = 9116, completed file 5737
t = 9134, completed file 176
t = 9152, completed file 702
t = 9170, completed file 5595
t = 9188, completed file 2735
t = 9206, completed file 5405
t = 9224, completed file 44
t = 9242, completed file 5220
t = 9260, completed file 5159
t = 9278, completed file 5138
t = 9296, completed file 315
t = 9314, completed file 5006
t = 9332, completed file 156
t = 9350, completed file 4914
t = 9368, completed file 4855
t = 9386, completed file 4806
t = 9404, completed file 2400
t = 9422, completed file 1191
t = 9440, completed file 299
t = 9458, completed file 4670
t = 9476, completed file 4661
t = 9494, completed file 288
t = 9512, completed file 7339
t = 9530, completed file 2237
t = 9548, completed file 4422
t = 9566, completed file 4409
t = 9584, completed file 2134
t = 9602, completed file 138
t = 9620, completed file 4202
t = 9639, completed file 2040
t = 9658, completed file 4030
t = 9677, completed file 3968
t = 9696, completed file 3943
t = 9715, completed file 1924
t = 9734, completed file 3686
t = 9753, completed file 452
t = 9772, completed file 7280
t = 9791, completed file 7265
t = 9810, completed file 3626
t = 9829, completed file 7169
t = 9848, completed file 7150
t = 9867, completed file 3440
t = 9886, completed file 1695
t = 9905, completed file 6716
t = 9924, completed file 7307
t = 9943, completed file 3272
t = 9962, completed file 6503
t = 9981, completed file 3223
t = 10000, completed file 6375
t = 10019, completed file 1561
t = 10038, completed file 6234
t = 10057, completed file 6207
t = 10076, completed file 6175
t = 10095, completed file 3075
t = 10114, completed file 1547
t = 10133, completed file 1529
t = 10152, completed file 752
t = 10171, completed file 5984
t = 10190, completed file 2953
t = 10209, completed file 5901
t = 10228, completed file 5844
t = 10247, completed file 5838
t = 10266, completed file 2917
t = 10285, completed file 5799
t = 10304, completed file 2872
t = 10323, completed file 1432
t = 10342, completed file 2805
t = 10361, completed file 2801
t = 10380, completed file 2797
t = 10399, completed file 697
t = 10418, completed file 5545
t = 10437, completed file 5498
t = 10456, completed file 2702
t = 10475, completed file 2685
t = 10494, completed file 656
t = 10513, completed file 657
t = 10532, completed file 5205
t = 10551, completed file 2555
t = 10570, completed file 2541
t = 10589, completed file 5066
t = 10608, completed file 2530
t = 10627, completed file 2472
t = 10646, completed file 300
t = 10665, completed file 4743
t = 10684, completed file 4713
t = 10703, completed file 4563
t = 10722, completed file 2278
t = 10741, completed file 1104
t = 10760, completed file 1095
t = 10779, completed file 4260
t = 10799, completed file 2047
t = 10819, completed file 2039
t = 10839, completed file 4076
t = 10859, completed file 4027
t = 10879, completed file 3999
t = 10899, completed file 991
t = 10919, completed file 1955
t = 10939, completed file 961
t = 10959, completed file 3830
t = 10979, completed file 471
t = 10999, completed file 3682
t = 11019, completed file 1829
t = 11039, completed file 7273
t = 11059, completed file 7264
t = 11079, completed file 1806
t = 11099, completed file 7235
t = 11119, completed file 3597
t = 11139, completed file 7162
t = 11159, completed file 7136
