t = 10, completed file 1
t = 231, completed file 1954
t = 234, completed file 511
t = 237, completed file 6211
t = 240, completed file 6179
t = 243, completed file 6132
t = 246, completed file 6112
t = 249, completed file 6095
t = 252, completed file 5999
t = 255, completed file 5959
t = 258, completed file 1385
t = 261, completed file 3045
t = 264, completed file 1492
t = 267, completed file 2878
t = 270, completed file 5357
t = 273, completed file 330
t = 276, completed file 5305
t = 279, completed file 2697
t = 282, completed file 653
t = 285, completed file 5221
t = 288, completed file 3053
t = 291, completed file 2826
t = 294, completed file 1521
t = 297, completed file 5081
t = 300, completed file 4992
t = 303, completed file 4985
t = 306, completed file 4910
t = 309, completed file 4765
t = 312, completed file 4744
t = 315, completed file 4675
t = 318, completed file 2462
t = 321, completed file 1169
t = 324, completed file 1063
t = 327, completed file 4491
t = 330, completed file 2323
t = 333, completed file 682
t = 336, completed file 4308
t = 339, completed file 1069
t = 342, completed file 4243
t = 345, completed file 2185
t = 348, completed file 1047
t = 351, completed file 613
t = 355, completed file 4035
t = 359, completed file 7341
t = 363, completed file 3624
t = 367, completed file 1813
t = 371, completed file 931
t = 375, completed file 6884
t = 379, completed file 6812
t = 383, completed file 6781
t = 387, completed file 6780
t = 391, completed file 6764
t = 395, completed file 1711
t = 399, completed file 1644
t = 403, completed file 1681
t = 407, completed file 6523
t = 411, completed file 6400
t = 415, completed file 6345
t = 419, completed file 3186
t = 423, completed file 6254
t = 427, completed file 3145
t = 431, completed file 6183
t = 435, completed file 1540
t = 439, completed file 5914
t = 443, completed file 5846
t = 447, completed file 753
t = 451, completed file 2869
t = 455, completed file 1472
t = 459, completed file 738
t = 463, completed file 5565
t = 467, completed file 697
t = 471, completed file 2753
t = 475, completed file 2743
t = 479, completed file 1361
t = 483, completed file 1342
t = 487, completed file 5010
t = 491, completed file 4941
t = 495, completed file 2574
t = 499, completed file 2483
t = 503, completed file 297
t = 507, completed file 1243
t = 511, completed file 4793
t = 515, completed file 631
t = 519, completed file 4757
t = 523, completed file 4662
t = 527, completed file 52
t = 531, completed file 4659
t = 535, completed file 1160
t = 539, completed file 1106
t = 543, completed file 4474
t = 547, completed file 2213
t = 551, completed file 1102
t = 555, completed file 2194
t = 559, completed file 4347
t = 563, completed file 4344
t = 567, completed file 2150
t = 571, completed file 2158
t = 575, completed file 4250
t = 579, completed file 2113
t = 584, completed file 4097
t = 589, completed file 4067
t = 594, completed file 4062
t = 599, completed file 4032
t = 604, completed file 3988
t = 609, completed file 3968
t = 614, completed file 3935
t = 619, completed file 3932
t = 624, completed file 3794
t = 629, completed file 955
t = 634, completed file 957
t = 639, completed file 909
t = 644, completed file 7221
t = 649, completed file 3606
t = 654, completed file 3548
t = 659, completed file 7120
t = 664, completed file 3607
t = 669, completed file 7001
t = 674, completed file 3609
t = 679, completed file 850
t = 684, completed file 6722
t = 689, completed file 3349
t = 694, completed file 3327
t = 699, completed file 6592
t = 704, completed file 6426
t = 709, completed file 6392
t = 714, completed file 127
t = 719, completed file 3114
t = 724, completed file 1539
t = 729, completed file 6032
t = 734, completed file 6023
t = 739, completed file 736
t = 744, completed file 353
t = 749, completed file 5695
t = 754, completed file 5694
t = 759, completed file 5666
t = 764, completed file 5551
t = 769, completed file 5527
t = 774, completed file 5456
t = 779, completed file 5380
t = 784, completed file 2601
t = 789, completed file 5233
t = 794, completed file 2495
t = 799, completed file 317
t = 804, completed file 627
t = 809, completed file 4893
t = 814, completed file 4857
t = 819, completed file 2390
t = 824, completed file 4695
t = 829, completed file 1174
t = 834, completed file 2238
t = 839, completed file 87
t = 844, completed file 1052
t = 850, completed file 4117
t = 856, completed file 4064
t = 862, completed file 4054
t = 868, completed file 4011
t = 874, completed file 2016
t = 880, completed file 3948
t = 886, completed file 2042
t = 892, completed file 1999
t = 898, completed file 1930
t = 904, completed file 3837
t = 910, completed file 234
t = 916, completed file 3747
t = 922, completed file 3696
t = 928, completed file 7284
t = 934, completed file 3635
t = 940, completed file 3615
t = 946, completed file 7149
t = 952, completed file 7109
t = 958, completed file 6883
t = 964, completed file 1730
t = 970, completed file 3369
t = 976, completed file 6804
t = 982, completed file 3426
t = 988, completed file 6793
t = 994, completed file 3217
t = 1000, completed file 3211
t = 1006, completed file 806
t = 1012, completed file 6401
t = 1018, completed file 6367
t = 1024, completed file 6240
t = 1030, completed file 1512
t = 1036, completed file 6116
t = 1042, completed file 6115
t = 1048, completed file 5922
t = 1054, completed file 2965
t = 1060, completed file 366
t = 1066, completed file 2845
t = 1072, completed file 5460
t = 1078, completed file 5430
t = 1084, completed file 2677
t = 1090, completed file 341
t = 1096, completed file 1358
t = 1102, completed file 328
t = 1108, completed file 5173
t = 1114, completed file 5133
t = 1120, completed file 5088
t = 1126, completed file 1257
t = 1132, completed file 1249
t = 1138, completed file 2359
t = 1144, completed file 4667
t = 1150, completed file 2287
t = 1156, completed file 577
t = 1162, completed file 2174
t = 1168, completed file 1093
t = 1174, completed file 4338
t = 1180, completed file 1094
t = 1186, completed file 2152
t = 1192, completed file 4230
t = 1198, completed file 4212
t = 1205, completed file 4137
t = 1212, completed file 2049
t = 1219, completed file 3987
t = 1226, completed file 3974
t = 1233, completed file 3937
t = 1240, completed file 3910
t = 1247, completed file 3845
t = 1254, completed file 3839
t = 1261, completed file 1910
t = 1268, completed file 1860
t = 1275, completed file 3660
t = 1282, completed file 7276
t = 1289, completed file 1814
t = 1296, completed file 110
t = 1303, completed file 7209
t = 1310, completed file 875
t = 1317, completed file 7066
t = 1324, completed file 1757
t = 1331, completed file 7002
t = 1338, completed file 1750
t = 1345, completed file 6981
t = 1352, completed file 6975
t = 1359, completed file 3464
t = 1366, completed file 3451
t = 1373, completed file 1709
t = 1380, completed file 6657
t = 1387, completed file 6452
t = 1394, completed file 3230
t = 1401, completed file 3210
t = 1408, completed file 777
t = 1415, completed file 3193
t = 1422, completed file 6267
t = 1429, completed file 3055
t = 1436, completed file 1523
t = 1443, completed file 2999
t = 1450, completed file 381
t = 1457, completed file 5859
t = 1464, completed file 5825
t = 1471, completed file 2872
t = 1478, completed file 2857
t = 1485, completed file 5712
t = 1492, completed file 2846
t = 1499, completed file 2815
t = 1506, completed file 5588
t = 1513, completed file 2775
t = 1520, completed file 2755
t = 1527, completed file 5500
t = 1534, completed file 336
t = 1541, completed file 5341
t = 1548, completed file 1325
t = 1555, completed file 1311
t = 1562, completed file 5272
t = 1569, completed file 5241
t = 1576, completed file 5185
t = 1583, completed file 320
t = 1590, completed file 2498
t = 1597, completed file 4772
t = 1604, completed file 4714
t = 1611, completed file 4642
t = 1618, completed file 4582
t = 1625, completed file 4505
t = 1632, completed file 267
t = 1639, completed file 529
t = 1646, completed file 270
t = 1654, completed file 1015
t = 1662, completed file 477
t = 1670, completed file 478
t = 1678, completed file 3809
t = 1686, completed file 3792
t = 1694, completed file 1825
t = 1702, completed file 3612
t = 1710, completed file 7204
t = 1718, completed file 1808
t = 1726, completed file 3543
t = 1734, completed file 7024
t = 1742, completed file 6965
t = 1750, completed file 6940
t = 1758, completed file 6846
t = 1766, completed file 6833
t = 1774, completed file 6799
t = 1782, completed file 6756
t = 1790, completed file 35
t = 1798, completed file 6723
t = 1806, completed file 406
t = 1814, completed file 6599
t = 1822, completed file 6587
t = 1830, completed file 3288
t = 1838, completed file 1620
t = 1846, completed file 3296
t = 1854, completed file 6531
t = 1862, completed file 6526
t = 1870, completed file 416
t = 1878, completed file 1629
t = 1886, completed file 810
t = 1894, completed file 6442
t = 1902, completed file 6358
t = 1910, completed file 6318
t = 1918, completed file 6256
t = 1926, completed file 6248
t = 1934, completed file 398
t = 1942, completed file 3071
t = 1950, completed file 3072
t = 1958, completed file 6085
t = 1966, completed file 6029
t = 1974, completed file 2949
t = 1982, completed file 2901
t = 1990, completed file 2849
t = 1998, completed file 5646
t = 2006, completed file 5632
t = 2014, completed file 1398
t = 2022, completed file 5529
t = 2030, completed file 5509
t = 2038, completed file 2746
t = 2046, completed file 5368
t = 2054, completed file 651
t = 2062, completed file 5149
t = 2070, completed file 5022
t = 2078, completed file 4873
t = 2086, completed file 4859
t = 2094, completed file 1212
t = 2102, completed file 2367
t = 2110, completed file 4617
t = 2118, completed file 2248
t = 2126, completed file 4371
t = 2134, completed file 4363
t = 2142, completed file 4343
t = 2150, completed file 4310
t = 2158, completed file 4304
t = 2166, completed file 4247
t = 2174, completed file 4178
t = 2182, completed file 4177
t = 2190, completed file 2073
t = 2199, completed file 3801
t = 2208, completed file 948
t = 2217, completed file 3723
t = 2226, completed file 7237
t = 2235, completed file 890
t = 2244, completed file 7078
t = 2253, completed file 3488
t = 2262, completed file 1727
t = 2271, completed file 6921
t = 2280, completed file 6899
t = 2289, completed file 853
t = 2298, completed file 3370
t = 2307, completed file 1678
t = 2316, completed file 6710
t = 2325, completed file 6691
t = 2334, completed file 6670
t = 2343, completed file 3320
t = 2352, completed file 6631
t = 2361, completed file 6611
t = 2370, completed file 6565
t = 2379, completed file 6548
t = 2388, completed file 6502
t = 2397, completed file 6473
t = 2406, completed file 6368
t = 2415, completed file 3185
t = 2424, completed file 3160
t = 2433, completed file 6276
t = 2442, completed file 3098
t = 2451, completed file 377
t = 2460, completed file 6069
t = 2469, completed file 1511
t = 2478, completed file 752
t = 2487, completed file 742
t = 2496, completed file 1480
t = 2505, completed file 5858
t = 2514, completed file 724
t = 2523, completed file 2795
t = 2532, completed file 1310
t = 2541, completed file 5196
t = 2550, completed file 5143
t = 2559, completed file 5128
t = 2568, completed file 2571
t = 2577, completed file 5108
t = 2586, completed file 5076
t = 2595, completed file 5042
t = 2604, completed file 1254
t = 2613, completed file 4965
t = 2622, completed file 4901
t = 2631, completed file 612
t = 2640, completed file 4785
t = 2649, completed file 4756
t = 2658, completed file 4567
t = 2667, completed file 1132
t = 2676, completed file 2292
t = 2685, completed file 2256
t = 2694, completed file 1125
t = 2703, completed file 4460
t = 2712, completed file 4443
t = 2721, completed file 1073
t = 2730, completed file 4191
t = 2740, completed file 4138
t = 2750, completed file 58
t = 2760, completed file 2001
t = 2770, completed file 3885
t = 2780, completed file 3852
t = 2790, completed file 3846
t = 2800, completed file 3824
t = 2810, completed file 3806
t = 2820, completed file 1893
t = 2830, completed file 1830
t = 2840, completed file 910
t = 2850, completed file 7135
t = 2860, completed file 7103
t = 2870, completed file 7102
t = 2880, completed file 7076
t = 2890, completed file 7072
t = 2900, completed file 3513
t = 2910, completed file 51
t = 2920, completed file 6976
t = 2930, completed file 6973
t = 2940, completed file 857
t = 2950, completed file 843
t = 2960, completed file 6829
t = 2970, completed file 6819
t = 2980, completed file 3367
t = 2990, completed file 1687
t = 3000, completed file 6676
t = 3010, completed file 832
t = 3020, completed file 1648
t = 3030, completed file 6483
t = 3040, completed file 802
t = 3050, completed file 805
t = 3060, completed file 3189
t = 3070, completed file 6286
t = 3080, completed file 6170
t = 3090, completed file 6167
t = 3100, completed file 384
t = 3110, completed file 3017
t = 3120, completed file 5947
t = 3130, completed file 1485
t = 3140, completed file 711
t = 3150, completed file 5778
t = 3160, completed file 5606
t = 3170, completed file 5579
t = 3180, completed file 5489
t = 3190, completed file 5454
t = 3200, completed file 5425
t = 3210, completed file 668
t = 3220, completed file 5203
t = 3230, completed file 2585
t = 3240, completed file 5119
t = 3250, completed file 5078
t = 3260, completed file 2548
t = 3270, completed file 5047
t = 3280, completed file 5026
t = 3290, completed file 1242
t = 3300, completed file 2480
t = 3310, completed file 4914
t = 3320, completed file 2423
t = 3330, completed file 579
t = 3340, completed file 2275
t = 3350, completed file 2245
t = 3360, completed file 4482
t = 3370, completed file 257
t = 3380, completed file 4350
t = 3390, completed file 4313
t = 3400, completed file 1041
t = 3411, completed file 4065
t = 3422, completed file 4056
t = 3433, completed file 2003
t = 3444, completed file 3957
t = 3455, completed file 3943
t = 3466, completed file 1966
t = 3477, completed file 235
t = 3488, completed file 3790
t = 3499, completed file 3737
t = 3510, completed file 3725
t = 3521, completed file 7251
t = 3532, completed file 7187
t = 3543, completed file 7114
t = 3554, completed file 6933
t = 3565, completed file 3469
t = 3576, completed file 6867
t = 3587, completed file 6789
t = 3598, completed file 836
t = 3609, completed file 6555
t = 3620, completed file 3208
t = 3631, completed file 6412
t = 3642, completed file 6408
t = 3653, completed file 1596
t = 3664, completed file 3180
t = 3675, completed file 788
t = 3686, completed file 1560
t = 3697, completed file 771
t = 3708, completed file 6152
t = 3719, completed file 5994
t = 3730, completed file 721
t = 3741, completed file 2897
t = 3752, completed file 5774
t = 3763, completed file 1424
t = 3774, completed file 2791
t = 3785, completed file 2711
t = 3796, completed file 182
t = 3807, completed file 1320
t = 3818, completed file 655
t = 3829, completed file 5061
t = 3840, completed file 2524
t = 3851, completed file 4945
t = 3862, completed file 2441
t = 3873, completed file 2400
t = 3884, completed file 4738
t = 3895, completed file 4696
t = 3906, completed file 561
t = 3917, completed file 2273
t = 3928, completed file 4450
t = 3939, completed file 142
t = 3950, completed file 4231
t = 3961, completed file 4173
t = 3972, completed file 4168
t = 3983, completed file 4155
t = 3995, completed file 4139
t = 4007, completed file 4131
t = 4019, completed file 4046
t = 4031, completed file 2036
t = 4043, completed file 1968
t = 4055, completed file 1936
t = 4067, completed file 3861
t = 4079, completed file 3829
t = 4091, completed file 6938
t = 4103, completed file 1732
t = 4115, completed file 6875
t = 4127, completed file 6857
t = 4139, completed file 6839
t = 4151, completed file 425
t = 4163, completed file 1633
t = 4175, completed file 206
t = 4187, completed file 6341
t = 4199, completed file 1577
t = 4211, completed file 3128
t = 4223, completed file 3112
t = 4235, completed file 6062
t = 4247, completed file 5933
t = 4259, completed file 369
t = 4271, completed file 22
t = 4283, completed file 2920
t = 4295, completed file 2936
t = 4307, completed file 1432
t = 4319, completed file 1430
t = 4331, completed file 5682
t = 4343, completed file 1403
t = 4355, completed file 5502
t = 4367, completed file 2712
t = 4379, completed file 5417
t = 4391, completed file 5409
t = 4403, completed file 5393
t = 4415, completed file 5356
t = 4427, completed file 5167
t = 4439, completed file 5130
t = 4451, completed file 5093
t = 4463, completed file 1275
t = 4475, completed file 5027
t = 4487, completed file 4957
t = 4499, completed file 1207
t = 4511, completed file 4808
t = 4523, completed file 4784
t = 4535, completed file 2376
t = 4547, completed file 2321
t = 4559, completed file 1163
t = 4571, completed file 1133
t = 4583, completed file 4507
t = 4595, completed file 4413
t = 4607, completed file 4147
t = 4620, completed file 2009
t = 4633, completed file 1907
t = 4646, completed file 3767
t = 4659, completed file 3713
t = 4672, completed file 3682
t = 4685, completed file 7331
t = 4698, completed file 7267
t = 4711, completed file 3632
t = 4724, completed file 7125
t = 4737, completed file 1793
t = 4750, completed file 7091
t = 4763, completed file 7039
t = 4776, completed file 6907
t = 4789, completed file 6866
t = 4802, completed file 424
t = 4815, completed file 6689
t = 4828, completed file 6686
t = 4841, completed file 6642
t = 4854, completed file 29
t = 4867, completed file 6303
t = 4880, completed file 6162
t = 4893, completed file 5956
t = 4906, completed file 367
t = 4919, completed file 1482
t = 4932, completed file 733
t = 4945, completed file 2864
t = 4958, completed file 5649
t = 4971, completed file 1390
t = 4984, completed file 5528
t = 4997, completed file 5366
t = 5010, completed file 5283
t = 5023, completed file 2622
t = 5036, completed file 82
t = 5049, completed file 5124
t = 5062, completed file 2564
t = 5075, completed file 1267
t = 5088, completed file 2539
t = 5101, completed file 5059
t = 5114, completed file 2492
t = 5127, completed file 4967
t = 5140, completed file 4928
t = 5153, completed file 148
t = 5166, completed file 298
t = 5179, completed file 596
t = 5192, completed file 4572
t = 5205, completed file 4554
t = 5218, completed file 1118
t = 5231, completed file 76
t = 5244, completed file 4405
t = 5257, completed file 4358
t = 5270, completed file 2167
t = 5284, completed file 4112
t = 5298, completed file 4029
t = 5312, completed file 1969
t = 5326, completed file 467
t = 5340, completed file 7302
t = 5354, completed file 7290
t = 5368, completed file 7246
t = 5382, completed file 7131
t = 5396, completed file 7129
t = 5410, completed file 6904
t = 5424, completed file 1715
t = 5438, completed file 3393
t = 5452, completed file 3377
t = 5466, completed file 405
t = 5480, completed file 792
t = 5494, completed file 6378
t = 5508, completed file 3182
t = 5522, completed file 6269
t = 5536, completed file 6263
t = 5550, completed file 6244
t = 5564, completed file 6166
t = 5578, completed file 3089
t = 5592, completed file 1536
t = 5606, completed file 6047
t = 5620, completed file 749
t = 5634, completed file 5886
t = 5648, completed file 5815
t = 5662, completed file 1436
t = 5676, completed file 5684
t = 5690, completed file 5681
t = 5704, completed file 1375
t = 5718, completed file 5457
t = 5732, completed file 5402
t = 5746, completed file 5391
t = 5760, completed file 2657
t = 5774, completed file 2644
t = 5788, completed file 167
t = 5802, completed file 2623
t = 5816, completed file 5242
t = 5830, completed file 5165
t = 5844, completed file 1283
t = 5858, completed file 5017
t = 5872, completed file 628
t = 5886, completed file 4988
t = 5900, completed file 2488
t = 5914, completed file 2432
t = 5928, completed file 4794
t = 5942, completed file 1182
t = 5956, completed file 4721
t = 5970, completed file 4673
t = 5984, completed file 2339
t = 5998, completed file 4653
t = 6012, completed file 566
t = 6026, completed file 4595
t = 6040, completed file 4531
t = 6054, completed file 137
t = 6068, completed file 4498
t = 6082, completed file 278
t = 6096, completed file 4488
t = 6110, completed file 4393
t = 6124, completed file 4357
t = 6138, completed file 4293
t = 6152, completed file 4148
t = 6167, completed file 4059
t = 6182, completed file 1998
t = 6197, completed file 1988
t = 6212, completed file 1942
t = 6227, completed file 3821
t = 6242, completed file 3772
t = 6257, completed file 7355
t = 6272, completed file 918
t = 6287, completed file 7304
t = 6302, completed file 3575
t = 6317, completed file 438
t = 6332, completed file 6822
t = 6347, completed file 6809
t = 6362, completed file 6801
t = 6377, completed file 419
t = 6392, completed file 6751
t = 6407, completed file 6738
t = 6422, completed file 3341
t = 6437, completed file 6673
t = 6452, completed file 3295
t = 6467, completed file 6385
t = 6482, completed file 795
t = 6497, completed file 3166
t = 6512, completed file 6282
t = 6527, completed file 3135
t = 6542, completed file 6245
t = 6557, completed file 3120
t = 6572, completed file 98
t = 6587, completed file 1546
t = 6602, completed file 6002
t = 6617, completed file 5912
t = 6632, completed file 2950
t = 6647, completed file 2941
t = 6662, completed file 5741
t = 6677, completed file 5687
t = 6692, completed file 5668
t = 6707, completed file 1377
t = 6722, completed file 2729
t = 6737, completed file 5473
t = 6752, completed file 339
t = 6767, completed file 5422
t = 6782, completed file 331
t = 6797, completed file 5134
t = 6812, completed file 5110
t = 6827, completed file 5087
t = 6842, completed file 5071
t = 6857, completed file 2508
t = 6872, completed file 626
t = 6887, completed file 4995
t = 6902, completed file 4879
t = 6917, completed file 4830
t = 6932, completed file 4658
t = 6947, completed file 282
t = 6962, completed file 2263
t = 6977, completed file 2230
t = 6992, completed file 549
t = 7007, completed file 4359
t = 7022, completed file 2172
t = 7037, completed file 4324
t = 7052, completed file 4222
t = 7067, completed file 521
t = 7082, completed file 4183
t = 7097, completed file 258
t = 7113, completed file 2024
t = 7129, completed file 1957
t = 7145, completed file 952
t = 7161, completed file 26
t = 7177, completed file 926
t = 7193, completed file 1844
t = 7209, completed file 461
t = 7225, completed file 1841
t = 7241, completed file 1836
t = 7257, completed file 3666
t = 7273, completed file 3648
t = 7289, completed file 7216
t = 7305, completed file 3578
t = 7321, completed file 6963
t = 7337, completed file 1716
t = 7353, completed file 6855
t = 7369, completed file 3400
t = 7385, completed file 839
t = 7401, completed file 207
t = 7417, completed file 6687
t = 7433, completed file 415
t = 7449, completed file 6649
t = 7465, completed file 1637
t = 7481, completed file 3236
t = 7497, completed file 804
t = 7513, completed file 6370
t = 7529, completed file 3171
t = 7545, completed file 6322
t = 7561, completed file 3155
t = 7577, completed file 6225
t = 7593, completed file 3113
t = 7609, completed file 6201
t = 7625, completed file 6149
t = 7641, completed file 3074
t = 7657, completed file 6055
t = 7673, completed file 6018
t = 7689, completed file 2911
t = 7705, completed file 2876
t = 7721, completed file 5749
t = 7737, completed file 5672
t = 7753, completed file 5671
t = 7769, completed file 5658
t = 7785, completed file 5562
t = 7801, completed file 5517
t = 7817, completed file 5316
t = 7833, completed file 2637
t = 7849, completed file 1321
t = 7865, completed file 1317
t = 7881, completed file 2563
t = 7897, completed file 5050
t = 7913, completed file 4944
t = 7929, completed file 2429
t = 7945, completed file 4777
t = 7961, completed file 1187
t = 7977, completed file 1165
t = 7993, completed file 2322
t = 8009, completed file 141
t = 8025, completed file 552
t = 8041, completed file 2163
t = 8057, completed file 2145
t = 8073, completed file 4252
t = 8089, completed file 4188
t = 8106, completed file 4052
t = 8123, completed file 4020
t = 8140, completed file 1978
t = 8157, completed file 3841
t = 8174, completed file 3835
t = 8191, completed file 59
t = 8208, completed file 3722
t = 8225, completed file 7335
t = 8242, completed file 7278
t = 8259, completed file 7199
t = 8276, completed file 55
t = 8293, completed file 3529
t = 8310, completed file 3520
t = 8327, completed file 6984
t = 8344, completed file 6959
t = 8361, completed file 6838
t = 8378, completed file 215
t = 8395, completed file 3389
t = 8412, completed file 3365
t = 8429, completed file 6713
t = 8446, completed file 6705
t = 8463, completed file 6681
t = 8480, completed file 3212
t = 8497, completed file 6301
t = 8514, completed file 196
t = 8531, completed file 6204
t = 8548, completed file 3082
t = 8565, completed file 3059
t = 8582, completed file 3050
t = 8599, completed file 5879
t = 8616, completed file 5830
t = 8633, completed file 5796
t = 8650, completed file 720
t = 8667, completed file 1446
t = 8684, completed file 5752
t = 8701, completed file 5660
t = 8718, completed file 5629
t = 8735, completed file 342
t = 8752, completed file 5442
t = 8769, completed file 335
t = 8786, completed file 5371
t = 8803, completed file 5350
t = 8820, completed file 1304
t = 8837, completed file 5201
t = 8854, completed file 18
t = 8871, completed file 4798
t = 8888, completed file 1192
t = 8905, completed file 4758
t = 8922, completed file 4623
t = 8939, completed file 2226
t = 8956, completed file 2215
t = 8973, completed file 2206
t = 8990, completed file 2192
t = 9007, completed file 4160
t = 9025, completed file 4109
t = 9043, completed file 1021
t = 9061, completed file 4049
t = 9079, completed file 501
t = 9097, completed file 1997
t = 9115, completed file 1975
t = 9133, completed file 3926
t = 9151, completed file 964
t = 9169, completed file 3781
t = 9187, completed file 453
t = 9205, completed file 3640
t = 9223, completed file 3639
t = 9241, completed file 7226
t = 9259, completed file 894
t = 9277, completed file 3550
t = 9295, completed file 7035
t = 9313, completed file 1755
t = 9331, completed file 3423
t = 9349, completed file 3418
t = 9367, completed file 6755
t = 9385, completed file 3359
t = 9403, completed file 6678
t = 9421, completed file 6636
t = 9439, completed file 3294
t = 9457, completed file 1645
t = 9475, completed file 3243
t = 9493, completed file 6467
t = 9511, completed file 1611
t = 9529, completed file 6317
t = 9547, completed file 392
t = 9565, completed file 1563
t = 9583, completed file 386
t = 9601, completed file 3039
t = 9619, completed file 1501
t = 9637, completed file 3002
t = 9655, completed file 5811
t = 9673, completed file 2877
t = 9691, completed file 2829
t = 9709, completed file 5469
t = 9727, completed file 5434
t = 9745, completed file 5428
t = 9763, completed file 1344
t = 9781, completed file 2684
t = 9799, completed file 5334
t = 9817, completed file 5225
t = 9835, completed file 5052
t = 9853, completed file 5049
t = 9871, completed file 630
t = 9889, completed file 5045
t = 9907, completed file 4850
t = 9925, completed file 2418
t = 9943, completed file 597
t = 9961, completed file 4726
t = 9979, completed file 4621
t = 9997, completed file 4599
t = 10015, completed file 2311
t = 10033, completed file 284
t = 10051, completed file 1117
t = 10069, completed file 4459
t = 10087, completed file 4431
t = 10105, completed file 4427
t = 10123, completed file 2161
t = 10141, completed file 263
t = 10159, completed file 4208
t = 10178, completed file 4070
t = 10197, completed file 2020
t = 10216, completed file 1973
t = 10235, completed file 970
t = 10254, completed file 60
t = 10273, completed file 3807
t = 10292, completed file 1797
t = 10311, completed file 219
t = 10330, completed file 436
t = 10349, completed file 6990
t = 10368, completed file 3485
t = 10387, completed file 1737
t = 10406, completed file 1726
t = 10425, completed file 108
t = 10444, completed file 1693
t = 10463, completed file 3386
t = 10482, completed file 3342
t = 10501, completed file 6608
t = 10520, completed file 409
t = 10539, completed file 6522
t = 10558, completed file 6510
t = 10577, completed file 3248
t = 10596, completed file 3205
t = 10615, completed file 6410
t = 10634, completed file 197
t = 10653, completed file 6320
t = 10672, completed file 6311
t = 10691, completed file 6300
t = 10710, completed file 6228
t = 10729, completed file 3095
t = 10748, completed file 1541
t = 10767, completed file 6096
t = 10786, completed file 755
t = 10805, completed file 3015
t = 10824, completed file 5985
t = 10843, completed file 187
t = 10862, completed file 1495
t = 10881, completed file 2932
t = 10900, completed file 2921
t = 10919, completed file 1451
t = 10938, completed file 5708
t = 10957, completed file 5675
t = 10976, completed file 5674
t = 10995, completed file 2799
t = 11014, completed file 2790
t = 11033, completed file 5539
t = 11052, completed file 2739
t = 11071, completed file 1356
t = 11090, completed file 1345
t = 11109, completed file 5278
t = 11128, completed file 5254
t = 11147, completed file 2603
t = 11166, completed file 80
t = 11185, completed file 2566
t = 11204, completed file 1279
t = 11223, completed file 624
t = 11242, completed file 4936
t = 11261, completed file 4890
