t = 11, completed file 42
t = 13, completed file 383
t = 14, completed file 494
t = 15, completed file 590
t = 16, completed file 624
t = 17, completed file 679
t = 18, completed file 779
t = 19, completed file 729
t = 20, completed file 877
t = 21, completed file 918
t = 23, completed file 994
t = 24, completed file 1133
t = 25, completed file 1156
t = 27, completed file 600
t = 29, completed file 892
t = 31, completed file 106
t = 33, completed file 1086
t = 35, completed file 84
t = 37, completed file 379
t = 39, completed file 946
t = 41, completed file 129
t = 43, completed file 177
t = 46, completed file 985
t = 49, completed file 936
t = 52, completed file 872
t = 55, completed file 128
t = 58, completed file 109
t = 61, completed file 712
t = 64, completed file 346
t = 67, completed file 581
t = 70, completed file 314
t = 74, completed file 1030
t = 78, completed file 991
t = 82, completed file 856
t = 86, completed file 768
t = 90, completed file 683
t = 94, completed file 344
t = 98, completed file 1209
t = 102, completed file 144
t = 107, completed file 1010
t = 112, completed file 954
t = 117, completed file 236
t = 122, completed file 894
t = 127, completed file 802
t = 132, completed file 381
t = 137, completed file 684
t = 142, completed file 1142
t = 147, completed file 1073
t = 152, completed file 1044
t = 157, completed file 93
t = 163, completed file 869
t = 169, completed file 813
t = 175, completed file 780
t = 181, completed file 361
t = 187, completed file 711
t = 193, completed file 691
t = 199, completed file 1214
t = 205, completed file 605
t = 211, completed file 550
t = 217, completed file 274
t = 223, completed file 1069
t = 229, completed file 1060
t = 235, completed file 1041
t = 241, completed file 1036
t = 248, completed file 1022
t = 255, completed file 243
t = 262, completed file 481
t = 269, completed file 442
t = 276, completed file 737
t = 283, completed file 734
t = 290, completed file 80
t = 297, completed file 724
t = 304, completed file 82
t = 311, completed file 338
t = 318, completed file 1115
t = 325, completed file 1058
t = 333, completed file 119
t = 341, completed file 466
t = 349, completed file 941
t = 357, completed file 474
t = 365, completed file 907
t = 373, completed file 901
t = 381, completed file 223
t = 389, completed file 387
t = 397, completed file 196
t = 405, completed file 402
t = 413, completed file 202
t = 421, completed file 764
t = 429, completed file 163
t = 437, completed file 1074
t = 446, completed file 1020
t = 455, completed file 1018
t = 464, completed file 498
t = 473, completed file 876
t = 482, completed file 199
t = 491, completed file 70
t = 500, completed file 635
t = 509, completed file 634
t = 518, completed file 301
t = 527, completed file 153
t = 536, completed file 1150
t = 545, completed file 1094
t = 555, completed file 124
t = 565, completed file 949
t = 575, completed file 904
t = 585, completed file 102
t = 595, completed file 855
t = 605, completed file 365
t = 615, completed file 360
t = 625, completed file 1206
t = 635, completed file 61
t = 646, completed file 512
t = 657, completed file 471
t = 668, completed file 52
t = 679, completed file 847
t = 690, completed file 839
t = 701, completed file 835
t = 712, completed file 189
t = 723, completed file 731
t = 734, completed file 176
t = 745, completed file 20
t = 756, completed file 303
t = 767, completed file 1189
t = 778, completed file 276
t = 790, completed file 989
t = 802, completed file 911
t = 814, completed file 214
t = 826, completed file 103
t = 838, completed file 696
t = 850, completed file 1220
t = 862, completed file 1193
t = 874, completed file 556
t = 887, completed file 484
t = 900, completed file 450
t = 913, completed file 878
t = 926, completed file 55
t = 939, completed file 99
t = 952, completed file 382
t = 965, completed file 374
t = 978, completed file 329
t = 991, completed file 613
t = 1004, completed file 612
t = 1017, completed file 1079
t = 1031, completed file 255
t = 1045, completed file 1021
t = 1059, completed file 17
t = 1073, completed file 317
t = 1087, completed file 1223
t = 1101, completed file 1177
t = 1115, completed file 525
t = 1130, completed file 120
t = 1145, completed file 434
t = 1160, completed file 818
t = 1175, completed file 806
t = 1190, completed file 739
t = 1205, completed file 704
t = 1220, completed file 172
t = 1235, completed file 165
t = 1250, completed file 6
t = 1265, completed file 315
t = 1280, completed file 1229
t = 1295, completed file 307
t = 1311, completed file 501
t = 1327, completed file 923
t = 1343, completed file 222
t = 1359, completed file 393
t = 1375, completed file 663
t = 1391, completed file 318
t = 1407, completed file 621
t = 1423, completed file 139
t = 1439, completed file 1138
t = 1455, completed file 285
t = 1471, completed file 553
t = 1487, completed file 1037
t = 1503, completed file 33
t = 1520, completed file 210
t = 1537, completed file 97
t = 1554, completed file 179
t = 1571, completed file 671
t = 1588, completed file 647
t = 1605, completed file 645
t = 1622, completed file 1181
t = 1639, completed file 1076
t = 1657, completed file 126
t = 1675, completed file 995
t = 1693, completed file 245
t = 1711, completed file 841
t = 1729, completed file 24
t = 1747, completed file 1237
t = 1765, completed file 518
t = 1784, completed file 1029
t = 1803, completed file 984
t = 1822, completed file 884
t = 1841, completed file 211
t = 1860, completed file 76
t = 1879, completed file 1126
t = 1898, completed file 532
t = 1917, completed file 524
t = 1936, completed file 1045
t = 1956, completed file 999
t = 1976, completed file 996
t = 1996, completed file 908
t = 2016, completed file 401
t = 2036, completed file 788
t = 2056, completed file 749
t = 2076, completed file 644
t = 2096, completed file 1201
t = 2116, completed file 1164
t = 2136, completed file 580
t = 2156, completed file 65
t = 2176, completed file 557
t = 2196, completed file 69
t = 2217, completed file 432
t = 2238, completed file 408
t = 2259, completed file 94
t = 2280, completed file 716
t = 2301, completed file 686
t = 2322, completed file 665
t = 2343, completed file 633
t = 2364, completed file 302
t = 2385, completed file 610
t = 2406, completed file 304
t = 2427, completed file 286
t = 2449, completed file 53
t = 2471, completed file 858
t = 2493, completed file 391
t = 2515, completed file 745
t = 2537, completed file 342
t = 2559, completed file 169
t = 2581, completed file 629
t = 2603, completed file 308
t = 2625, completed file 571
t = 2647, completed file 1144
t = 2669, completed file 1071
t = 2692, completed file 854
t = 2715, completed file 638
t = 2738, completed file 620
t = 2761, completed file 1170
t = 2784, completed file 288
t = 2808, completed file 455
t = 2832, completed file 445
t = 2856, completed file 845
t = 2880, completed file 190
t = 2904, completed file 159
t = 2928, completed file 611
t = 2952, completed file 587
t = 2976, completed file 1145
t = 3000, completed file 1122
t = 3024, completed file 535
t = 3049, completed file 513
t = 3074, completed file 744
t = 3099, completed file 655
t = 3124, completed file 642
t = 3149, completed file 640
t = 3174, completed file 596
t = 3199, completed file 1184
t = 3224, completed file 1169
t = 3249, completed file 567
t = 3274, completed file 540
t = 3300, completed file 204
t = 3326, completed file 184
t = 3352, completed file 173
t = 3378, completed file 43
t = 3404, completed file 1194
t = 3430, completed file 1118
t = 3456, completed file 548
t = 3482, completed file 1080
t = 3509, completed file 90
t = 3536, completed file 1127
t = 3563, completed file 554
t = 3590, completed file 273
t = 3617, completed file 11
t = 3645, completed file 454
t = 3673, completed file 888
t = 3701, completed file 883
t = 3729, completed file 424
t = 3757, completed file 50
t = 3785, completed file 3
t = 3813, completed file 697
t = 3841, completed file 1109
t = 3869, completed file 1091
t = 3897, completed file 272
t = 3925, completed file 264
t = 3954, completed file 485
t = 3983, completed file 917
t = 4012, completed file 437
t = 4041, completed file 853
t = 4070, completed file 410
t = 4099, completed file 787
t = 4128, completed file 699
t = 4157, completed file 161
t = 4186, completed file 1172
t = 4215, completed file 1088
t = 4245, completed file 473
t = 4275, completed file 932
t = 4305, completed file 875
t = 4335, completed file 857
t = 4365, completed file 193
t = 4395, completed file 191
t = 4425, completed file 705
t = 4455, completed file 350
t = 4485, completed file 609
t = 4515, completed file 1081
t = 4546, completed file 938
t = 4577, completed file 452
t = 4608, completed file 45
t = 4639, completed file 9
t = 4670, completed file 340
t = 4701, completed file 1213
t = 4732, completed file 1163
t = 4764, completed file 1001
t = 4796, completed file 979
t = 4828, completed file 478
t = 4860, completed file 889
t = 4892, completed file 440
t = 4924, completed file 879
t = 4956, completed file 170
t = 4988, completed file 152
t = 5020, completed file 142
t = 5052, completed file 1104
t = 5084, completed file 523
t = 5117, completed file 937
t = 5150, completed file 213
t = 5183, completed file 44
t = 5216, completed file 694
t = 5249, completed file 542
t = 5282, completed file 531
t = 5316, completed file 239
t = 5350, completed file 867
t = 5384, completed file 826
t = 5418, completed file 706
t = 5452, completed file 38
t = 5486, completed file 1113
t = 5521, completed file 430
t = 5556, completed file 376
t = 5591, completed file 41
t = 5626, completed file 74
t = 5661, completed file 300
t = 5696, completed file 1154
t = 5731, completed file 1132
t = 5766, completed file 544
t = 5802, completed file 1033
t = 5838, completed file 509
t = 5874, completed file 927
t = 5910, completed file 1117
t = 5946, completed file 846
t = 5982, completed file 413
t = 6018, completed file 352
t = 6054, completed file 79
t = 6090, completed file 146
t = 6126, completed file 279
t = 6162, completed file 268
t = 6198, completed file 530
t = 6234, completed file 265
t = 6271, completed file 1003
t = 6308, completed file 54
t = 6345, completed file 871
t = 6382, completed file 797
t = 6419, completed file 746
t = 6456, completed file 740
t = 6493, completed file 22
t = 6530, completed file 654
t = 6567, completed file 313
t = 6604, completed file 1183
t = 6641, completed file 1179
t = 6678, completed file 1084
t = 6715, completed file 533
t = 6753, completed file 505
t = 6791, completed file 448
t = 6829, completed file 417
t = 6867, completed file 762
t = 6905, completed file 753
