t = 44, completed file 1
t = 45, completed file 975
t = 46, completed file 960
t = 47, completed file 696
t = 49, completed file 949
t = 51, completed file 914
t = 53, completed file 900
t = 55, completed file 876
t = 57, completed file 78
t = 59, completed file 486
t = 61, completed file 1239
t = 63, completed file 506
t = 65, completed file 1195
t = 67, completed file 1135
t = 69, completed file 634
t = 72, completed file 416
t = 75, completed file 885
t = 78, completed file 836
t = 81, completed file 823
t = 84, completed file 413
t = 87, completed file 393
t = 90, completed file 388
t = 93, completed file 99
t = 96, completed file 762
t = 99, completed file 732
t = 102, completed file 725
t = 105, completed file 692
t = 108, completed file 1226
t = 111, completed file 349
t = 115, completed file 241
t = 119, completed file 839
t = 123, completed file 820
t = 127, completed file 288
t = 131, completed file 1238
t = 135, completed file 156
t = 139, completed file 1136
t = 143, completed file 27
t = 148, completed file 923
t = 153, completed file 854
t = 158, completed file 791
t = 163, completed file 649
t = 168, completed file 535
t = 174, completed file 482
t = 180, completed file 832
t = 186, completed file 411
t = 192, completed file 1236
t = 198, completed file 632
t = 204, completed file 1216
t = 210, completed file 259
t = 217, completed file 1010
t = 224, completed file 989
t = 231, completed file 246
t = 238, completed file 928
t = 245, completed file 824
t = 252, completed file 787
t = 259, completed file 354
t = 266, completed file 301
t = 273, completed file 1222
t = 280, completed file 566
t = 287, completed file 547
t = 294, completed file 1039
t = 302, completed file 1015
t = 310, completed file 946
t = 318, completed file 835
t = 326, completed file 730
t = 334, completed file 674
t = 342, completed file 645
t = 350, completed file 323
t = 358, completed file 314
t = 366, completed file 1231
t = 374, completed file 1207
t = 382, completed file 80
t = 390, completed file 1095
t = 399, completed file 507
t = 408, completed file 470
t = 417, completed file 849
t = 426, completed file 427
t = 435, completed file 425
t = 444, completed file 17
t = 453, completed file 326
t = 462, completed file 654
t = 472, completed file 497
t = 482, completed file 899
t = 492, completed file 870
t = 502, completed file 394
t = 512, completed file 720
t = 522, completed file 657
t = 532, completed file 648
t = 543, completed file 490
t = 554, completed file 894
t = 565, completed file 789
t = 576, completed file 198
t = 587, completed file 372
t = 598, completed file 659
t = 609, completed file 623
t = 620, completed file 1102
t = 631, completed file 1073
t = 642, completed file 1068
t = 653, completed file 143
t = 665, completed file 1001
t = 677, completed file 494
t = 689, completed file 817
t = 701, completed file 771
t = 713, completed file 385
t = 725, completed file 28
t = 737, completed file 758
t = 749, completed file 40
t = 761, completed file 612
t = 773, completed file 621
t = 785, completed file 2
t = 798, completed file 251
t = 811, completed file 255
t = 824, completed file 449
t = 837, completed file 916
t = 850, completed file 359
t = 863, completed file 643
t = 876, completed file 609
t = 889, completed file 551
t = 903, completed file 995
t = 917, completed file 212
t = 931, completed file 429
t = 945, completed file 842
t = 959, completed file 838
t = 973, completed file 203
t = 987, completed file 769
t = 1001, completed file 763
t = 1015, completed file 22
t = 1029, completed file 333
t = 1043, completed file 594
t = 1057, completed file 151
t = 1072, completed file 726
t = 1087, completed file 168
t = 1102, completed file 1140
t = 1117, completed file 1074
t = 1132, completed file 526
t = 1148, completed file 231
t = 1164, completed file 955
t = 1180, completed file 218
t = 1196, completed file 859
t = 1212, completed file 699
t = 1228, completed file 1163
t = 1244, completed file 68
t = 1260, completed file 69
t = 1276, completed file 546
t = 1292, completed file 1082
t = 1309, completed file 994
t = 1326, completed file 938
t = 1343, completed file 465
t = 1360, completed file 907
t = 1377, completed file 438
t = 1394, completed file 4
t = 1411, completed file 428
t = 1428, completed file 783
t = 1445, completed file 754
t = 1462, completed file 347
t = 1479, completed file 145
t = 1496, completed file 1166
t = 1513, completed file 1150
t = 1530, completed file 1142
t = 1547, completed file 1084
t = 1564, completed file 257
t = 1582, completed file 248
t = 1600, completed file 32
t = 1618, completed file 447
t = 1636, completed file 107
t = 1654, completed file 211
t = 1672, completed file 812
t = 1690, completed file 738
t = 1708, completed file 161
t = 1726, completed file 646
t = 1744, completed file 158
t = 1762, completed file 597
t = 1780, completed file 554
t = 1799, completed file 456
t = 1818, completed file 739
t = 1837, completed file 728
t = 1856, completed file 48
t = 1875, completed file 1108
t = 1894, completed file 271
t = 1914, completed file 510
t = 1934, completed file 919
t = 1954, completed file 49
t = 1974, completed file 355
t = 1994, completed file 652
t = 2014, completed file 1157
t = 2034, completed file 1050
t = 2055, completed file 1002
t = 2076, completed file 436
t = 2097, completed file 843
t = 2118, completed file 387
t = 2139, completed file 178
t = 2160, completed file 340
t = 2181, completed file 327
t = 2202, completed file 626
t = 2223, completed file 6
t = 2244, completed file 313
t = 2265, completed file 1191
t = 2286, completed file 1080
t = 2307, completed file 264
t = 2329, completed file 889
t = 2351, completed file 877
t = 2373, completed file 25
t = 2395, completed file 209
t = 2417, completed file 97
t = 2439, completed file 714
t = 2461, completed file 339
t = 2483, completed file 311
t = 2505, completed file 1176
t = 2527, completed file 1173
t = 2549, completed file 586
t = 2571, completed file 1139
t = 2593, completed file 543
t = 2615, completed file 1049
t = 2638, completed file 462
t = 2661, completed file 896
t = 2684, completed file 788
t = 2707, completed file 26
t = 2730, completed file 716
t = 2753, completed file 640
t = 2776, completed file 141
t = 2799, completed file 568
t = 2822, completed file 1031
t = 2845, completed file 513
t = 2869, completed file 64
t = 2893, completed file 205
t = 2917, completed file 315
t = 2941, completed file 592
t = 2965, completed file 1111
t = 2990, completed file 1003
t = 3015, completed file 961
t = 3040, completed file 451
t = 3065, completed file 224
t = 3090, completed file 845
t = 3115, completed file 780
t = 3140, completed file 378
t = 3165, completed file 710
t = 3190, completed file 174
t = 3215, completed file 639
t = 3240, completed file 149
t = 3265, completed file 1180
t = 3290, completed file 1117
t = 3316, completed file 971
t = 3342, completed file 473
t = 3368, completed file 117
t = 3394, completed file 446
t = 3420, completed file 866
t = 3446, completed file 208
