t = 38, completed file 1
t = 39, completed file 1792
t = 40, completed file 2083
t = 41, completed file 2151
t = 42, completed file 840
t = 43, completed file 824
t = 44, completed file 1738
t = 45, completed file 1681
t = 46, completed file 2438
t = 47, completed file 2520
t = 48, completed file 1413
t = 49, completed file 2629
t = 50, completed file 2686
t = 51, completed file 2749
t = 52, completed file 2726
t = 53, completed file 733
t = 54, completed file 1192
t = 55, completed file 478
t = 56, completed file 2676
t = 57, completed file 175
t = 58, completed file 1015
t = 59, completed file 2486
t = 60, completed file 3284
t = 61, completed file 3328
t = 62, completed file 3313
t = 63, completed file 1250
t = 64, completed file 630
t = 65, completed file 1552
t = 66, completed file 3653
t = 67, completed file 3623
t = 68, completed file 2427
t = 69, completed file 1678
t = 70, completed file 3843
t = 71, completed file 3935
t = 72, completed file 910
t = 73, completed file 717
t = 74, completed file 2054
t = 75, completed file 1016
t = 76, completed file 1753
t = 77, completed file 1328
t = 78, completed file 1144
t = 79, completed file 52
t = 80, completed file 4463
t = 82, completed file 4527
t = 84, completed file 4637
t = 85, completed file 4711
t = 86, completed file 4833
t = 87, completed file 4810
t = 88, completed file 4974
t = 89, completed file 5044
t = 90, completed file 5099
t = 91, completed file 4971
t = 92, completed file 5188
t = 93, completed file 5186
t = 94, completed file 5180
t = 96, completed file 5361
t = 97, completed file 5428
t = 98, completed file 5574
t = 99, completed file 5620
t = 100, completed file 5666
t = 101, completed file 5650
t = 103, completed file 1608
t = 104, completed file 5926
t = 106, completed file 1576
t = 108, completed file 239
t = 110, completed file 6224
t = 111, completed file 6351
t = 112, completed file 6317
t = 114, completed file 6305
t = 115, completed file 6520
t = 117, completed file 6612
t = 118, completed file 6732
t = 119, completed file 6684
t = 120, completed file 6672
t = 122, completed file 6124
t = 124, completed file 7032
t = 125, completed file 7109
t = 127, completed file 7238
t = 129, completed file 7309
t = 131, completed file 7173
t = 133, completed file 7146
t = 135, completed file 7125
t = 137, completed file 50
t = 139, completed file 1609
t = 141, completed file 1780
t = 143, completed file 390
t = 145, completed file 5483
t = 147, completed file 101
t = 149, completed file 859
t = 151, completed file 5295
t = 153, completed file 1669
t = 155, completed file 2572
t = 157, completed file 1335
t = 159, completed file 1292
t = 161, completed file 5000
t = 163, completed file 1322
t = 165, completed file 3579
t = 167, completed file 2819
t = 169, completed file 4809
t = 171, completed file 3594
t = 173, completed file 4740
t = 175, completed file 3705
t = 177, completed file 3732
t = 179, completed file 3992
t = 181, completed file 4033
t = 183, completed file 4437
t = 185, completed file 2971
t = 187, completed file 2339
t = 189, completed file 2273
t = 191, completed file 2239
t = 193, completed file 2234
t = 195, completed file 4194
t = 198, completed file 7116
t = 201, completed file 7087
t = 204, completed file 6799
t = 207, completed file 6742
t = 210, completed file 1695
t = 213, completed file 916
t = 216, completed file 436
t = 219, completed file 1783
t = 222, completed file 3424
t = 225, completed file 6376
t = 228, completed file 6319
t = 231, completed file 6300
t = 234, completed file 6271
t = 237, completed file 971
t = 240, completed file 1969
t = 243, completed file 3561
t = 246, completed file 3197
t = 249, completed file 6203
t = 252, completed file 6007
t = 255, completed file 2965
t = 258, completed file 2856
t = 261, completed file 5787
t = 264, completed file 3005
t = 267, completed file 1498
t = 270, completed file 680
t = 273, completed file 716
t = 276, completed file 5480
t = 279, completed file 5471
t = 282, completed file 5324
t = 285, completed file 5309
t = 288, completed file 5265
t = 291, completed file 2813
t = 294, completed file 1302
t = 297, completed file 367
t = 300, completed file 1272
t = 303, completed file 265
t = 306, completed file 301
t = 309, completed file 4671
t = 312, completed file 1267
t = 315, completed file 2347
