t = 59, completed file 1
t = 60, completed file 3256
t = 61, completed file 3363
t = 62, completed file 3344
t = 63, completed file 1648
t = 64, completed file 3127
t = 65, completed file 3588
t = 66, completed file 3622
t = 67, completed file 3586
t = 68, completed file 3551
t = 69, completed file 1719
t = 70, completed file 2970
t = 71, completed file 3919
t = 72, completed file 1450
t = 73, completed file 4045
t = 74, completed file 1900
t = 75, completed file 1612
t = 76, completed file 766
t = 77, completed file 4300
t = 78, completed file 782
t = 79, completed file 4408
t = 80, completed file 4451
t = 81, completed file 2851
t = 82, completed file 4608
t = 83, completed file 4635
t = 84, completed file 4714
t = 85, completed file 4573
t = 86, completed file 859
t = 87, completed file 4872
t = 88, completed file 4963
t = 89, completed file 5004
t = 90, completed file 4990
t = 91, completed file 2081
t = 92, completed file 652
t = 93, completed file 5275
t = 94, completed file 5262
t = 95, completed file 5233
t = 96, completed file 5455
t = 97, completed file 2100
t = 98, completed file 2672
t = 99, completed file 2945
t = 100, completed file 1920
t = 101, completed file 5720
t = 102, completed file 5820
t = 103, completed file 5840
t = 104, completed file 5944
t = 105, completed file 5977
t = 106, completed file 5963
t = 107, completed file 5918
t = 108, completed file 5904
t = 109, completed file 6193
t = 110, completed file 6275
t = 111, completed file 5784
t = 112, completed file 1091
t = 113, completed file 686
t = 115, completed file 6355
t = 117, completed file 3866
t = 119, completed file 6754
t = 120, completed file 6868
t = 122, completed file 6955
t = 123, completed file 7048
t = 125, completed file 6838
t = 126, completed file 7147
t = 128, completed file 7238
t = 129, completed file 7351
t = 131, completed file 7344
t = 133, completed file 6743
t = 135, completed file 1972
t = 137, completed file 6710
t = 139, completed file 3621
t = 141, completed file 3594
t = 143, completed file 3402
t = 145, completed file 367
t = 147, completed file 3331
t = 149, completed file 1708
t = 151, completed file 3869
t = 153, completed file 4061
t = 155, completed file 1609
t = 157, completed file 1578
t = 159, completed file 1737
t = 161, completed file 3269
t = 163, completed file 6184
t = 165, completed file 5990
t = 167, completed file 5888
t = 169, completed file 5790
t = 171, completed file 5680
t = 173, completed file 5658
t = 175, completed file 2835
t = 177, completed file 2834
t = 179, completed file 1437
t = 181, completed file 532
t = 183, completed file 5556
t = 185, completed file 5544
t = 187, completed file 1410
t = 189, completed file 5462
t = 191, completed file 5433
t = 193, completed file 2956
t = 195, completed file 5394
t = 197, completed file 8
t = 199, completed file 5305
t = 201, completed file 5187
t = 203, completed file 3055
t = 205, completed file 2727
t = 207, completed file 437
t = 209, completed file 4941
t = 211, completed file 4937
t = 213, completed file 2501
t = 215, completed file 2333
t = 217, completed file 4801
t = 219, completed file 2506
t = 221, completed file 4693
t = 223, completed file 4687
t = 225, completed file 2510
t = 227, completed file 2558
t = 229, completed file 1239
t = 231, completed file 4599
t = 233, completed file 82
t = 235, completed file 4269
t = 237, completed file 2152
t = 239, completed file 4135
t = 241, completed file 1086
t = 244, completed file 3949
t = 247, completed file 3876
t = 250, completed file 3803
t = 253, completed file 3796
t = 256, completed file 3775
t = 259, completed file 6
t = 262, completed file 4087
t = 265, completed file 3658
t = 268, completed file 4106
t = 271, completed file 3824
t = 274, completed file 3719
t = 277, completed file 1840
t = 280, completed file 7099
t = 283, completed file 3523
t = 286, completed file 3485
t = 289, completed file 6893
t = 292, completed file 6862
t = 295, completed file 6671
t = 298, completed file 6607
t = 301, completed file 3307
t = 304, completed file 3318
t = 307, completed file 3293
t = 310, completed file 113
t = 313, completed file 6375
t = 316, completed file 6374
t = 319, completed file 6344
t = 322, completed file 6217
t = 325, completed file 831
t = 328, completed file 6182
t = 331, completed file 6103
t = 334, completed file 5968
t = 337, completed file 177
t = 340, completed file 3042
t = 343, completed file 1507
t = 346, completed file 5923
t = 349, completed file 1429
t = 352, completed file 5615
t = 355, completed file 5484
t = 358, completed file 5429
t = 361, completed file 2795
t = 364, completed file 678
t = 367, completed file 5408
t = 370, completed file 5281
t = 373, completed file 5239
t = 376, completed file 5228
t = 379, completed file 4926
t = 382, completed file 2399
t = 385, completed file 4717
t = 388, completed file 4668
t = 391, completed file 4649
t = 394, completed file 2315
t = 397, completed file 4443
t = 400, completed file 2204
t = 403, completed file 2209
t = 406, completed file 1095
t = 409, completed file 279
t = 412, completed file 2143
t = 415, completed file 137
t = 418, completed file 4230
t = 421, completed file 4219
t = 424, completed file 565
t = 427, completed file 4168
t = 431, completed file 964
t = 435, completed file 1977
t = 439, completed file 980
t = 443, completed file 3806
t = 447, completed file 3800
t = 451, completed file 1879
t = 455, completed file 3763
t = 459, completed file 7349
t = 463, completed file 3645
t = 467, completed file 236
t = 471, completed file 7257
t = 475, completed file 3597
t = 479, completed file 7195
t = 483, completed file 7132
t = 487, completed file 1765
t = 491, completed file 3472
t = 495, completed file 891
t = 499, completed file 224
t = 503, completed file 6843
t = 507, completed file 3455
t = 511, completed file 6839
t = 515, completed file 3285
t = 519, completed file 3275
t = 523, completed file 3268
t = 527, completed file 822
t = 531, completed file 6563
t = 535, completed file 3264
t = 539, completed file 6442
t = 543, completed file 3137
t = 547, completed file 6383
t = 551, completed file 6372
t = 555, completed file 6324
t = 559, completed file 3192
t = 563, completed file 6310
t = 567, completed file 6299
t = 571, completed file 6165
t = 575, completed file 3004
t = 579, completed file 5891
t = 583, completed file 5861
t = 587, completed file 2930
t = 591, completed file 5788
t = 595, completed file 5769
t = 599, completed file 2765
t = 603, completed file 5490
t = 607, completed file 5460
t = 611, completed file 2680
t = 615, completed file 1305
t = 619, completed file 5297
t = 623, completed file 2683
t = 627, completed file 5145
t = 631, completed file 5089
t = 635, completed file 5083
t = 639, completed file 1255
t = 643, completed file 1221
t = 647, completed file 5006
