t = 57, completed file 3
t = 58, completed file 1175
t = 59, completed file 385
t = 60, completed file 223
t = 61, completed file 1098
t = 62, completed file 684
t = 63, completed file 444
t = 65, completed file 50
t = 67, completed file 425
t = 69, completed file 404
t = 71, completed file 253
t = 73, completed file 665
t = 76, completed file 446
t = 79, completed file 400
t = 82, completed file 42
t = 85, completed file 346
t = 88, completed file 91
t = 91, completed file 1182
t = 94, completed file 1059
t = 97, completed file 1042
t = 101, completed file 402
t = 105, completed file 757
t = 109, completed file 645
t = 113, completed file 337
t = 117, completed file 1164
t = 121, completed file 583
t = 125, completed file 301
t = 129, completed file 1087
t = 133, completed file 603
t = 138, completed file 898
t = 143, completed file 863
t = 148, completed file 413
t = 153, completed file 808
t = 158, completed file 364
t = 163, completed file 35
t = 168, completed file 165
t = 173, completed file 130
t = 178, completed file 551
t = 184, completed file 117
t = 190, completed file 951
t = 196, completed file 781
t = 202, completed file 7
t = 208, completed file 1223
t = 214, completed file 1193
t = 220, completed file 1166
t = 226, completed file 304
t = 233, completed file 481
t = 240, completed file 468
t = 247, completed file 832
t = 254, completed file 730
t = 261, completed file 614
t = 268, completed file 305
t = 275, completed file 297
t = 282, completed file 541
t = 289, completed file 132
t = 296, completed file 266
t = 304, completed file 712
t = 312, completed file 338
t = 320, completed file 589
t = 328, completed file 580
t = 336, completed file 1038
t = 344, completed file 526
t = 353, completed file 1008
t = 362, completed file 952
t = 371, completed file 939
t = 380, completed file 833
t = 389, completed file 202
t = 398, completed file 710
t = 407, completed file 173
t = 416, completed file 672
t = 425, completed file 631
t = 434, completed file 1206
t = 444, completed file 953
t = 454, completed file 99
t = 464, completed file 837
t = 474, completed file 111
t = 484, completed file 1179
t = 494, completed file 1147
t = 504, completed file 568
t = 514, completed file 533
t = 525, completed file 503
t = 536, completed file 249
t = 547, completed file 961
t = 558, completed file 799
t = 569, completed file 191
t = 580, completed file 350
t = 591, completed file 1084
t = 603, completed file 976
t = 615, completed file 401
t = 627, completed file 26
t = 639, completed file 13
t = 651, completed file 177
t = 663, completed file 607
t = 675, completed file 1120
t = 688, completed file 255
t = 701, completed file 244
t = 714, completed file 116
t = 727, completed file 399
t = 740, completed file 195
t = 753, completed file 691
t = 766, completed file 671
t = 779, completed file 81
t = 792, completed file 1173
t = 806, completed file 876
t = 820, completed file 717
t = 834, completed file 678
t = 848, completed file 537
t = 862, completed file 272
t = 876, completed file 1056
t = 891, completed file 887
t = 906, completed file 755
t = 921, completed file 752
t = 936, completed file 723
t = 951, completed file 162
t = 966, completed file 606
t = 981, completed file 300
t = 996, completed file 1149
t = 1011, completed file 1110
t = 1026, completed file 17
t = 1041, completed file 1045
t = 1057, completed file 121
t = 1073, completed file 230
t = 1089, completed file 215
t = 1105, completed file 339
t = 1121, completed file 44
t = 1137, completed file 616
t = 1153, completed file 158
t = 1169, completed file 1066
t = 1185, completed file 1061
t = 1202, completed file 997
t = 1219, completed file 993
t = 1236, completed file 466
t = 1253, completed file 59
t = 1270, completed file 916
t = 1287, completed file 915
t = 1304, completed file 218
t = 1321, completed file 871
t = 1338, completed file 869
t = 1355, completed file 181
t = 1372, completed file 342
t = 1389, completed file 308
t = 1406, completed file 1196
t = 1423, completed file 278
t = 1440, completed file 1102
t = 1457, completed file 282
t = 1474, completed file 1081
t = 1491, completed file 524
t = 1509, completed file 971
t = 1527, completed file 942
t = 1545, completed file 452
t = 1563, completed file 854
t = 1581, completed file 189
t = 1599, completed file 1161
t = 1617, completed file 535
t = 1635, completed file 72
t = 1654, completed file 252
t = 1673, completed file 938
t = 1692, completed file 736
t = 1711, completed file 352
t = 1730, completed file 38
t = 1750, completed file 499
t = 1770, completed file 956
t = 1790, completed file 931
t = 1810, completed file 58
t = 1830, completed file 208
t = 1850, completed file 824
t = 1870, completed file 806
t = 1890, completed file 371
t = 1910, completed file 706
t = 1930, completed file 77
t = 1950, completed file 146
t = 1970, completed file 1151
t = 1990, completed file 1109
t = 2010, completed file 71
t = 2031, completed file 254
t = 2052, completed file 994
t = 2073, completed file 989
t = 2094, completed file 981
t = 2115, completed file 960
t = 2136, completed file 238
t = 2157, completed file 97
t = 2178, completed file 786
t = 2199, completed file 783
t = 2220, completed file 725
t = 2241, completed file 331
t = 2262, completed file 1165
t = 2283, completed file 145
t = 2305, completed file 498
t = 2327, completed file 242
t = 2349, completed file 828
t = 2371, completed file 810
t = 2393, completed file 374
t = 2415, completed file 711
t = 2437, completed file 1239
t = 2459, completed file 617
t = 2481, completed file 1159
t = 2503, completed file 514
t = 2526, completed file 256
t = 2549, completed file 485
t = 2572, completed file 957
t = 2595, completed file 16
t = 2618, completed file 902
t = 2641, completed file 879
t = 2664, completed file 217
t = 2687, completed file 87
t = 2710, completed file 41
t = 2733, completed file 163
t = 2756, completed file 160
t = 2779, completed file 1207
t = 2802, completed file 1181
t = 2826, completed file 463
t = 2850, completed file 909
t = 2874, completed file 456
t = 2898, completed file 451
t = 2922, completed file 220
t = 2946, completed file 213
t = 2970, completed file 842
t = 2994, completed file 14
t = 3018, completed file 743
t = 3042, completed file 24
t = 3066, completed file 1202
t = 3090, completed file 567
t = 3114, completed file 1078
t = 3139, completed file 496
t = 3164, completed file 940
t = 3189, completed file 458
t = 3214, completed file 229
t = 3239, completed file 865
t = 3264, completed file 697
t = 3289, completed file 598
t = 3314, completed file 564
t = 3339, completed file 142
t = 3364, completed file 1117
t = 3389, completed file 1048
t = 3415, completed file 852
t = 3441, completed file 417
t = 3467, completed file 406
t = 3493, completed file 726
t = 3519, completed file 646
t = 3545, completed file 1188
t = 3571, completed file 1180
t = 3597, completed file 1133
t = 3623, completed file 68
t = 3650, completed file 1009
t = 3677, completed file 958
t = 3704, completed file 851
t = 3731, completed file 206
t = 3758, completed file 351
t = 3785, completed file 298
t = 3812, completed file 1092
t = 3839, completed file 1076
t = 3866, completed file 1041
t = 3893, completed file 18
t = 3920, completed file 1033
t = 3948, completed file 954
t = 3976, completed file 908
t = 4004, completed file 224
