t = 6, completed file 45
t = 8, completed file 23
t = 9, completed file 230
t = 10, completed file 159
t = 12, completed file 216
t = 13, completed file 399
t = 14, completed file 387
t = 15, completed file 570
t = 16, completed file 566
t = 17, completed file 382
t = 18, completed file 781
t = 20, completed file 812
t = 21, completed file 886
t = 22, completed file 1021
t = 23, completed file 1024
t = 39, completed file 26
t = 40, completed file 1998
t = 41, completed file 2135
t = 42, completed file 1749
t = 43, completed file 1741
t = 73, completed file 243
t = 74, completed file 4125
t = 75, completed file 4190
t = 76, completed file 3986
t = 77, completed file 3783
t = 78, completed file 3602
t = 79, completed file 3348
t = 80, completed file 4468
t = 122, completed file 505
t = 123, completed file 6944
t = 124, completed file 7118
t = 125, completed file 6707
t = 145, completed file 4085
t = 146, completed file 8217
t = 147, completed file 8467
t = 148, completed file 8530
t = 149, completed file 8610
t = 150, completed file 8676
t = 151, completed file 7673
t = 152, completed file 8822
t = 153, completed file 8866
t = 243, completed file 4107
t = 244, completed file 14325
t = 245, completed file 14368
t = 246, completed file 14188
t = 321, completed file 8642
t = 322, completed file 19011
t = 323, completed file 16326
t = 324, completed file 19096
t = 325, completed file 16277
t = 326, completed file 16260
t = 327, completed file 16253
t = 328, completed file 16202
t = 329, completed file 19436
t = 438, completed file 2000
t = 439, completed file 25810
t = 440, completed file 25748
t = 441, completed file 26133
t = 549, completed file 14467
t = 550, completed file 32663
t = 551, completed file 32598
t = 552, completed file 32821
t = 553, completed file 32881
t = 554, completed file 32774
t = 555, completed file 32462
t = 556, completed file 32430
t = 557, completed file 32290
t = 558, completed file 33124
t = 559, completed file 31912
t = 596, completed file 1025
t = 597, completed file 35508
t = 598, completed file 35575
t = 633, completed file 33302
t = 634, completed file 37659
t = 701, completed file 33002
t = 702, completed file 39668
t = 740, completed file 35644
t = 749, completed file 39883
t = 853, completed file 19349
t = 966, completed file 39881
t = 1011, completed file 9924
t = 1052, completed file 9915
t = 1060, completed file 19846
t = 1062, completed file 19828
t = 1138, completed file 39758
t = 1171, completed file 39715
t = 1193, completed file 9871
t = 1196, completed file 39733
t = 1298, completed file 39743
t = 1336, completed file 39652
t = 1397, completed file 4883
t = 1521, completed file 4891
t = 1583, completed file 19745
t = 1587, completed file 39391
