t = 79, completed file 1
t = 80, completed file 4475
t = 81, completed file 3656
t = 82, completed file 4567
t = 83, completed file 1717
t = 84, completed file 3458
t = 85, completed file 1797
t = 86, completed file 4806
t = 87, completed file 4893
t = 88, completed file 3355
t = 89, completed file 4994
t = 90, completed file 3175
t = 91, completed file 3162
t = 92, completed file 5204
t = 93, completed file 736
t = 94, completed file 2943
t = 95, completed file 5368
t = 96, completed file 5430
t = 97, completed file 5474
t = 98, completed file 5542
t = 151, completed file 2008
t = 152, completed file 8778
t = 153, completed file 8118
t = 154, completed file 8931
t = 155, completed file 8954
t = 156, completed file 7832
t = 157, completed file 9086
t = 274, completed file 2044
t = 275, completed file 16152
t = 276, completed file 16256
t = 277, completed file 16244
t = 278, completed file 16238
t = 279, completed file 15836
t = 280, completed file 15780
t = 281, completed file 16555
t = 333, completed file 8204
t = 334, completed file 19744
t = 373, completed file 16407
t = 374, completed file 22087
t = 491, completed file 16325
t = 492, completed file 29021
t = 493, completed file 28768
t = 494, completed file 29327
t = 495, completed file 28663
t = 571, completed file 19745
t = 572, completed file 33876
t = 573, completed file 34081
t = 574, completed file 32430
t = 575, completed file 34178
t = 576, completed file 34239
t = 577, completed file 34309
t = 578, completed file 34336
t = 579, completed file 31758
t = 666, completed file 16370
t = 667, completed file 39402
t = 753, completed file 34322
t = 754, completed file 39854
t = 804, completed file 39724
t = 848, completed file 39883
t = 920, completed file 19879
t = 997, completed file 39838
t = 1082, completed file 19733
t = 1153, completed file 19320
t = 1164, completed file 19897
t = 1228, completed file 39754
t = 1248, completed file 19858
t = 1254, completed file 9972
t = 1358, completed file 4939
t = 1466, completed file 9888
t = 1585, completed file 39107
t = 1643, completed file 39603
t = 1759, completed file 9841
t = 1825, completed file 4881
t = 1836, completed file 19864
t = 1897, completed file 39771
t = 1901, completed file 19685
t = 1915, completed file 9953
t = 1948, completed file 19109
t = 2055, completed file 39447
t = 2182, completed file 39428
t = 2288, completed file 39373
t = 2365, completed file 39197
t = 2430, completed file 39219
t = 2470, completed file 19959
t = 2490, completed file 4058
t = 2598, completed file 39311
t = 2695, completed file 39658
t = 2787, completed file 8200
