t = 16, completed file 1
t = 17, completed file 618
t = 18, completed file 54
t = 31, completed file 94
t = 32, completed file 1602
t = 33, completed file 1592
t = 63, completed file 404
t = 64, completed file 3529
t = 65, completed file 3591
t = 66, completed file 3466
t = 121, completed file 995
t = 122, completed file 6973
t = 123, completed file 6737
t = 124, completed file 3985
t = 125, completed file 3902
t = 126, completed file 3752
t = 148, completed file 3719
t = 149, completed file 8410
t = 150, completed file 8670
t = 151, completed file 8016
t = 152, completed file 8797
t = 153, completed file 7887
t = 154, completed file 7777
t = 155, completed file 7681
t = 207, completed file 4098
t = 208, completed file 12176
t = 209, completed file 12231
t = 216, completed file 8193
t = 217, completed file 12677
t = 218, completed file 12749
t = 219, completed file 12736
t = 220, completed file 12857
t = 287, completed file 8187
t = 288, completed file 16689
t = 289, completed file 16209
t = 290, completed file 16193
t = 291, completed file 16159
t = 292, completed file 17206
t = 293, completed file 15833
t = 294, completed file 17323
t = 295, completed file 17381
t = 296, completed file 17448
t = 421, completed file 8195
t = 422, completed file 24762
t = 423, completed file 24673
t = 533, completed file 16414
t = 561, completed file 25023
t = 654, completed file 3090
t = 673, completed file 24981
t = 692, completed file 12356
t = 779, completed file 24950
t = 900, completed file 24848
t = 1025, completed file 12460
t = 1110, completed file 12377
t = 1230, completed file 3060
t = 1262, completed file 24796
t = 1304, completed file 24851
t = 1374, completed file 24601
t = 1401, completed file 24635
t = 1449, completed file 1545
t = 1497, completed file 8080
t = 1619, completed file 24690
t = 1628, completed file 24765
t = 1751, completed file 6198
t = 1872, completed file 4090
t = 1974, completed file 6400
t = 2090, completed file 6159
t = 2103, completed file 16230
t = 2211, completed file 4053
t = 2248, completed file 13562
t = 2361, completed file 24813
t = 2468, completed file 3977
t = 2520, completed file 13880
t = 2566, completed file 14042
t = 2649, completed file 12760
t = 2757, completed file 779
t = 2804, completed file 16413
t = 2808, completed file 12274
t = 2918, completed file 24581
t = 2940, completed file 3196
t = 2949, completed file 14116
t = 2950, completed file 23645
t = 2987, completed file 12641
t = 3078, completed file 15887
t = 3113, completed file 12292
t = 3208, completed file 7161
t = 3295, completed file 13251
t = 3402, completed file 15852
t = 3506, completed file 6251
t = 3594, completed file 24827
t = 3717, completed file 6772
t = 3841, completed file 12982
t = 3862, completed file 24789
t = 3956, completed file 24064
t = 4018, completed file 6902
t = 4073, completed file 12781
t = 4190, completed file 4015
t = 4240, completed file 13284
t = 4321, completed file 12372
t = 4332, completed file 15817
t = 4407, completed file 7847
t = 4427, completed file 24032
t = 4537, completed file 16142
t = 4550, completed file 13096
t = 4577, completed file 3281
t = 4673, completed file 7559
t = 4770, completed file 7763
t = 4879, completed file 14308
t = 4891, completed file 11255
t = 4998, completed file 22065
t = 5090, completed file 3134
t = 5194, completed file 6904
t = 5219, completed file 24420
t = 5298, completed file 15352
t = 5418, completed file 6404
t = 5451, completed file 13076
t = 5537, completed file 3972
t = 5574, completed file 24395
t = 5617, completed file 13793
t = 5725, completed file 15074
t = 5812, completed file 3993
t = 5849, completed file 15760
t = 5906, completed file 7380
t = 5959, completed file 13563
t = 6080, completed file 16089
t = 6092, completed file 5963
t = 6159, completed file 23952
t = 6282, completed file 24701
t = 6384, completed file 6242
t = 6424, completed file 3271
t = 6428, completed file 13330
t = 6447, completed file 15877
t = 6468, completed file 3154
t = 6517, completed file 15999
t = 6583, completed file 23910
t = 6640, completed file 7860
t = 6732, completed file 7314
t = 6796, completed file 3914
t = 6842, completed file 1771
t = 6917, completed file 6515
t = 6968, completed file 15657
t = 7069, completed file 11836
t = 7174, completed file 6332
t = 7181, completed file 5364
t = 7235, completed file 21543
t = 7284, completed file 15328
t = 7310, completed file 6529
t = 7317, completed file 12593
t = 7407, completed file 12601
t = 7462, completed file 13719
t = 7582, completed file 15468
t = 7703, completed file 1610
t = 7830, completed file 6402
t = 7857, completed file 12778
t = 7978, completed file 3794
t = 8011, completed file 7508
t = 8098, completed file 12777
t = 8202, completed file 11958
t = 8268, completed file 22915
t = 8367, completed file 7461
t = 8395, completed file 13143
t = 8485, completed file 14180
t = 8568, completed file 12947
t = 8631, completed file 6447
t = 8690, completed file 16287
t = 8691, completed file 5093
t = 8763, completed file 22592
t = 8849, completed file 14305
t = 8867, completed file 14000
t = 8931, completed file 1619
t = 8938, completed file 13547
t = 8958, completed file 6626
t = 8966, completed file 11411
t = 8992, completed file 22862
t = 9026, completed file 1226
t = 9062, completed file 7233
t = 9138, completed file 16363
t = 9186, completed file 7916
t = 9230, completed file 24329
t = 9310, completed file 11113
t = 9435, completed file 13317
t = 9522, completed file 6923
t = 9586, completed file 20737
t = 9615, completed file 12257
t = 9638, completed file 12945
t = 9718, completed file 24712
t = 9831, completed file 24100
t = 9865, completed file 22779
t = 9897, completed file 6558
t = 9982, completed file 3542
t = 10014, completed file 15644
t = 10099, completed file 24595
t = 10103, completed file 15351
t = 10173, completed file 57
t = 10240, completed file 23478
t = 10245, completed file 18955
t = 10315, completed file 9347
t = 10384, completed file 6280
t = 10425, completed file 13961
t = 10522, completed file 13185
t = 10569, completed file 3357
t = 10626, completed file 6254
t = 10697, completed file 2043
t = 10823, completed file 1984
t = 10880, completed file 1510
t = 10932, completed file 809
t = 10947, completed file 7077
t = 10966, completed file 22416
t = 11087, completed file 22027
t = 11178, completed file 9761
t = 11262, completed file 10593
t = 11286, completed file 15308
t = 11413, completed file 22506
t = 11483, completed file 13838
t = 11610, completed file 7685
t = 11641, completed file 1870
t = 11736, completed file 6740
t = 11760, completed file 20733
t = 11778, completed file 831
t = 11866, completed file 11857
t = 11973, completed file 16919
t = 11976, completed file 11065
t = 12033, completed file 22166
t = 12109, completed file 506
t = 12155, completed file 2495
t = 12179, completed file 7943
t = 12270, completed file 1660
t = 12331, completed file 6963
t = 12336, completed file 3655
t = 12446, completed file 14802
t = 12565, completed file 24908
t = 12667, completed file 1687
t = 12675, completed file 21761
t = 12705, completed file 19540
t = 12718, completed file 6482
t = 12812, completed file 13141
t = 12924, completed file 12048
t = 12965, completed file 22366
t = 13085, completed file 7516
t = 13203, completed file 10946
t = 13284, completed file 6754
t = 13377, completed file 432
t = 13390, completed file 23185
t = 13487, completed file 11578
t = 13524, completed file 13111
t = 13610, completed file 12820
t = 13627, completed file 23089
t = 13716, completed file 23296
t = 13798, completed file 12883
t = 13902, completed file 15263
t = 13973, completed file 13004
t = 14071, completed file 22059
t = 14099, completed file 323
t = 14129, completed file 22953
t = 14177, completed file 24764
t = 14293, completed file 6976
t = 14409, completed file 11468
t = 14523, completed file 23385
t = 14550, completed file 1291
t = 14608, completed file 14544
t = 14617, completed file 1230
t = 14718, completed file 22899
t = 14805, completed file 24774
t = 14858, completed file 13624
t = 14937, completed file 13053
t = 15033, completed file 10852
t = 15097, completed file 13623
t = 15176, completed file 13865
t = 15269, completed file 6680
t = 15337, completed file 893
t = 15388, completed file 2381
t = 15466, completed file 6641
t = 15481, completed file 2540
t = 15532, completed file 3619
t = 15604, completed file 12735
t = 15656, completed file 12370
t = 15701, completed file 12500
t = 15804, completed file 2863
t = 15917, completed file 6557
t = 15931, completed file 13292
t = 16044, completed file 14292
t = 16165, completed file 14975
t = 16212, completed file 13946
t = 16214, completed file 25017
t = 16232, completed file 1618
t = 16326, completed file 5497
t = 16349, completed file 7060
t = 16353, completed file 857
t = 16467, completed file 12523
t = 16574, completed file 24034
t = 16680, completed file 23444
t = 16799, completed file 8753
t = 16866, completed file 24611
t = 16912, completed file 7566
t = 17029, completed file 2774
t = 17109, completed file 1522
t = 17231, completed file 9344
t = 17252, completed file 5639
t = 17320, completed file 7472
t = 17323, completed file 21539
t = 17449, completed file 5298
t = 17458, completed file 21199
t = 17489, completed file 379
t = 17564, completed file 806
t = 17571, completed file 15576
t = 17679, completed file 3046
t = 17788, completed file 7806
t = 17907, completed file 108
t = 17975, completed file 22326
t = 18039, completed file 22704
t = 18059, completed file 10028
t = 18153, completed file 7053
t = 18206, completed file 14019
t = 18248, completed file 13003
t = 18310, completed file 1487
t = 18383, completed file 6228
t = 18501, completed file 12017
t = 18562, completed file 21801
t = 18628, completed file 13894
t = 18720, completed file 6301
t = 18752, completed file 11924
t = 18771, completed file 9605
t = 18819, completed file 2331
t = 18886, completed file 7596
t = 18891, completed file 19117
t = 19016, completed file 1130
t = 19065, completed file 15881
t = 19074, completed file 23785
t = 19155, completed file 11830
t = 19199, completed file 13940
t = 19206, completed file 1785
t = 19250, completed file 14358
t = 19290, completed file 7451
t = 19303, completed file 6978
t = 19373, completed file 22335
t = 19394, completed file 16108
t = 19427, completed file 2337
t = 19544, completed file 21007
t = 19670, completed file 15053
t = 19683, completed file 10293
t = 19688, completed file 20659
t = 19747, completed file 13892
t = 19789, completed file 23058
t = 19916, completed file 11639
t = 20036, completed file 10692
t = 20040, completed file 14329
t = 20165, completed file 7114
t = 20276, completed file 13087
t = 20398, completed file 20216
t = 20496, completed file 13817
t = 20594, completed file 7769
t = 20640, completed file 24845
t = 20711, completed file 24959
t = 20824, completed file 10821
t = 20869, completed file 24007
t = 20905, completed file 7669
t = 20996, completed file 23911
t = 20998, completed file 20860
t = 21080, completed file 10395
t = 21117, completed file 9299
t = 21169, completed file 176
t = 21198, completed file 14394
t = 21286, completed file 7955
t = 21410, completed file 13650
t = 21488, completed file 17807
t = 21504, completed file 13819
t = 21548, completed file 3472
t = 21574, completed file 14638
t = 21594, completed file 901
t = 21707, completed file 21482
t = 21831, completed file 15630
t = 21891, completed file 21346
t = 21980, completed file 716
t = 21990, completed file 51
t = 22029, completed file 3188
t = 22147, completed file 7198
t = 22252, completed file 9059
t = 22268, completed file 19315
t = 22299, completed file 22158
t = 22316, completed file 24651
t = 22395, completed file 13299
t = 22474, completed file 21344
t = 22488, completed file 3669
t = 22596, completed file 14860
t = 22661, completed file 3210
t = 22666, completed file 1227
t = 22673, completed file 11443
t = 22782, completed file 12467
t = 22871, completed file 7014
t = 22913, completed file 7842
t = 22985, completed file 22267
t = 23048, completed file 2476
t = 23139, completed file 22331
t = 23246, completed file 7138
t = 23360, completed file 14372
t = 23426, completed file 1122
t = 23436, completed file 10064
t = 23450, completed file 9490
t = 23545, completed file 13238
t = 23589, completed file 24474
t = 23646, completed file 21755
t = 23743, completed file 7047
t = 23834, completed file 14639
t = 23889, completed file 14572
t = 23897, completed file 7375
t = 24021, completed file 14751
t = 24035, completed file 8184
t = 24060, completed file 17718
t = 24068, completed file 3498
t = 24177, completed file 14118
t = 24251, completed file 17493
t = 24301, completed file 22084
t = 24331, completed file 21381
t = 24403, completed file 2297
t = 24450, completed file 22123
t = 24461, completed file 7855
t = 24568, completed file 15756
t = 24619, completed file 21830
t = 24739, completed file 15302
t = 24765, completed file 2939
t = 24821, completed file 6047
t = 24893, completed file 6713
t = 24894, completed file 2427
t = 24980, completed file 22140
t = 25104, completed file 17695
t = 25190, completed file 116
t = 25268, completed file 13622
t = 25364, completed file 15098
t = 25480, completed file 12727
t = 25542, completed file 3467
t = 25637, completed file 13580
t = 25743, completed file 20194
t = 25852, completed file 3491
t = 25911, completed file 21107
t = 25983, completed file 16400
t = 26027, completed file 14082
t = 26063, completed file 22332
t = 26120, completed file 18965
t = 26128, completed file 15359
t = 26231, completed file 1863
t = 26298, completed file 3376
t = 26406, completed file 13581
t = 26480, completed file 24067
t = 26495, completed file 6484
t = 26561, completed file 3165
t = 26646, completed file 15695
t = 26751, completed file 11741
t = 26807, completed file 7115
t = 26894, completed file 22280
t = 26921, completed file 18161
t = 26962, completed file 5797
t = 26974, completed file 4506
t = 27028, completed file 18086
t = 27146, completed file 1341
t = 27161, completed file 2512
t = 27227, completed file 17488
t = 27327, completed file 23902
t = 27349, completed file 1788
t = 27384, completed file 19760
t = 27434, completed file 23530
t = 27490, completed file 1256
t = 27572, completed file 4389
t = 27650, completed file 22747
t = 27702, completed file 11533
t = 27749, completed file 11389
t = 27787, completed file 19875
t = 27888, completed file 19891
t = 27892, completed file 22634
t = 28004, completed file 22620
t = 28130, completed file 21470
t = 28135, completed file 9022
t = 28195, completed file 18144
t = 28268, completed file 9822
t = 28272, completed file 9099
t = 28292, completed file 18230
t = 28390, completed file 20324
t = 28438, completed file 8027
t = 28439, completed file 4052
t = 28564, completed file 5907
t = 28601, completed file 22602
t = 28689, completed file 19484
t = 28782, completed file 11963
t = 28845, completed file 4792
t = 28898, completed file 11360
t = 28906, completed file 18451
t = 28908, completed file 4555
t = 28995, completed file 11732
t = 29050, completed file 4226
t = 29166, completed file 12130
t = 29223, completed file 18036
t = 29262, completed file 21214
t = 29267, completed file 23266
t = 29339, completed file 23252
t = 29465, completed file 16576
t = 29537, completed file 22175
t = 29641, completed file 24445
t = 29648, completed file 4776
t = 29670, completed file 19289
t = 29764, completed file 19758
t = 29861, completed file 8436
t = 29880, completed file 18242
t = 29895, completed file 8105
t = 29986, completed file 11372
t = 30059, completed file 1253
t = 30137, completed file 21250
t = 30145, completed file 22181
t = 30203, completed file 11046
t = 30314, completed file 8021
t = 30429, completed file 17853
t = 30547, completed file 18301
t = 30645, completed file 5389
t = 30719, completed file 10541
t = 30741, completed file 4725
t = 30806, completed file 5991
t = 30840, completed file 393
t = 30860, completed file 21604
t = 30861, completed file 21352
t = 30958, completed file 19940
t = 30988, completed file 15988
t = 31068, completed file 20183
t = 31152, completed file 8691
t = 31218, completed file 20475
t = 31285, completed file 21012
t = 31362, completed file 8894
t = 31395, completed file 9460
t = 31423, completed file 7913
t = 31486, completed file 19398
t = 31609, completed file 21993
t = 31624, completed file 6664
t = 31656, completed file 5651
t = 31707, completed file 3054
t = 31712, completed file 10619
t = 31836, completed file 21315
t = 31860, completed file 11202
t = 31888, completed file 4590
t = 31923, completed file 8228
t = 32034, completed file 10496
t = 32149, completed file 3028
t = 32243, completed file 21549
t = 32334, completed file 20945
t = 32387, completed file 9582
t = 32413, completed file 18399
t = 32436, completed file 599
t = 32513, completed file 22078
t = 32556, completed file 7870
t = 32651, completed file 16891
t = 32721, completed file 5494
t = 32848, completed file 19466
t = 32949, completed file 18208
t = 32991, completed file 24201
t = 33064, completed file 21112
t = 33098, completed file 11592
t = 33207, completed file 10766
t = 33253, completed file 4325
t = 33367, completed file 19369
t = 33382, completed file 6105
t = 33428, completed file 4006
t = 33539, completed file 22636
t = 33610, completed file 21009
t = 33675, completed file 267
t = 33738, completed file 21531
t = 33786, completed file 2074
t = 33803, completed file 12237
t = 33872, completed file 22545
t = 33956, completed file 5203
t = 33990, completed file 23126
t = 34040, completed file 12739
t = 34071, completed file 11961
t = 34096, completed file 20940
t = 34155, completed file 22457
t = 34233, completed file 19299
t = 34287, completed file 5136
t = 34362, completed file 2226
t = 34381, completed file 15264
t = 34402, completed file 9338
t = 34526, completed file 4760
t = 34583, completed file 10351
t = 34623, completed file 21335
t = 34715, completed file 20176
t = 34735, completed file 20558
t = 34847, completed file 12486
t = 34972, completed file 24284
t = 35040, completed file 2578
t = 35145, completed file 17742
t = 35233, completed file 639
t = 35351, completed file 6648
t = 35399, completed file 8940
t = 35506, completed file 20874
t = 35630, completed file 4207
t = 35744, completed file 11432
t = 35783, completed file 20586
t = 35844, completed file 15397
t = 35917, completed file 2514
t = 36001, completed file 22628
t = 36040, completed file 5092
t = 36110, completed file 18444
t = 36132, completed file 23769
t = 36196, completed file 23148
t = 36277, completed file 5365
t = 36365, completed file 18406
t = 36466, completed file 17745
t = 36473, completed file 5482
t = 36594, completed file 21986
t = 36678, completed file 22584
t = 36737, completed file 7762
t = 36767, completed file 23237
t = 36858, completed file 2986
t = 36954, completed file 16124
t = 36966, completed file 12191
t = 36978, completed file 12195
t = 37009, completed file 4013
t = 37028, completed file 24361
t = 37066, completed file 4046
t = 37156, completed file 5917
t = 37178, completed file 2482
t = 37272, completed file 1691
t = 37298, completed file 22959
t = 37333, completed file 4960
t = 37444, completed file 14205
t = 37533, completed file 19805
t = 37585, completed file 17682
t = 37695, completed file 8550
t = 37777, completed file 20585
t = 37899, completed file 953
t = 37991, completed file 998
t = 38058, completed file 6804
t = 38162, completed file 10173
t = 38185, completed file 5736
t = 38197, completed file 20177
t = 38238, completed file 2529
t = 38320, completed file 2385
t = 38403, completed file 20073
t = 38461, completed file 6014
t = 38510, completed file 17843
t = 38534, completed file 16768
t = 38611, completed file 8721
t = 38674, completed file 3835
t = 38749, completed file 21356
t = 38798, completed file 21123
t = 38887, completed file 6731
t = 39000, completed file 20410
t = 39025, completed file 649
t = 39133, completed file 16393
t = 39253, completed file 20123
t = 39315, completed file 18815
t = 39318, completed file 24400
t = 39406, completed file 12179
t = 39454, completed file 14831
t = 39573, completed file 4587
t = 39642, completed file 2825
t = 39660, completed file 21473
t = 39684, completed file 9402
t = 39690, completed file 13607
t = 39717, completed file 6699
t = 39766, completed file 21958
t = 39818, completed file 17076
t = 39878, completed file 7796
t = 39961, completed file 10564
t = 40085, completed file 17187
t = 40114, completed file 20470
t = 40214, completed file 8628
t = 40323, completed file 4097
t = 40338, completed file 14780
t = 40380, completed file 10202
t = 40498, completed file 20667
t = 40571, completed file 5479
t = 40660, completed file 9223
t = 40675, completed file 13011
t = 40706, completed file 2823
t = 40752, completed file 23463
t = 40812, completed file 22480
t = 40889, completed file 4887
t = 40968, completed file 4147
t = 40975, completed file 17499
t = 40977, completed file 8697
t = 41020, completed file 7321
t = 41023, completed file 14575
t = 41080, completed file 1790
t = 41114, completed file 1370
t = 41116, completed file 9636
t = 41137, completed file 19323
t = 41215, completed file 19575
t = 41256, completed file 18650
t = 41373, completed file 4058
t = 41457, completed file 21047
t = 41475, completed file 14691
t = 41493, completed file 4670
t = 41552, completed file 3180
t = 41590, completed file 14551
t = 41685, completed file 16745
t = 41803, completed file 6783
t = 41855, completed file 21948
t = 41863, completed file 22660
t = 41953, completed file 11289
t = 42007, completed file 15536
t = 42111, completed file 24468
t = 42166, completed file 18645
t = 42182, completed file 19532
t = 42248, completed file 8348
t = 42265, completed file 5939
t = 42326, completed file 14723
t = 42359, completed file 21974
t = 42370, completed file 8695
t = 42437, completed file 17533
t = 42445, completed file 13404
t = 42496, completed file 13391
t = 42558, completed file 8155
t = 42561, completed file 19142
t = 42570, completed file 19128
t = 42678, completed file 7676
t = 42697, completed file 8861
t = 42759, completed file 7354
t = 42836, completed file 16106
t = 42894, completed file 10231
t = 42975, completed file 13007
t = 43064, completed file 15525
t = 43170, completed file 191
t = 43287, completed file 21145
t = 43406, completed file 12746
t = 43447, completed file 1333
t = 43521, completed file 7561
t = 43546, completed file 23722
t = 43645, completed file 23455
t = 43739, completed file 2107
t = 43765, completed file 17573
t = 43773, completed file 4786
t = 43861, completed file 19409
t = 43931, completed file 23375
t = 43979, completed file 6623
t = 44014, completed file 5434
t = 44136, completed file 9584
t = 44257, completed file 21524
t = 44287, completed file 9843
t = 44378, completed file 2190
t = 44430, completed file 3986
t = 44557, completed file 18318
t = 44607, completed file 23519
t = 44609, completed file 764
t = 44632, completed file 15593
t = 44716, completed file 24783
t = 44724, completed file 442
t = 44791, completed file 16122
t = 44840, completed file 12823
t = 44854, completed file 14888
t = 44881, completed file 923
t = 44928, completed file 20233
t = 45049, completed file 19153
t = 45111, completed file 6068
t = 45171, completed file 24506
t = 45231, completed file 19177
t = 45246, completed file 8297
t = 45292, completed file 20641
t = 45326, completed file 7871
t = 45400, completed file 11711
t = 45421, completed file 367
t = 45454, completed file 16822
t = 45495, completed file 784
t = 45536, completed file 21480
t = 45646, completed file 7895
t = 45652, completed file 16998
t = 45741, completed file 8454
t = 45763, completed file 24599
t = 45837, completed file 3712
t = 45890, completed file 22426
t = 45896, completed file 16017
t = 45905, completed file 1949
t = 46003, completed file 17602
t = 46067, completed file 17928
t = 46155, completed file 10576
t = 46234, completed file 18523
t = 46304, completed file 21086
t = 46329, completed file 12290
t = 46356, completed file 15194
t = 46445, completed file 10827
t = 46459, completed file 937
t = 46477, completed file 15879
t = 46518, completed file 1881
t = 46572, completed file 21233
t = 46676, completed file 15464
t = 46763, completed file 1117
t = 46874, completed file 10769
t = 46997, completed file 5182
t = 47042, completed file 21320
t = 47100, completed file 22241
t = 47139, completed file 21108
t = 47171, completed file 8484
t = 47265, completed file 22321
t = 47288, completed file 8985
t = 47388, completed file 9980
t = 47486, completed file 5057
t = 47496, completed file 1570
t = 47562, completed file 12969
t = 47676, completed file 15357
t = 47795, completed file 18539
t = 47922, completed file 24530
t = 47941, completed file 18633
t = 48021, completed file 17996
t = 48117, completed file 21390
t = 48133, completed file 18887
t = 48213, completed file 8709
t = 48282, completed file 10273
t = 48378, completed file 15792
t = 48421, completed file 6863
t = 48537, completed file 23737
t = 48578, completed file 13090
