t = 61, completed file 1
t = 62, completed file 3157
t = 63, completed file 3454
t = 64, completed file 3525
t = 65, completed file 3149
t = 66, completed file 3655
t = 67, completed file 3709
t = 68, completed file 845
t = 69, completed file 1610
t = 70, completed file 3858
t = 71, completed file 3920
t = 72, completed file 3991
t = 73, completed file 3968
t = 74, completed file 3077
t = 75, completed file 408
t = 76, completed file 1455
t = 129, completed file 526
t = 130, completed file 7382
t = 131, completed file 7368
t = 132, completed file 7576
t = 133, completed file 7238
t = 228, completed file 2044
t = 229, completed file 12995
t = 230, completed file 12984
t = 231, completed file 13526
t = 232, completed file 13612
t = 233, completed file 13666
t = 234, completed file 13649
t = 235, completed file 13753
t = 312, completed file 7740
t = 313, completed file 15926
t = 314, completed file 15862
t = 315, completed file 15561
t = 316, completed file 15525
t = 317, completed file 15448
t = 411, completed file 8205
t = 462, completed file 15930
t = 563, completed file 15916
t = 625, completed file 15882
t = 712, completed file 7986
t = 714, completed file 15886
t = 772, completed file 7875
t = 832, completed file 7920
t = 956, completed file 15784
t = 1037, completed file 15908
t = 1118, completed file 993
t = 1154, completed file 973
t = 1157, completed file 1974
t = 1210, completed file 15613
t = 1248, completed file 8030
t = 1308, completed file 15703
t = 1413, completed file 7819
t = 1435, completed file 7852
t = 1478, completed file 15673
t = 1520, completed file 3912
t = 1596, completed file 15669
t = 1665, completed file 3609
t = 1679, completed file 15716
t = 1785, completed file 7850
t = 1802, completed file 15625
t = 1848, completed file 15453
t = 1930, completed file 7792
t = 1932, completed file 1850
t = 2011, completed file 15583
t = 2084, completed file 14012
t = 2148, completed file 15376
t = 2168, completed file 15481
t = 2190, completed file 15675
t = 2251, completed file 14620
t = 2256, completed file 7698
t = 2337, completed file 15417
t = 2398, completed file 15485
t = 2460, completed file 15640
t = 2586, completed file 3867
t = 2633, completed file 15121
t = 2754, completed file 7761
t = 2873, completed file 7558
t = 2922, completed file 7143
t = 2990, completed file 3732
t = 3077, completed file 14204
t = 3123, completed file 15174
t = 3249, completed file 8162
t = 3313, completed file 7686
t = 3362, completed file 15010
t = 3481, completed file 15060
t = 3569, completed file 3783
