t = 59, completed file 1
t = 60, completed file 3301
t = 61, completed file 3241
t = 62, completed file 1631
t = 63, completed file 345
t = 64, completed file 3173
t = 65, completed file 691
t = 66, completed file 3652
t = 67, completed file 3686
t = 68, completed file 3729
t = 69, completed file 3841
t = 70, completed file 3790
t = 71, completed file 3917
t = 72, completed file 3135
t = 73, completed file 3117
t = 74, completed file 3057
t = 75, completed file 4173
t = 125, completed file 1020
t = 126, completed file 7145
t = 127, completed file 7269
t = 128, completed file 7094
t = 228, completed file 2093
t = 229, completed file 13205
t = 230, completed file 13081
t = 231, completed file 13526
t = 232, completed file 13588
t = 233, completed file 13629
t = 234, completed file 7978
t = 277, completed file 4085
t = 278, completed file 16237
t = 279, completed file 16085
t = 280, completed file 15960
t = 281, completed file 16503
t = 282, completed file 15378
t = 283, completed file 15105
t = 350, completed file 8204
t = 351, completed file 20752
t = 352, completed file 20801
t = 401, completed file 16444
t = 402, completed file 23654
t = 420, completed file 4056
t = 421, completed file 24958
t = 422, completed file 24864
t = 496, completed file 16396
t = 512, completed file 25023
t = 603, completed file 25022
t = 648, completed file 24996
t = 770, completed file 24969
t = 785, completed file 12387
t = 886, completed file 24761
t = 973, completed file 12404
t = 1075, completed file 12560
t = 1199, completed file 3132
t = 1220, completed file 12390
t = 1325, completed file 24873
t = 1359, completed file 24749
t = 1426, completed file 12311
t = 1488, completed file 24561
t = 1520, completed file 7015
t = 1606, completed file 24855
t = 1623, completed file 16197
t = 1673, completed file 13177
t = 1727, completed file 24734
t = 1734, completed file 24463
t = 1804, completed file 24452
t = 1908, completed file 6344
t = 1910, completed file 6403
t = 1945, completed file 24876
t = 2071, completed file 13089
t = 2178, completed file 6742
t = 2230, completed file 100
t = 2252, completed file 15942
t = 2294, completed file 6948
t = 2387, completed file 6988
t = 2451, completed file 12692
t = 2538, completed file 12324
t = 2625, completed file 6149
t = 2654, completed file 24563
t = 2664, completed file 1992
t = 2670, completed file 3836
t = 2721, completed file 14061
t = 2826, completed file 12448
t = 2930, completed file 16267
t = 3037, completed file 7878
t = 3105, completed file 12181
t = 3196, completed file 12227
t = 3257, completed file 6546
t = 3337, completed file 15745
t = 3443, completed file 12465
t = 3466, completed file 24566
t = 3490, completed file 13423
t = 3492, completed file 12864
t = 3552, completed file 6420
t = 3638, completed file 11951
t = 3717, completed file 13286
t = 3775, completed file 3139
t = 3879, completed file 16040
t = 3897, completed file 13010
t = 3916, completed file 24631
t = 4023, completed file 1939
t = 4142, completed file 16076
t = 4160, completed file 23937
t = 4226, completed file 16028
t = 4306, completed file 13247
t = 4348, completed file 13211
t = 4404, completed file 15034
t = 4413, completed file 3252
t = 4424, completed file 13133
t = 4513, completed file 22024
t = 4613, completed file 7747
t = 4716, completed file 3091
t = 4736, completed file 13901
t = 4818, completed file 5963
t = 4944, completed file 7149
t = 5021, completed file 3146
t = 5037, completed file 12531
t = 5039, completed file 15712
t = 5131, completed file 7850
t = 5235, completed file 1629
t = 5237, completed file 14657
t = 5310, completed file 7272
t = 5376, completed file 1960
t = 5459, completed file 14925
t = 5468, completed file 814
t = 5498, completed file 3357
t = 5592, completed file 23950
t = 5602, completed file 12717
t = 5703, completed file 12734
t = 5707, completed file 12514
t = 5790, completed file 12523
t = 5823, completed file 15833
t = 5940, completed file 12168
t = 6050, completed file 24793
t = 6146, completed file 15947
t = 6235, completed file 6027
t = 6311, completed file 16393
t = 6330, completed file 14667
t = 6356, completed file 3908
t = 6478, completed file 24622
t = 6526, completed file 6433
t = 6651, completed file 15559
t = 6679, completed file 11888
t = 6745, completed file 1590
t = 6791, completed file 21457
t = 6894, completed file 14722
t = 6999, completed file 13112
t = 7118, completed file 3234
t = 7142, completed file 6247
t = 7248, completed file 12771
t = 7360, completed file 6665
t = 7449, completed file 24593
t = 7573, completed file 12491
t = 7608, completed file 12944
t = 7689, completed file 6409
t = 7716, completed file 13792
t = 7784, completed file 7576
t = 7858, completed file 12696
t = 7980, completed file 23932
t = 8057, completed file 22762
t = 8147, completed file 14809
t = 8165, completed file 12631
t = 8173, completed file 14037
t = 8238, completed file 1728
t = 8278, completed file 4083
t = 8289, completed file 16193
t = 8378, completed file 16200
t = 8488, completed file 24746
t = 8593, completed file 3398
t = 8707, completed file 892
t = 8781, completed file 6584
t = 8786, completed file 13313
t = 8869, completed file 824
t = 8925, completed file 22837
t = 8947, completed file 12367
t = 9006, completed file 10167
t = 9099, completed file 14476
t = 9148, completed file 16142
t = 9175, completed file 1915
t = 9225, completed file 24189
t = 9235, completed file 11045
t = 9359, completed file 5541
t = 9474, completed file 13860
t = 9554, completed file 20537
t = 9626, completed file 24349
t = 9690, completed file 6457
t = 9742, completed file 24809
t = 9747, completed file 11952
t = 9762, completed file 23737
t = 9862, completed file 12824
t = 9894, completed file 13568
t = 9984, completed file 15592
t = 10056, completed file 6182
t = 10129, completed file 3817
t = 10149, completed file 817
t = 10184, completed file 23425
t = 10240, completed file 69
t = 10244, completed file 3839
t = 10264, completed file 25007
t = 10300, completed file 3419
t = 10423, completed file 12882
t = 10550, completed file 6729
t = 10562, completed file 12457
t = 10582, completed file 7051
t = 10677, completed file 16101
t = 10789, completed file 24143
t = 10837, completed file 1678
t = 10873, completed file 14203
t = 10983, completed file 22377
t = 11047, completed file 10817
t = 11061, completed file 8200
t = 11154, completed file 19498
t = 11228, completed file 15252
t = 11313, completed file 22488
t = 11359, completed file 13787
t = 11364, completed file 903
t = 11462, completed file 7664
t = 11493, completed file 16239
t = 11587, completed file 10322
t = 11714, completed file 13327
t = 11839, completed file 23639
t = 11897, completed file 8417
t = 11912, completed file 2654
t = 11950, completed file 22535
t = 11996, completed file 24883
t = 12053, completed file 10065
t = 12175, completed file 813
t = 12275, completed file 13799
t = 12372, completed file 3426
t = 12407, completed file 14764
t = 12463, completed file 14191
t = 12501, completed file 7833
t = 12570, completed file 1830
t = 12661, completed file 21719
t = 12758, completed file 15957
t = 12837, completed file 3214
t = 12956, completed file 14590
t = 12967, completed file 23756
t = 13006, completed file 23836
t = 13081, completed file 14981
t = 13093, completed file 21833
t = 13213, completed file 21842
t = 13258, completed file 13927
t = 13331, completed file 23158
t = 13458, completed file 7526
t = 13583, completed file 1831
t = 13689, completed file 6363
t = 13774, completed file 23048
t = 13884, completed file 5737
t = 13951, completed file 12757
t = 13999, completed file 15174
t = 14021, completed file 12881
t = 14108, completed file 19947
t = 14142, completed file 3420
t = 14227, completed file 5955
t = 14344, completed file 6124
t = 14391, completed file 24603
t = 14430, completed file 22917
t = 14445, completed file 23198
t = 14525, completed file 21103
t = 14624, completed file 7197
t = 14702, completed file 11361
t = 14764, completed file 17431
t = 14858, completed file 16398
t = 14875, completed file 13589
t = 14948, completed file 6644
t = 15070, completed file 5390
t = 15167, completed file 13528
t = 15261, completed file 6817
t = 15382, completed file 3036
t = 15419, completed file 12527
t = 15453, completed file 18414
t = 15529, completed file 23454
t = 15595, completed file 20861
t = 15598, completed file 14457
t = 15710, completed file 14458
t = 15819, completed file 24639
t = 15859, completed file 6395
t = 15875, completed file 5631
t = 15955, completed file 13001
t = 16029, completed file 14237
t = 16124, completed file 13896
t = 16236, completed file 14888
t = 16341, completed file 3724
t = 16396, completed file 24895
t = 16407, completed file 13168
t = 16484, completed file 13179
t = 16593, completed file 3530
t = 16608, completed file 6176
t = 16690, completed file 3565
t = 16770, completed file 23956
t = 16833, completed file 23368
t = 16873, completed file 17779
t = 16880, completed file 12187
t = 17007, completed file 12209
t = 17043, completed file 22436
t = 17107, completed file 2936
t = 17195, completed file 6023
t = 17234, completed file 681
t = 17323, completed file 1821
t = 17410, completed file 21386
t = 17514, completed file 3082
t = 17579, completed file 20946
t = 17613, completed file 15871
t = 17614, completed file 23935
t = 17699, completed file 24559
t = 17775, completed file 3245
t = 17894, completed file 15566
t = 18009, completed file 13776
t = 18060, completed file 22208
t = 18138, completed file 22655
t = 18258, completed file 19335
t = 18278, completed file 3476
t = 18364, completed file 16593
t = 18488, completed file 12745
t = 18574, completed file 11953
t = 18606, completed file 17178
t = 18728, completed file 23959
t = 18794, completed file 21610
t = 18879, completed file 1342
t = 18936, completed file 12487
t = 18992, completed file 2937
t = 19111, completed file 4832
t = 19162, completed file 19159
t = 19220, completed file 15025
t = 19293, completed file 18870
t = 19344, completed file 12676
t = 19412, completed file 7695
t = 19468, completed file 11797
t = 19474, completed file 10993
t = 19530, completed file 22083
t = 19629, completed file 14233
t = 19697, completed file 15450
t = 19780, completed file 13934
t = 19801, completed file 13324
t = 19883, completed file 1913
t = 19999, completed file 1640
t = 20040, completed file 18908
t = 20132, completed file 13764
t = 20235, completed file 11703
t = 20284, completed file 20245
t = 20291, completed file 13735
t = 20383, completed file 6853
t = 20387, completed file 10907
t = 20502, completed file 6788
t = 20508, completed file 21146
t = 20582, completed file 21161
t = 20637, completed file 5707
t = 20700, completed file 15345
t = 20775, completed file 9928
t = 20875, completed file 6728
t = 20977, completed file 23120
t = 21068, completed file 24602
t = 21142, completed file 897
t = 21179, completed file 21596
t = 21207, completed file 11752
t = 21263, completed file 14686
t = 21320, completed file 13619
t = 21372, completed file 5177
t = 21473, completed file 5856
t = 21506, completed file 18448
t = 21614, completed file 1430
t = 21678, completed file 14396
t = 21791, completed file 6621
t = 21805, completed file 7410
t = 21890, completed file 22119
t = 21908, completed file 13683
t = 22020, completed file 13895
t = 22136, completed file 13036
t = 22251, completed file 1789
t = 22346, completed file 21326
t = 22422, completed file 15433
t = 22459, completed file 14697
t = 22503, completed file 11517
t = 22616, completed file 16209
t = 22705, completed file 24947
t = 22710, completed file 3496
t = 22781, completed file 14208
t = 22856, completed file 15071
t = 22982, completed file 22359
t = 23089, completed file 14827
t = 23099, completed file 3412
t = 23181, completed file 13839
t = 23211, completed file 7349
t = 23232, completed file 4927
t = 23329, completed file 12816
t = 23358, completed file 2809
t = 23361, completed file 24972
t = 23463, completed file 8089
t = 23478, completed file 13650
t = 23594, completed file 7997
t = 23602, completed file 6950
t = 23657, completed file 14663
t = 23782, completed file 22088
t = 23834, completed file 24655
t = 23868, completed file 7081
t = 23961, completed file 2170
t = 24016, completed file 4722
t = 24036, completed file 12691
t = 24046, completed file 8120
t = 24116, completed file 999
t = 24157, completed file 16385
t = 24218, completed file 1687
t = 24322, completed file 7220
t = 24326, completed file 14407
t = 24327, completed file 5561
t = 24425, completed file 14646
t = 24493, completed file 2158
t = 24512, completed file 15843
t = 24552, completed file 3470
t = 24626, completed file 13947
t = 24650, completed file 17711
t = 24689, completed file 1667
t = 24761, completed file 5749
t = 24792, completed file 24821
t = 24829, completed file 11988
t = 24941, completed file 15608
t = 24983, completed file 24458
t = 25070, completed file 21658
t = 25078, completed file 23585
t = 25106, completed file 18171
t = 25132, completed file 13951
t = 25174, completed file 21288
t = 25258, completed file 18788
t = 25367, completed file 24822
t = 25422, completed file 18073
t = 25545, completed file 4435
t = 25572, completed file 13404
t = 25632, completed file 14564
t = 25662, completed file 12647
t = 25787, completed file 17880
t = 25887, completed file 13377
t = 25963, completed file 5016
t = 26050, completed file 15038
t = 26159, completed file 23309
t = 26174, completed file 4025
t = 26212, completed file 6687
t = 26296, completed file 12230
t = 26398, completed file 18780
t = 26495, completed file 23459
t = 26529, completed file 24262
t = 26549, completed file 14165
t = 26568, completed file 20030
t = 26675, completed file 11831
t = 26728, completed file 6387
t = 26752, completed file 12754
t = 26844, completed file 7733
t = 26845, completed file 6530
t = 26862, completed file 20858
t = 26909, completed file 22238
t = 27020, completed file 17965
t = 27073, completed file 5799
t = 27127, completed file 18122
t = 27131, completed file 18104
t = 27217, completed file 4537
t = 27326, completed file 5036
t = 27418, completed file 17471
t = 27511, completed file 2953
t = 27563, completed file 14418
t = 27610, completed file 9914
t = 27630, completed file 8081
t = 27716, completed file 20096
t = 27842, completed file 18009
t = 27882, completed file 20436
t = 27908, completed file 24553
t = 28011, completed file 3063
t = 28111, completed file 4936
t = 28215, completed file 19477
