t = 16, completed file 1
t = 17, completed file 705
t = 18, completed file 771
t = 19, completed file 834
t = 20, completed file 888
t = 21, completed file 883
t = 22, completed file 786
t = 23, completed file 1062
t = 24, completed file 1084
t = 25, completed file 1198
t = 26, completed file 156
t = 27, completed file 686
t = 28, completed file 657
t = 29, completed file 538
t = 30, completed file 382
t = 31, completed file 204
t = 57, completed file 8
t = 90, completed file 1229
t = 179, completed file 1233
t = 297, completed file 1232
t = 390, completed file 624
t = 402, completed file 541
t = 458, completed file 1196
t = 460, completed file 371
t = 494, completed file 537
t = 527, completed file 127
t = 642, completed file 1165
t = 760, completed file 1096
t = 780, completed file 1145
t = 881, completed file 1236
t = 933, completed file 1086
t = 962, completed file 1071
t = 1071, completed file 1234
t = 1190, completed file 551
t = 1224, completed file 1131
t = 1337, completed file 252
t = 1364, completed file 927
t = 1449, completed file 190
t = 1460, completed file 532
t = 1467, completed file 1045
t = 1531, completed file 1154
t = 1600, completed file 255
t = 1647, completed file 1144
t = 1739, completed file 1235
t = 1774, completed file 515
t = 1846, completed file 314
t = 1898, completed file 134
t = 1953, completed file 317
t = 2066, completed file 169
t = 2095, completed file 648
t = 2217, completed file 636
t = 2305, completed file 631
t = 2367, completed file 620
t = 2435, completed file 985
t = 2536, completed file 448
t = 2563, completed file 734
t = 2638, completed file 138
t = 2706, completed file 1036
t = 2785, completed file 1170
t = 2808, completed file 770
t = 2845, completed file 1051
t = 2922, completed file 360
t = 2954, completed file 435
t = 3049, completed file 118
t = 3128, completed file 488
t = 3152, completed file 124
t = 3269, completed file 557
t = 3297, completed file 708
t = 3365, completed file 298
t = 3483, completed file 1104
t = 3575, completed file 1167
t = 3699, completed file 602
t = 3821, completed file 808
t = 3895, completed file 1141
t = 3897, completed file 51
t = 3956, completed file 392
t = 4046, completed file 684
t = 4070, completed file 769
t = 4117, completed file 1003
t = 4238, completed file 347
t = 4348, completed file 1083
t = 4399, completed file 487
t = 4521, completed file 976
t = 4646, completed file 898
t = 4758, completed file 125
t = 4860, completed file 421
t = 4877, completed file 1103
t = 4879, completed file 243
t = 4978, completed file 1010
t = 5071, completed file 452
t = 5141, completed file 329
t = 5204, completed file 462
t = 5259, completed file 80
t = 5287, completed file 460
t = 5395, completed file 579
t = 5499, completed file 822
t = 5540, completed file 366
t = 5586, completed file 185
