t = 93, completed file 2
t = 23607, completed file 7793
t = 23688, completed file 6833
t = 23705, completed file 15551
t = 23735, completed file 3378
t = 23821, completed file 9832
t = 23880, completed file 6321
t = 23931, completed file 13966
t = 24027, completed file 12651
t = 24130, completed file 10625
t = 24153, completed file 13630
t = 24154, completed file 7639
t = 24190, completed file 6574
t = 24252, completed file 10289
t = 24377, completed file 12395
t = 24422, completed file 776
t = 24468, completed file 15335
t = 24568, completed file 464
t = 24657, completed file 3843
t = 24677, completed file 5606
t = 24767, completed file 15405
t = 24824, completed file 6294
t = 24917, completed file 5875
t = 25016, completed file 11785
t = 25080, completed file 3197
t = 25115, completed file 6744
t = 25120, completed file 5410
t = 25216, completed file 2716
t = 25304, completed file 3077
t = 25351, completed file 14406
t = 25358, completed file 12516
t = 25480, completed file 12775
t = 25507, completed file 12445
t = 25623, completed file 14047
t = 25742, completed file 10609
t = 25808, completed file 9659
t = 25874, completed file 2039
t = 25919, completed file 6179
t = 26000, completed file 5364
t = 26046, completed file 12202
t = 26048, completed file 8155
t = 26104, completed file 1018
t = 26116, completed file 5851
t = 26155, completed file 11767
t = 26170, completed file 3592
t = 26269, completed file 6851
t = 26378, completed file 11486
t = 26427, completed file 13478
t = 26543, completed file 13078
t = 26648, completed file 6269
t = 26687, completed file 11572
t = 26779, completed file 12132
t = 26894, completed file 2713
t = 26976, completed file 13956
t = 27102, completed file 15800
t = 27136, completed file 15840
t = 27193, completed file 15378
t = 27307, completed file 13035
t = 27332, completed file 9842
t = 27351, completed file 629
t = 27390, completed file 232
t = 27482, completed file 12765
t = 27580, completed file 9835
t = 27629, completed file 1560
t = 27686, completed file 1474
t = 27813, completed file 3885
t = 27904, completed file 6613
t = 27933, completed file 6226
t = 27962, completed file 6945
t = 28085, completed file 3203
t = 28100, completed file 12855
t = 28149, completed file 7871
t = 28169, completed file 394
t = 28213, completed file 13311
t = 28314, completed file 12904
t = 28392, completed file 508
t = 28401, completed file 8085
t = 28482, completed file 118
t = 28573, completed file 8696
t = 28582, completed file 3596
t = 28626, completed file 12812
t = 28683, completed file 3732
t = 28692, completed file 15645
t = 28735, completed file 6520
t = 28789, completed file 15877
t = 28896, completed file 8009
t = 28902, completed file 4032
t = 29010, completed file 1618
t = 29127, completed file 14121
t = 29252, completed file 10581
t = 29321, completed file 12647
t = 29352, completed file 7620
t = 29447, completed file 6505
t = 29460, completed file 3297
t = 29535, completed file 13221
t = 29537, completed file 3988
t = 29567, completed file 2672
t = 29620, completed file 6151
t = 29655, completed file 11174
t = 29705, completed file 6479
t = 29750, completed file 9880
t = 29841, completed file 6847
t = 29961, completed file 15001
t = 30083, completed file 15135
t = 30200, completed file 12805
t = 30241, completed file 11976
t = 30331, completed file 10301
t = 30441, completed file 2849
t = 30486, completed file 13067
t = 30530, completed file 11133
t = 30649, completed file 5849
t = 30758, completed file 7892
t = 30878, completed file 12434
t = 30993, completed file 12690
t = 31104, completed file 4406
t = 31203, completed file 10750
t = 31226, completed file 5465
t = 31239, completed file 5974
t = 31299, completed file 6011
t = 31426, completed file 2982
t = 31473, completed file 3575
t = 31519, completed file 13065
t = 31551, completed file 11009
t = 31625, completed file 13508
t = 31751, completed file 3770
t = 31764, completed file 14631
t = 31802, completed file 15349
t = 31918, completed file 12560
t = 31966, completed file 10417
t = 31998, completed file 12875
t = 32049, completed file 10824
t = 32167, completed file 7340
t = 32261, completed file 15895
t = 32319, completed file 9515
t = 32437, completed file 13521
t = 32524, completed file 6402
t = 32541, completed file 6854
t = 32659, completed file 7504
t = 32674, completed file 1900
t = 32794, completed file 1624
t = 32820, completed file 13220
t = 32831, completed file 13628
t = 32890, completed file 6789
t = 32922, completed file 12526
t = 33014, completed file 14216
t = 33032, completed file 8643
t = 33122, completed file 12433
t = 33161, completed file 8063
t = 33265, completed file 11346
t = 33366, completed file 9833
t = 33466, completed file 13902
t = 33536, completed file 10698
t = 33595, completed file 6324
t = 33685, completed file 4013
t = 33783, completed file 13216
t = 33889, completed file 11171
t = 33903, completed file 10538
t = 33926, completed file 2586
t = 34047, completed file 15857
t = 34059, completed file 14311
t = 34063, completed file 15258
t = 34081, completed file 2436
t = 34130, completed file 5697
t = 34166, completed file 8727
t = 34215, completed file 13473
t = 34316, completed file 836
t = 34344, completed file 2653
t = 34438, completed file 9579
t = 34558, completed file 11148
t = 34609, completed file 11221
t = 34718, completed file 3977
t = 34837, completed file 7417
t = 34890, completed file 13721
t = 34991, completed file 3873
t = 35108, completed file 1271
t = 35170, completed file 466
t = 35258, completed file 11866
t = 35337, completed file 13938
t = 35426, completed file 12883
t = 35446, completed file 8302
t = 35466, completed file 7164
t = 35528, completed file 6603
t = 35630, completed file 914
t = 35660, completed file 3137
t = 35674, completed file 14522
t = 35784, completed file 14529
t = 35820, completed file 7483
t = 35832, completed file 1608
t = 35845, completed file 6455
t = 35874, completed file 8578
t = 35904, completed file 4198
t = 36013, completed file 13477
t = 36056, completed file 5068
t = 36064, completed file 249
t = 36130, completed file 7253
t = 36254, completed file 12328
t = 36305, completed file 12435
t = 36353, completed file 8462
t = 36365, completed file 6598
t = 36440, completed file 13655
t = 36517, completed file 12309
t = 36591, completed file 14868
t = 36630, completed file 12195
t = 36718, completed file 6611
t = 36779, completed file 1476
t = 36857, completed file 15149
t = 36902, completed file 14889
t = 36945, completed file 839
t = 36970, completed file 12735
t = 37018, completed file 991
t = 37024, completed file 12624
t = 37131, completed file 12652
t = 37222, completed file 8186
t = 37233, completed file 607
t = 37272, completed file 9755
t = 37306, completed file 6885
t = 37430, completed file 15044
t = 37487, completed file 15290
t = 37530, completed file 4386
t = 37587, completed file 2237
t = 37693, completed file 7149
t = 37780, completed file 14418
t = 37889, completed file 6251
t = 37895, completed file 12879
t = 37968, completed file 6910
t = 38026, completed file 5924
t = 38117, completed file 3218
t = 38190, completed file 6268
t = 38215, completed file 13118
t = 38261, completed file 15074
t = 38280, completed file 6925
t = 38367, completed file 8588
t = 38374, completed file 8593
t = 38494, completed file 8605
t = 38553, completed file 11163
t = 38629, completed file 1106
t = 38712, completed file 8282
t = 38793, completed file 15934
t = 38873, completed file 4866
t = 38956, completed file 1621
t = 38987, completed file 12459
t = 39096, completed file 1807
t = 39187, completed file 589
t = 39253, completed file 2703
t = 39307, completed file 7789
t = 39417, completed file 10687
t = 39470, completed file 6618
t = 39553, completed file 7524
t = 39622, completed file 4356
t = 39684, completed file 4213
t = 39704, completed file 13745
t = 39745, completed file 3556
t = 39757, completed file 3161
t = 39883, completed file 12907
t = 39923, completed file 4141
t = 39948, completed file 15182
t = 40032, completed file 10583
t = 40090, completed file 9502
t = 40105, completed file 8518
t = 40209, completed file 5680
t = 40220, completed file 14759
t = 40305, completed file 14769
t = 40326, completed file 1930
t = 40391, completed file 4124
t = 40450, completed file 3637
t = 40525, completed file 3613
t = 40558, completed file 15864
t = 40644, completed file 4237
t = 40762, completed file 7785
t = 40768, completed file 12708
t = 40849, completed file 12720
t = 40920, completed file 4477
t = 40966, completed file 12787
t = 41024, completed file 6387
t = 41068, completed file 1961
t = 41124, completed file 3522
t = 41128, completed file 14869
t = 41171, completed file 3579
t = 41242, completed file 13976
t = 41362, completed file 14701
t = 41411, completed file 15096
t = 41438, completed file 7970
t = 41467, completed file 8350
t = 41499, completed file 10392
t = 41587, completed file 256
t = 41703, completed file 6134
t = 41755, completed file 7159
t = 41854, completed file 489
t = 41879, completed file 11700
t = 41885, completed file 3339
t = 41970, completed file 7044
t = 42066, completed file 2522
t = 42156, completed file 1969
t = 42158, completed file 7038
t = 42249, completed file 4142
t = 42368, completed file 7323
t = 42387, completed file 12232
t = 42465, completed file 2296
t = 42498, completed file 14961
t = 42555, completed file 13702
t = 42575, completed file 7053
t = 42658, completed file 13893
t = 42754, completed file 5168
t = 42871, completed file 11931
t = 42883, completed file 4737
t = 42948, completed file 9780
t = 43071, completed file 1659
t = 43155, completed file 7224
t = 43281, completed file 9624
t = 43394, completed file 6845
t = 43423, completed file 8653
t = 43441, completed file 2000
t = 43533, completed file 13532
t = 43630, completed file 13727
t = 43644, completed file 10951
t = 43764, completed file 5428
t = 43806, completed file 9006
t = 43865, completed file 14127
t = 43938, completed file 14958
t = 44007, completed file 13828
t = 44020, completed file 5214
t = 44085, completed file 1298
t = 44091, completed file 2556
t = 44139, completed file 2569
t = 44234, completed file 3361
t = 44256, completed file 11673
t = 44297, completed file 5639
t = 44305, completed file 5069
t = 44394, completed file 9290
t = 44461, completed file 6538
t = 44548, completed file 7229
t = 44567, completed file 7416
t = 44647, completed file 12790
t = 44673, completed file 3142
t = 44733, completed file 14329
t = 44812, completed file 12629
t = 44884, completed file 1688
t = 44982, completed file 14206
t = 45067, completed file 5397
t = 45154, completed file 5105
t = 45195, completed file 15862
t = 45265, completed file 8459
t = 45365, completed file 7393
t = 45442, completed file 15637
t = 45562, completed file 7307
t = 45565, completed file 7910
t = 45635, completed file 15779
t = 45661, completed file 15698
t = 45760, completed file 14283
t = 45793, completed file 15359
t = 45855, completed file 486
t = 45953, completed file 12894
t = 46025, completed file 13585
t = 46059, completed file 2903
t = 46135, completed file 5017
t = 46146, completed file 11723
t = 46227, completed file 11742
t = 46334, completed file 13552
t = 46363, completed file 11983
t = 46469, completed file 13833
t = 46550, completed file 1650
t = 46640, completed file 13162
t = 46654, completed file 10083
t = 46697, completed file 10066
t = 46746, completed file 3282
t = 46829, completed file 7309
t = 46835, completed file 8024
t = 46912, completed file 2390
t = 46960, completed file 8351
t = 47050, completed file 4596
t = 47089, completed file 9532
t = 47091, completed file 8443
t = 47102, completed file 2087
t = 47122, completed file 7291
t = 47163, completed file 15224
t = 47224, completed file 1757
t = 47299, completed file 15732
t = 47369, completed file 14871
t = 47375, completed file 7245
t = 47440, completed file 12995
t = 47508, completed file 4132
t = 47555, completed file 6881
t = 47660, completed file 15387
t = 47684, completed file 8261
t = 47754, completed file 8243
t = 47798, completed file 1603
t = 47906, completed file 3461
t = 47984, completed file 9359
t = 48109, completed file 12484
t = 48115, completed file 14361
t = 48166, completed file 15660
t = 48211, completed file 9890
t = 48232, completed file 580
t = 48320, completed file 2036
t = 48406, completed file 12039
t = 48499, completed file 4631
t = 48579, completed file 2239
t = 48595, completed file 6427
t = 48601, completed file 11574
t = 48705, completed file 4173
t = 48722, completed file 9008
t = 48825, completed file 14114
t = 48884, completed file 14023
t = 48900, completed file 41
t = 48913, completed file 4315
t = 48934, completed file 8308
t = 49049, completed file 12680
t = 49115, completed file 11669
t = 49162, completed file 7931
t = 49249, completed file 8123
t = 49325, completed file 6642
t = 49350, completed file 114
t = 49441, completed file 11718
t = 49547, completed file 4191
t = 49598, completed file 5846
t = 49608, completed file 14094
t = 49635, completed file 5071
t = 49684, completed file 9739
t = 49807, completed file 2195
t = 49809, completed file 12783
t = 49838, completed file 10476
t = 49919, completed file 15909
t = 50008, completed file 7274
t = 50120, completed file 5737
t = 50199, completed file 15825
t = 50269, completed file 10338
t = 50325, completed file 13811
t = 50353, completed file 5921
t = 50428, completed file 7152
t = 50493, completed file 5276
t = 50494, completed file 6015
t = 50550, completed file 8237
t = 50576, completed file 5261
t = 50693, completed file 4529
t = 50808, completed file 6228
t = 50843, completed file 2821
t = 50909, completed file 15636
t = 50955, completed file 12777
t = 51058, completed file 7425
t = 51143, completed file 8084
t = 51234, completed file 14352
t = 51291, completed file 12437
t = 51417, completed file 8113
t = 51520, completed file 14041
t = 51521, completed file 9316
t = 51549, completed file 9745
t = 51602, completed file 904
t = 51693, completed file 510
t = 51765, completed file 5728
t = 51769, completed file 15261
t = 51874, completed file 15268
t = 51922, completed file 11998
t = 51957, completed file 10772
t = 52070, completed file 4209
t = 52077, completed file 1606
t = 52113, completed file 2462
t = 52188, completed file 12587
t = 52207, completed file 7996
t = 52319, completed file 3758
t = 52378, completed file 3497
t = 52462, completed file 5314
t = 52480, completed file 11156
t = 52553, completed file 6994
t = 52623, completed file 10320
t = 52640, completed file 14773
t = 52643, completed file 5149
t = 52680, completed file 10893
t = 52778, completed file 5501
t = 52867, completed file 9046
t = 52936, completed file 13888
t = 52972, completed file 5350
t = 53099, completed file 1884
t = 53162, completed file 7036
t = 53188, completed file 728
t = 53302, completed file 1547
t = 53358, completed file 6858
t = 53408, completed file 10388
t = 53502, completed file 13582
t = 53516, completed file 11896
t = 53611, completed file 738
t = 53618, completed file 10699
t = 53703, completed file 10705
t = 53743, completed file 1835
t = 53771, completed file 4248
t = 53785, completed file 12481
t = 53900, completed file 6173
t = 54003, completed file 14179
t = 54113, completed file 3436
t = 54212, completed file 6507
t = 54323, completed file 7638
t = 54447, completed file 15469
t = 54544, completed file 6813
t = 54589, completed file 4793
t = 54626, completed file 11814
t = 54680, completed file 3529
t = 54765, completed file 6541
t = 54859, completed file 8553
t = 54926, completed file 13913
t = 54975, completed file 4031
t = 55006, completed file 12533
t = 55007, completed file 13588
t = 55088, completed file 8143
t = 55145, completed file 13363
t = 55197, completed file 9024
t = 55282, completed file 5734
t = 55304, completed file 12760
t = 55314, completed file 2248
t = 55342, completed file 11940
t = 55377, completed file 13170
t = 55445, completed file 5063
t = 55462, completed file 390
t = 55588, completed file 1280
t = 55677, completed file 1281
t = 55764, completed file 2610
t = 55885, completed file 14718
t = 55954, completed file 14728
t = 56068, completed file 5330
t = 56116, completed file 11751
t = 56156, completed file 11139
t = 56236, completed file 10401
t = 56275, completed file 3675
t = 56303, completed file 135
t = 56381, completed file 7758
t = 56487, completed file 15600
t = 56517, completed file 8225
t = 56563, completed file 1386
t = 56620, completed file 5046
t = 56660, completed file 2242
t = 56709, completed file 13209
t = 56766, completed file 10094
t = 56860, completed file 4556
t = 56913, completed file 495
t = 56986, completed file 790
t = 56992, completed file 88
t = 57037, completed file 10475
t = 57076, completed file 6108
t = 57145, completed file 3392
t = 57272, completed file 14139
t = 57314, completed file 11769
t = 57332, completed file 6140
t = 57354, completed file 1109
t = 57452, completed file 4946
t = 57569, completed file 9306
t = 57636, completed file 4684
t = 57728, completed file 7823
t = 57828, completed file 7043
t = 57908, completed file 12129
t = 57984, completed file 5789
t = 58028, completed file 2796
t = 58114, completed file 3092
t = 58200, completed file 3047
t = 58213, completed file 5701
t = 58227, completed file 2799
t = 58299, completed file 12723
t = 58385, completed file 8704
t = 58473, completed file 12500
t = 58495, completed file 12621
t = 58614, completed file 12806
t = 58682, completed file 3156
t = 58683, completed file 11356
t = 58725, completed file 2594
t = 58829, completed file 3721
t = 58918, completed file 6772
t = 58966, completed file 14722
t = 59079, completed file 9320
t = 59087, completed file 5496
t = 59144, completed file 237
t = 59253, completed file 44
t = 59360, completed file 14048
t = 59453, completed file 11109
t = 59572, completed file 4164
t = 59632, completed file 4806
t = 59669, completed file 6664
t = 59778, completed file 1061
t = 59841, completed file 1509
t = 59921, completed file 8417
t = 60006, completed file 4595
t = 60059, completed file 310
t = 60175, completed file 2154
t = 60249, completed file 4969
t = 60253, completed file 5908
t = 60328, completed file 12242
t = 60440, completed file 7048
t = 60496, completed file 857
t = 60512, completed file 9307
t = 60633, completed file 824
t = 60649, completed file 7992
t = 60655, completed file 8880
t = 60721, completed file 4415
t = 60805, completed file 9715
t = 60879, completed file 2749
t = 60937, completed file 11478
t = 61026, completed file 9206
t = 61114, completed file 3807
t = 61184, completed file 4560
t = 61267, completed file 3591
t = 61348, completed file 14511
t = 61400, completed file 4730
t = 61502, completed file 12169
t = 61540, completed file 2050
t = 61590, completed file 93
t = 61694, completed file 4268
t = 61715, completed file 5256
t = 61814, completed file 4087
t = 61883, completed file 7714
t = 61979, completed file 8515
t = 62020, completed file 2226
t = 62092, completed file 409
t = 62121, completed file 11679
t = 62123, completed file 3466
t = 62140, completed file 6308
t = 62174, completed file 2834
t = 62281, completed file 8193
t = 62390, completed file 5764
t = 62474, completed file 11299
t = 62593, completed file 10323
t = 62614, completed file 10173
t = 62723, completed file 12626
t = 62838, completed file 12581
t = 62927, completed file 8359
t = 63031, completed file 655
t = 63047, completed file 8516
t = 63165, completed file 5681
t = 63231, completed file 7601
t = 63284, completed file 12698
t = 63398, completed file 8226
t = 63407, completed file 1823
t = 63421, completed file 7798
t = 63510, completed file 11601
t = 63584, completed file 12617
t = 63600, completed file 7941
t = 63679, completed file 3268
t = 63782, completed file 2405
t = 63817, completed file 3147
t = 63818, completed file 4090
t = 63904, completed file 5708
t = 63954, completed file 4004
t = 63965, completed file 2619
t = 64043, completed file 2681
t = 64167, completed file 6523
t = 64205, completed file 6511
t = 64276, completed file 11923
t = 64288, completed file 276
t = 64369, completed file 4436
t = 64464, completed file 11567
t = 64538, completed file 5357
t = 64561, completed file 2067
t = 64578, completed file 12233
t = 64602, completed file 179
t = 64720, completed file 5946
t = 64761, completed file 3219
t = 64864, completed file 370
t = 64900, completed file 12420
t = 64975, completed file 8354
t = 65040, completed file 8491
t = 65078, completed file 13254
t = 65114, completed file 4408
t = 65174, completed file 2184
t = 65272, completed file 720
t = 65299, completed file 11026
t = 65346, completed file 449
t = 65353, completed file 4622
t = 65476, completed file 288
t = 65572, completed file 5289
t = 65591, completed file 11522
t = 65625, completed file 2825
t = 65692, completed file 15169
t = 65765, completed file 12416
t = 65855, completed file 2589
t = 65925, completed file 865
t = 65930, completed file 1089
t = 65966, completed file 7502
t = 66088, completed file 9258
t = 66148, completed file 8124
t = 66215, completed file 10054
t = 66251, completed file 11469
t = 66259, completed file 11323
t = 66348, completed file 11333
t = 66356, completed file 13037
t = 66364, completed file 4872
