t = 108, completed file 1
t = 109, completed file 1227
t = 110, completed file 651
t = 111, completed file 201
t = 112, completed file 134
t = 113, completed file 1137
t = 114, completed file 367
t = 115, completed file 25
t = 116, completed file 352
t = 117, completed file 228
t = 118, completed file 1100
t = 119, completed file 1014
t = 120, completed file 647
t = 122, completed file 905
t = 124, completed file 895
t = 207, completed file 614
t = 246, completed file 1209
t = 347, completed file 1162
t = 406, completed file 591
t = 460, completed file 1202
t = 501, completed file 1229
t = 595, completed file 1167
t = 702, completed file 1129
t = 798, completed file 267
t = 877, completed file 548
t = 881, completed file 977
t = 980, completed file 247
t = 1081, completed file 498
t = 1154, completed file 1121
t = 1182, completed file 513
t = 1214, completed file 151
t = 1225, completed file 528
t = 1268, completed file 1037
t = 1345, completed file 540
t = 1441, completed file 152
t = 1468, completed file 8
t = 1523, completed file 457
t = 1526, completed file 42
t = 1634, completed file 708
t = 1697, completed file 178
t = 1808, completed file 1097
t = 1879, completed file 492
t = 1910, completed file 135
t = 1933, completed file 16
t = 2046, completed file 1007
t = 2105, completed file 1214
t = 2175, completed file 1075
t = 2284, completed file 1154
t = 2396, completed file 1232
t = 2500, completed file 627
t = 2579, completed file 603
t = 2587, completed file 1035
t = 2623, completed file 298
t = 2658, completed file 31
t = 2755, completed file 439
t = 2779, completed file 731
t = 2906, completed file 76
t = 2979, completed file 71
t = 3103, completed file 606
t = 3150, completed file 104
t = 3230, completed file 584
t = 3317, completed file 695
t = 3350, completed file 440
t = 3369, completed file 921
t = 3453, completed file 480
t = 3461, completed file 377
t = 3529, completed file 46
t = 3579, completed file 1039
t = 3595, completed file 1127
t = 3704, completed file 951
t = 3822, completed file 581
t = 3933, completed file 638
t = 3974, completed file 200
t = 4092, completed file 1134
t = 4106, completed file 805
t = 4144, completed file 799
t = 4152, completed file 162
t = 4175, completed file 666
t = 4262, completed file 269
t = 4352, completed file 692
t = 4410, completed file 537
t = 4420, completed file 505
t = 4493, completed file 461
t = 4505, completed file 623
t = 4618, completed file 1234
t = 4687, completed file 881
t = 4745, completed file 1115
t = 4781, completed file 1002
t = 4830, completed file 901
t = 4892, completed file 892
t = 4972, completed file 665
t = 5044, completed file 238
t = 5048, completed file 1223
t = 5146, completed file 83
t = 5240, completed file 1177
t = 5342, completed file 834
t = 5461, completed file 203
t = 5554, completed file 794
t = 5577, completed file 1047
t = 5602, completed file 557
t = 5633, completed file 1169
t = 5706, completed file 252
t = 5756, completed file 254
t = 5788, completed file 768
t = 5870, completed file 1220
t = 5919, completed file 867
t = 5983, completed file 782
t = 6047, completed file 446
t = 6111, completed file 1240
t = 6177, completed file 384
t = 6190, completed file 323
t = 6289, completed file 643
t = 6391, completed file 667
t = 6469, completed file 598
t = 6554, completed file 1181
t = 6603, completed file 1073
t = 6625, completed file 938
t = 6730, completed file 697
t = 6822, completed file 244
t = 6851, completed file 300
t = 6873, completed file 1104
t = 6949, completed file 282
t = 7023, completed file 226
t = 7056, completed file 1085
t = 7116, completed file 973
t = 7189, completed file 1192
t = 7218, completed file 915
t = 7333, completed file 1089
t = 7413, completed file 283
t = 7420, completed file 893
t = 7469, completed file 111
t = 7590, completed file 160
t = 7621, completed file 248
t = 7675, completed file 1083
t = 7733, completed file 386
t = 7801, completed file 849
t = 7822, completed file 837
t = 7839, completed file 1164
t = 7875, completed file 1012
t = 7995, completed file 1056
t = 8057, completed file 472
t = 8081, completed file 594
