t = 58, completed file 1
t = 59, completed file 3124
t = 60, completed file 3096
t = 61, completed file 50
t = 62, completed file 3414
t = 63, completed file 3093
t = 64, completed file 3505
t = 65, completed file 1383
t = 66, completed file 425
t = 67, completed file 3708
t = 68, completed file 3760
t = 69, completed file 3833
t = 70, completed file 3830
t = 71, completed file 3734
t = 72, completed file 3073
t = 73, completed file 2741
t = 74, completed file 4129
t = 134, completed file 508
t = 135, completed file 7789
t = 136, completed file 7713
t = 137, completed file 7917
t = 138, completed file 7949
t = 139, completed file 7647
t = 140, completed file 8095
t = 141, completed file 7608
t = 142, completed file 8191
t = 205, completed file 2042
t = 206, completed file 11972
t = 248, completed file 8214
t = 249, completed file 14637
t = 250, completed file 14525
t = 251, completed file 14713
t = 252, completed file 14244
t = 253, completed file 14864
t = 254, completed file 14936
t = 311, completed file 4061
t = 312, completed file 18330
t = 313, completed file 18464
t = 314, completed file 15957
t = 315, completed file 15770
t = 316, completed file 15614
t = 317, completed file 18678
t = 318, completed file 18751
t = 319, completed file 18838
t = 355, completed file 4072
t = 356, completed file 20749
t = 393, completed file 18543
t = 394, completed file 22989
t = 521, completed file 16416
t = 522, completed file 24914
t = 523, completed file 24906
t = 596, completed file 23402
t = 653, completed file 25022
t = 668, completed file 109
t = 671, completed file 12443
t = 717, completed file 24971
t = 718, completed file 12659
t = 811, completed file 24960
t = 820, completed file 24977
t = 927, completed file 6240
t = 1040, completed file 24952
t = 1155, completed file 24848
t = 1220, completed file 3300
t = 1242, completed file 24773
t = 1300, completed file 16374
t = 1305, completed file 12868
t = 1412, completed file 12873
t = 1514, completed file 1514
t = 1537, completed file 13235
t = 1593, completed file 3524
t = 1665, completed file 769
t = 1718, completed file 16176
t = 1827, completed file 1742
t = 1867, completed file 24970
t = 1964, completed file 24704
t = 2046, completed file 1015
t = 2119, completed file 12324
t = 2200, completed file 12236
t = 2309, completed file 16200
t = 2399, completed file 12348
t = 2451, completed file 12346
t = 2523, completed file 3101
t = 2557, completed file 24644
t = 2648, completed file 7952
t = 2713, completed file 24715
t = 2768, completed file 24895
t = 2849, completed file 24681
t = 2918, completed file 15903
t = 2963, completed file 12598
t = 3074, completed file 12435
t = 3188, completed file 6814
t = 3298, completed file 6497
t = 3349, completed file 24634
t = 3363, completed file 12011
t = 3456, completed file 24263
t = 3499, completed file 13004
t = 3542, completed file 16174
t = 3669, completed file 13314
t = 3681, completed file 6150
t = 3761, completed file 24917
t = 3773, completed file 8068
t = 3881, completed file 24992
t = 3977, completed file 4045
t = 4100, completed file 6567
t = 4162, completed file 3330
t = 4210, completed file 7543
t = 4225, completed file 6708
t = 4329, completed file 1540
t = 4355, completed file 2765
t = 4481, completed file 15753
t = 4552, completed file 6326
t = 4577, completed file 6947
t = 4696, completed file 24514
t = 4748, completed file 5908
t = 4856, completed file 12929
t = 4911, completed file 13105
t = 4948, completed file 122
