t = 80, completed file 2
t = 81, completed file 978
t = 82, completed file 935
t = 83, completed file 922
t = 84, completed file 881
t = 85, completed file 717
t = 86, completed file 311
t = 88, completed file 159
t = 90, completed file 396
t = 92, completed file 208
t = 94, completed file 885
t = 96, completed file 471
t = 124, completed file 616
t = 160, completed file 77
t = 165, completed file 964
t = 230, completed file 592
t = 255, completed file 1179
t = 276, completed file 1121
t = 305, completed file 591
t = 319, completed file 1124
t = 401, completed file 1172
t = 500, completed file 37
t = 560, completed file 1094
t = 673, completed file 1073
t = 793, completed file 138
t = 851, completed file 489
t = 956, completed file 553
t = 1022, completed file 494
t = 1076, completed file 1114
t = 1089, completed file 75
t = 1097, completed file 1037
t = 1146, completed file 1024
t = 1170, completed file 487
t = 1207, completed file 605
t = 1316, completed file 306
t = 1364, completed file 946
t = 1386, completed file 1014
t = 1501, completed file 709
t = 1553, completed file 307
t = 1609, completed file 335
t = 1684, completed file 254
t = 1724, completed file 141
t = 1805, completed file 621
t = 1890, completed file 255
t = 1950, completed file 910
t = 2049, completed file 298
t = 2168, completed file 1180
t = 2179, completed file 1081
t = 2224, completed file 1087
t = 2312, completed file 146
t = 2359, completed file 1201
t = 2420, completed file 283
t = 2528, completed file 1176
t = 2538, completed file 239
t = 2623, completed file 948
t = 2735, completed file 364
t = 2788, completed file 1070
t = 2847, completed file 71
t = 2905, completed file 140
t = 3001, completed file 812
t = 3076, completed file 564
t = 3152, completed file 333
t = 3245, completed file 870
t = 3342, completed file 916
t = 3431, completed file 232
t = 3526, completed file 754
t = 3596, completed file 347
t = 3678, completed file 704
t = 3772, completed file 1169
t = 3852, completed file 919
t = 3896, completed file 293
t = 3927, completed file 147
t = 3936, completed file 64
t = 4051, completed file 386
t = 4166, completed file 201
t = 4236, completed file 1041
t = 4336, completed file 666
t = 4458, completed file 1085
t = 4523, completed file 1025
t = 4554, completed file 375
t = 4575, completed file 1049
t = 4680, completed file 16
t = 4709, completed file 463
t = 4775, completed file 830
t = 4795, completed file 488
t = 4840, completed file 403
t = 4861, completed file 133
t = 4914, completed file 497
t = 5016, completed file 428
t = 5106, completed file 1008
t = 5191, completed file 634
t = 5270, completed file 1019
t = 5337, completed file 632
t = 5387, completed file 855
t = 5409, completed file 284
t = 5481, completed file 781
t = 5580, completed file 1214
t = 5618, completed file 44
t = 5731, completed file 610
t = 5843, completed file 1058
t = 5965, completed file 1182
t = 5984, completed file 473
t = 6106, completed file 1078
t = 6161, completed file 780
t = 6233, completed file 300
t = 6349, completed file 439
t = 6413, completed file 123
t = 6489, completed file 569
t = 6557, completed file 278
t = 6663, completed file 1233
t = 6696, completed file 294
t = 6802, completed file 515
t = 6840, completed file 751
t = 6958, completed file 1224
t = 7041, completed file 478
t = 7098, completed file 723
t = 7187, completed file 452
t = 7257, completed file 578
t = 7342, completed file 1026
t = 7430, completed file 252
t = 7490, completed file 309
t = 7573, completed file 137
t = 7641, completed file 887
t = 7711, completed file 761
t = 7803, completed file 1215
t = 7809, completed file 585
t = 7881, completed file 630
t = 7968, completed file 48
t = 8051, completed file 1042
t = 8134, completed file 884
t = 8196, completed file 954
t = 8244, completed file 495
t = 8335, completed file 514
t = 8390, completed file 732
t = 8409, completed file 834
t = 8453, completed file 1031
t = 8465, completed file 99
t = 8544, completed file 763
t = 8556, completed file 942
t = 8611, completed file 227
t = 8649, completed file 30
t = 8681, completed file 613
t = 8758, completed file 355
t = 8844, completed file 1108
t = 8899, completed file 1173
t = 8997, completed file 340
t = 9084, completed file 820
t = 9110, completed file 466
t = 9120, completed file 181
t = 9231, completed file 908
t = 9323, completed file 334
t = 9361, completed file 24
t = 9460, completed file 594
t = 9568, completed file 477
t = 9660, completed file 385
t = 9681, completed file 773
t = 9804, completed file 73
t = 9847, completed file 3
t = 9875, completed file 119
t = 9930, completed file 566
t = 9958, completed file 263
t = 10071, completed file 580
t = 10175, completed file 1220
t = 10182, completed file 440
t = 10213, completed file 1072
t = 10232, completed file 1154
t = 10273, completed file 420
t = 10276, completed file 654
t = 10360, completed file 310
t = 10387, completed file 1106
t = 10452, completed file 1227
t = 10487, completed file 767
t = 10569, completed file 415
t = 10669, completed file 517
t = 10720, completed file 251
t = 10729, completed file 960
t = 10825, completed file 1198
t = 10942, completed file 736
t = 11046, completed file 890
t = 11056, completed file 599
t = 11101, completed file 1153
t = 11213, completed file 862
t = 11266, completed file 556
t = 11366, completed file 235
t = 11480, completed file 1110
t = 11570, completed file 325
t = 11591, completed file 120
t = 11691, completed file 1136
t = 11808, completed file 588
t = 11924, completed file 382
t = 12004, completed file 940
t = 12025, completed file 791
t = 12072, completed file 640
t = 12094, completed file 1218
t = 12135, completed file 4
t = 12241, completed file 1219
t = 12341, completed file 1146
t = 12408, completed file 777
t = 12505, completed file 794
t = 12557, completed file 1118
t = 12584, completed file 1013
t = 12668, completed file 659
t = 12777, completed file 696
t = 12887, completed file 745
t = 13005, completed file 422
t = 13091, completed file 236
t = 13153, completed file 348
t = 13237, completed file 799
t = 13280, completed file 40
t = 13406, completed file 1051
t = 13481, completed file 692
t = 13581, completed file 1202
t = 13681, completed file 207
t = 13791, completed file 130
t = 13902, completed file 369
t = 13937, completed file 927
t = 13979, completed file 1240
t = 14091, completed file 757
t = 14096, completed file 202
t = 14201, completed file 430
t = 14244, completed file 739
t = 14339, completed file 261
t = 14416, completed file 1191
t = 14430, completed file 438
t = 14514, completed file 157
t = 14542, completed file 986
t = 14549, completed file 574
t = 14579, completed file 924
t = 14628, completed file 573
t = 14749, completed file 1122
t = 14821, completed file 1205
t = 14930, completed file 287
t = 15047, completed file 121
t = 15151, completed file 84
t = 15208, completed file 857
t = 15260, completed file 1105
t = 15277, completed file 561
t = 15317, completed file 162
t = 15401, completed file 13
t = 15411, completed file 869
t = 15500, completed file 172
t = 15615, completed file 770
t = 15677, completed file 105
t = 15762, completed file 904
t = 15821, completed file 1234
t = 15843, completed file 695
t = 15919, completed file 915
t = 15971, completed file 889
t = 16068, completed file 785
t = 16081, completed file 996
t = 16162, completed file 1065
t = 16211, completed file 628
t = 16335, completed file 1068
t = 16446, completed file 831
t = 16556, completed file 383
t = 16585, completed file 902
t = 16633, completed file 702
t = 16687, completed file 558
t = 16699, completed file 292
t = 16802, completed file 72
t = 16807, completed file 795
t = 16854, completed file 50
t = 16889, completed file 983
t = 16941, completed file 720
t = 16974, completed file 1138
t = 17048, completed file 161
t = 17157, completed file 617
t = 17176, completed file 827
t = 17230, completed file 898
t = 17353, completed file 853
t = 17373, completed file 436
t = 17435, completed file 1206
t = 17517, completed file 215
t = 17553, completed file 1036
t = 17664, completed file 1133
t = 17678, completed file 962
t = 17798, completed file 982
t = 17873, completed file 25
t = 17938, completed file 327
t = 18042, completed file 528
t = 18116, completed file 758
t = 18136, completed file 507
t = 18196, completed file 988
t = 18284, completed file 115
t = 18303, completed file 735
t = 18324, completed file 449
t = 18333, completed file 786
t = 18395, completed file 533
t = 18490, completed file 41
t = 18532, completed file 1125
t = 18599, completed file 12
t = 18684, completed file 228
t = 18728, completed file 544
t = 18769, completed file 627
t = 18794, completed file 979
t = 18893, completed file 79
t = 18946, completed file 797
t = 19043, completed file 832
t = 19138, completed file 905
t = 19153, completed file 1091
t = 19218, completed file 1194
t = 19345, completed file 606
t = 19440, completed file 391
t = 19542, completed file 560
t = 19668, completed file 238
t = 19681, completed file 644
t = 19760, completed file 485
t = 19779, completed file 66
t = 19899, completed file 1016
t = 19938, completed file 755
t = 19952, completed file 407
t = 20055, completed file 384
t = 20104, completed file 687
t = 20201, completed file 596
t = 20319, completed file 700
t = 20347, completed file 693
t = 20445, completed file 1207
t = 20517, completed file 51
t = 20613, completed file 1044
t = 20694, completed file 470
t = 20789, completed file 589
t = 20819, completed file 513
t = 20872, completed file 435
t = 20948, completed file 328
t = 21013, completed file 404
t = 21110, completed file 562
t = 21136, completed file 245
t = 21213, completed file 165
t = 21234, completed file 1010
t = 21348, completed file 541
t = 21374, completed file 282
t = 21391, completed file 1117
t = 21420, completed file 59
t = 21533, completed file 1162
t = 21626, completed file 326
t = 21677, completed file 673
t = 21721, completed file 984
t = 21739, completed file 1033
t = 21782, completed file 1002
t = 21907, completed file 1003
t = 21989, completed file 349
t = 22105, completed file 526
t = 22123, completed file 604
t = 22233, completed file 826
t = 22319, completed file 1120
t = 22327, completed file 958
t = 22423, completed file 32
t = 22542, completed file 933
t = 22580, completed file 614
t = 22666, completed file 199
t = 22688, completed file 1165
t = 22764, completed file 222
t = 22847, completed file 395
t = 22911, completed file 250
t = 23002, completed file 266
t = 23031, completed file 637
t = 23054, completed file 643
t = 23156, completed file 482
t = 23172, completed file 43
t = 23283, completed file 145
t = 23322, completed file 1107
t = 23363, completed file 852
t = 23475, completed file 338
t = 23502, completed file 953
t = 23552, completed file 171
t = 23605, completed file 486
t = 23723, completed file 329
t = 23828, completed file 324
t = 23942, completed file 665
t = 24043, completed file 281
t = 24045, completed file 107
t = 24163, completed file 223
t = 24222, completed file 184
t = 24330, completed file 156
t = 24373, completed file 529
t = 24384, completed file 98
t = 24429, completed file 949
t = 24514, completed file 845
t = 24536, completed file 524
t = 24558, completed file 498
t = 24648, completed file 394
t = 24708, completed file 546
t = 24742, completed file 675
t = 24850, completed file 1071
t = 24900, completed file 1080
t = 25027, completed file 1197
t = 25042, completed file 475
t = 25088, completed file 1212
t = 25174, completed file 1001
t = 25201, completed file 26
t = 25239, completed file 575
t = 25354, completed file 1066
t = 25401, completed file 1007
t = 25454, completed file 200
t = 25483, completed file 866
t = 25537, completed file 127
t = 25614, completed file 28
t = 25632, completed file 191
t = 25752, completed file 874
t = 25868, completed file 501
t = 25915, completed file 377
t = 25977, completed file 23
t = 25993, completed file 880
t = 26080, completed file 368
t = 26133, completed file 186
t = 26185, completed file 450
t = 26193, completed file 481
t = 26280, completed file 1144
t = 26301, completed file 1083
t = 26363, completed file 1149
t = 26422, completed file 1115
t = 26446, completed file 941
t = 26538, completed file 959
t = 26643, completed file 101
t = 26660, completed file 1009
t = 26755, completed file 776
t = 26795, completed file 1067
t = 26804, completed file 971
t = 26810, completed file 708
t = 26859, completed file 788
t = 26866, completed file 198
t = 26982, completed file 603
t = 27101, completed file 446
t = 27189, completed file 433
t = 27314, completed file 1006
t = 27376, completed file 361
t = 27398, completed file 472
t = 27506, completed file 563
t = 27633, completed file 321
t = 27688, completed file 769
t = 27768, completed file 1056
t = 27873, completed file 952
t = 27900, completed file 491
t = 27912, completed file 787
t = 27935, completed file 582
t = 27990, completed file 965
t = 28035, completed file 74
t = 28138, completed file 726
t = 28164, completed file 512
t = 28171, completed file 663
t = 28257, completed file 683
t = 28327, completed file 1060
t = 28379, completed file 318
t = 28409, completed file 642
t = 28433, completed file 920
t = 28535, completed file 682
t = 28615, completed file 1076
t = 28679, completed file 623
t = 28729, completed file 554
t = 28814, completed file 1241
t = 28887, completed file 522
t = 28990, completed file 372
t = 29084, completed file 18
t = 29151, completed file 764
t = 29230, completed file 1186
t = 29313, completed file 273
t = 29370, completed file 530
t = 29485, completed file 672
t = 29509, completed file 265
t = 29594, completed file 765
t = 29721, completed file 350
t = 29836, completed file 863
t = 29919, completed file 974
t = 30000, completed file 713
t = 30063, completed file 987
t = 30068, completed file 854
t = 30072, completed file 653
t = 30168, completed file 680
t = 30289, completed file 531
t = 30332, completed file 716
t = 30448, completed file 837
t = 30532, completed file 973
t = 30642, completed file 148
t = 30733, completed file 149
t = 30839, completed file 1095
t = 30934, completed file 152
t = 30966, completed file 320
t = 31037, completed file 402
t = 31049, completed file 290
t = 31071, completed file 928
t = 31132, completed file 1184
t = 31257, completed file 132
t = 31317, completed file 370
t = 31383, completed file 342
t = 31507, completed file 61
t = 31559, completed file 814
t = 31561, completed file 253
t = 31581, completed file 1161
t = 31603, completed file 52
t = 31702, completed file 1005
t = 31718, completed file 166
t = 31801, completed file 635
t = 31834, completed file 247
t = 31961, completed file 550
t = 32056, completed file 689
t = 32060, completed file 660
t = 32085, completed file 1032
t = 32192, completed file 656
t = 32272, completed file 1143
t = 32354, completed file 602
t = 32462, completed file 460
t = 32582, completed file 272
t = 32695, completed file 871
t = 32774, completed file 746
t = 32788, completed file 443
t = 32871, completed file 877
t = 32896, completed file 612
t = 33022, completed file 465
t = 33082, completed file 393
t = 33209, completed file 901
t = 33315, completed file 805
t = 33349, completed file 1188
t = 33415, completed file 189
t = 33448, completed file 419
t = 33567, completed file 912
t = 33626, completed file 977
t = 33695, completed file 358
t = 33700, completed file 322
t = 33800, completed file 190
t = 33910, completed file 1152
t = 34002, completed file 1015
t = 34018, completed file 154
t = 34078, completed file 206
t = 34093, completed file 1027
t = 34113, completed file 847
t = 34189, completed file 669
t = 34306, completed file 1222
t = 34342, completed file 796
t = 34438, completed file 1046
t = 34466, completed file 323
t = 34574, completed file 1021
t = 34687, completed file 448
t = 34771, completed file 359
t = 34803, completed file 114
t = 34866, completed file 78
t = 34920, completed file 63
t = 34998, completed file 728
t = 35007, completed file 615
t = 35094, completed file 462
t = 35128, completed file 1170
t = 35231, completed file 1171
t = 35300, completed file 1022
t = 35415, completed file 1101
t = 35489, completed file 285
t = 35532, completed file 1196
t = 35632, completed file 579
t = 35696, completed file 444
t = 35822, completed file 69
t = 35870, completed file 842
t = 35881, completed file 316
t = 35914, completed file 332
t = 35963, completed file 523
t = 36063, completed file 418
t = 36073, completed file 970
t = 36192, completed file 188
t = 36319, completed file 455
t = 36381, completed file 710
t = 36489, completed file 80
t = 36519, completed file 308
t = 36580, completed file 963
t = 36702, completed file 373
t = 36812, completed file 992
t = 36858, completed file 218
t = 36936, completed file 34
t = 36988, completed file 1126
t = 36999, completed file 742
t = 37040, completed file 219
t = 37069, completed file 793
t = 37123, completed file 441
t = 37190, completed file 670
t = 37255, completed file 975
t = 37298, completed file 1235
t = 37313, completed file 1023
t = 37335, completed file 1229
t = 37369, completed file 598
t = 37394, completed file 950
t = 37479, completed file 1158
t = 37569, completed file 1232
t = 37606, completed file 65
t = 37671, completed file 926
t = 37770, completed file 587
t = 37829, completed file 1061
t = 37875, completed file 625
t = 37969, completed file 500
t = 38051, completed file 175
t = 38176, completed file 248
t = 38239, completed file 1130
t = 38256, completed file 1102
t = 38259, completed file 244
t = 38375, completed file 1103
t = 38408, completed file 789
t = 38466, completed file 620
t = 38575, completed file 89
t = 38583, completed file 406
t = 38639, completed file 998
t = 38757, completed file 331
t = 38839, completed file 753
t = 38883, completed file 815
t = 39005, completed file 649
t = 39091, completed file 900
t = 39138, completed file 1236
t = 39203, completed file 624
t = 39265, completed file 57
t = 39338, completed file 747
t = 39452, completed file 1163
t = 39499, completed file 734
t = 39579, completed file 116
t = 39681, completed file 1221
t = 39759, completed file 305
t = 39789, completed file 279
t = 39840, completed file 1216
t = 39891, completed file 645
t = 40011, completed file 783
t = 40104, completed file 840
t = 40139, completed file 1225
t = 40213, completed file 214
t = 40240, completed file 1084
t = 40248, completed file 429
t = 40365, completed file 371
t = 40399, completed file 824
t = 40502, completed file 341
t = 40567, completed file 416
t = 40661, completed file 169
t = 40680, completed file 459
t = 40798, completed file 216
t = 40895, completed file 1055
t = 40903, completed file 21
t = 40947, completed file 1178
t = 40953, completed file 1090
t = 41071, completed file 803
t = 41111, completed file 1175
t = 41159, completed file 664
t = 41184, completed file 936
t = 41243, completed file 771
t = 41257, completed file 504
t = 41351, completed file 319
t = 41444, completed file 46
t = 41487, completed file 508
t = 41522, completed file 810
t = 41626, completed file 113
t = 41736, completed file 1210
t = 41853, completed file 774
t = 41974, completed file 694
t = 42100, completed file 893
t = 42112, completed file 819
t = 42169, completed file 939
t = 42259, completed file 286
t = 42371, completed file 784
t = 42439, completed file 258
t = 42508, completed file 990
t = 42612, completed file 153
t = 42702, completed file 1123
t = 42761, completed file 399
t = 42776, completed file 233
t = 42883, completed file 82
t = 42990, completed file 686
t = 43073, completed file 858
t = 43098, completed file 1150
t = 43185, completed file 31
t = 43192, completed file 1059
t = 43303, completed file 961
t = 43346, completed file 177
t = 43404, completed file 864
t = 43410, completed file 808
t = 43462, completed file 270
t = 43510, completed file 398
t = 43524, completed file 633
t = 43613, completed file 843
t = 43672, completed file 357
t = 43737, completed file 58
t = 43746, completed file 859
t = 43826, completed file 897
t = 43928, completed file 35
t = 44017, completed file 5
t = 44071, completed file 907
t = 44095, completed file 779
t = 44139, completed file 690
t = 44163, completed file 367
t = 44209, completed file 572
t = 44277, completed file 45
t = 44312, completed file 168
t = 44355, completed file 611
t = 44391, completed file 1074
t = 44449, completed file 662
t = 44491, completed file 906
t = 44533, completed file 678
t = 44583, completed file 593
t = 44695, completed file 183
t = 44753, completed file 405
t = 44825, completed file 650
t = 44852, completed file 136
t = 44922, completed file 909
t = 45019, completed file 362
t = 45113, completed file 467
t = 45179, completed file 914
t = 45199, completed file 557
t = 45304, completed file 619
t = 45316, completed file 280
t = 45326, completed file 1112
t = 45453, completed file 538
t = 45577, completed file 1185
t = 45608, completed file 969
t = 45733, completed file 483
t = 45792, completed file 392
t = 45858, completed file 809
t = 45918, completed file 259
t = 45947, completed file 584
t = 46021, completed file 86
t = 46050, completed file 210
t = 46064, completed file 221
t = 46075, completed file 1039
t = 46148, completed file 521
t = 46248, completed file 651
t = 46322, completed file 679
t = 46366, completed file 652
t = 46450, completed file 886
t = 46536, completed file 648
t = 46652, completed file 955
t = 46686, completed file 539
t = 46693, completed file 1057
t = 46776, completed file 1134
t = 46866, completed file 413
t = 46991, completed file 351
t = 47067, completed file 638
t = 47191, completed file 125
t = 47233, completed file 1011
t = 47352, completed file 337
t = 47430, completed file 158
t = 47489, completed file 88
t = 47608, completed file 586
t = 47710, completed file 85
t = 47715, completed file 1088
t = 47814, completed file 691
t = 47906, completed file 829
t = 47931, completed file 374
t = 48031, completed file 930
t = 48039, completed file 122
t = 48073, completed file 762
t = 48133, completed file 639
t = 48140, completed file 750
t = 48186, completed file 1116
t = 48209, completed file 480
t = 48296, completed file 703
t = 48306, completed file 725
t = 48405, completed file 851
t = 48451, completed file 740
t = 48522, completed file 240
t = 48532, completed file 697
t = 48553, completed file 559
t = 48664, completed file 782
t = 48682, completed file 412
t = 48725, completed file 178
t = 48828, completed file 197
t = 48855, completed file 427
t = 48900, completed file 1145
t = 49021, completed file 848
t = 49026, completed file 875
t = 49089, completed file 10
t = 49122, completed file 1209
t = 49164, completed file 775
t = 49285, completed file 1237
t = 49317, completed file 535
t = 49410, completed file 388
t = 49423, completed file 899
t = 49540, completed file 929
t = 49545, completed file 934
t = 49547, completed file 387
t = 49597, completed file 196
t = 49623, completed file 778
t = 49672, completed file 174
t = 49779, completed file 1199
