t = 59, completed file 1
t = 60, completed file 3256
t = 61, completed file 3363
t = 62, completed file 3344
t = 63, completed file 1648
t = 64, completed file 3127
t = 65, completed file 3588
t = 66, completed file 3622
t = 67, completed file 3586
t = 68, completed file 3551
t = 69, completed file 1719
t = 70, completed file 2970
t = 71, completed file 3919
t = 72, completed file 1450
t = 73, completed file 4045
t = 74, completed file 1900
t = 128, completed file 1029
t = 129, completed file 7351
t = 130, completed file 7147
t = 131, completed file 7048
t = 143, completed file 4099
t = 266, completed file 3675
t = 361, completed file 7352
t = 382, completed file 3640
t = 507, completed file 7321
t = 531, completed file 3603
t = 632, completed file 7271
t = 653, completed file 7267
t = 762, completed file 7316
t = 767, completed file 1725
t = 859, completed file 7009
t = 862, completed file 1840
t = 939, completed file 128
t = 974, completed file 1948
t = 983, completed file 1819
t = 1048, completed file 3615
t = 1150, completed file 899
t = 1228, completed file 4081
t = 1278, completed file 3756
t = 1322, completed file 3852
t = 1329, completed file 1799
t = 1379, completed file 3663
t = 1443, completed file 984
t = 1477, completed file 7224
t = 1598, completed file 3604
t = 1654, completed file 1743
t = 1730, completed file 7098
t = 1787, completed file 3797
t = 1828, completed file 6925
t = 1893, completed file 3832
t = 1918, completed file 7138
t = 1930, completed file 951
t = 2032, completed file 7069
t = 2110, completed file 53
t = 2189, completed file 3650
t = 2199, completed file 1760
t = 2301, completed file 3512
t = 2368, completed file 3858
t = 2443, completed file 6976
t = 2513, completed file 7010
t = 2562, completed file 6055
t = 2684, completed file 6305
t = 2768, completed file 866
t = 2826, completed file 1762
t = 2929, completed file 6542
t = 3013, completed file 7235
t = 3087, completed file 7109
t = 3152, completed file 6937
t = 3175, completed file 6637
t = 3197, completed file 4013
t = 3307, completed file 6705
t = 3423, completed file 5661
t = 3468, completed file 6784
t = 3495, completed file 6966
t = 3587, completed file 6850
t = 3702, completed file 1965
t = 3780, completed file 1671
t = 3809, completed file 6256
t = 3871, completed file 6929
t = 3989, completed file 6488
t = 4034, completed file 3784
t = 4066, completed file 3833
t = 4167, completed file 3906
t = 4270, completed file 6315
t = 4355, completed file 483
t = 4477, completed file 3419
t = 4581, completed file 208
t = 4606, completed file 7193
t = 4676, completed file 1320
t = 4756, completed file 6687
t = 4836, completed file 6195
t = 4920, completed file 7261
t = 4943, completed file 4034
t = 4949, completed file 4060
t = 5032, completed file 3981
t = 5142, completed file 875
t = 5221, completed file 748
t = 5283, completed file 3624
t = 5390, completed file 955
t = 5449, completed file 6613
t = 5493, completed file 421
t = 5563, completed file 6296
t = 5662, completed file 6448
t = 5768, completed file 1004
t = 5876, completed file 4095
t = 5948, completed file 3771
t = 5961, completed file 6446
t = 6061, completed file 6454
t = 6067, completed file 6290
t = 6188, completed file 6319
t = 6287, completed file 6924
t = 6293, completed file 7071
t = 6399, completed file 7113
t = 6465, completed file 3589
t = 6493, completed file 6060
t = 6589, completed file 5684
t = 6649, completed file 7185
t = 6741, completed file 2394
t = 6781, completed file 895
t = 6835, completed file 6234
t = 6934, completed file 3193
t = 6977, completed file 3567
t = 7062, completed file 7029
t = 7101, completed file 2952
t = 7184, completed file 2900
t = 7297, completed file 981
t = 7384, completed file 6134
t = 7410, completed file 941
t = 7502, completed file 861
t = 7545, completed file 6602
t = 7645, completed file 1935
t = 7653, completed file 3951
t = 7681, completed file 3935
t = 7754, completed file 917
t = 7877, completed file 6823
t = 7981, completed file 6554
t = 8034, completed file 1697
t = 8052, completed file 860
t = 8175, completed file 1412
t = 8283, completed file 6071
t = 8337, completed file 1966
t = 8443, completed file 1379
t = 8548, completed file 7008
t = 8618, completed file 6105
t = 8689, completed file 396
t = 8767, completed file 3457
t = 8776, completed file 1932
t = 8798, completed file 484
t = 8864, completed file 5795
t = 8917, completed file 1553
t = 8947, completed file 2650
t = 8994, completed file 1561
t = 9021, completed file 5452
t = 9023, completed file 1239
t = 9062, completed file 5279
t = 9079, completed file 3310
t = 9170, completed file 2540
t = 9193, completed file 2623
t = 9197, completed file 980
t = 9219, completed file 7001
t = 9255, completed file 169
t = 9360, completed file 5337
t = 9372, completed file 1251
t = 9458, completed file 1309
t = 9496, completed file 6249
t = 9601, completed file 5244
t = 9644, completed file 6773
t = 9765, completed file 6926
t = 9858, completed file 1876
t = 9932, completed file 6620
t = 10019, completed file 2854
t = 10108, completed file 939
t = 10213, completed file 7341
t = 10254, completed file 6690
t = 10359, completed file 5568
t = 10398, completed file 5740
t = 10415, completed file 1366
t = 10434, completed file 1845
t = 10517, completed file 7075
t = 10554, completed file 3429
t = 10599, completed file 3385
t = 10688, completed file 4756
t = 10734, completed file 6987
t = 10842, completed file 7312
t = 10965, completed file 6777
t = 11020, completed file 6304
t = 11097, completed file 1383
t = 11102, completed file 2837
t = 11114, completed file 5722
t = 11228, completed file 5246
t = 11270, completed file 221
t = 11365, completed file 1523
t = 11368, completed file 3318
t = 11405, completed file 7021
t = 11406, completed file 859
t = 11437, completed file 1023
t = 11451, completed file 6482
t = 11550, completed file 6505
t = 11565, completed file 5189
t = 11591, completed file 3922
t = 11597, completed file 3907
t = 11716, completed file 1572
t = 11834, completed file 6829
t = 11884, completed file 2345
t = 11900, completed file 6920
t = 12021, completed file 6748
t = 12053, completed file 2051
t = 12058, completed file 826
t = 12099, completed file 6818
t = 12164, completed file 2158
t = 12171, completed file 2919
t = 12203, completed file 2973
t = 12257, completed file 6782
t = 12269, completed file 2648
t = 12369, completed file 1356
t = 12410, completed file 7353
t = 12462, completed file 3244
t = 12515, completed file 1588
t = 12633, completed file 1008
t = 12690, completed file 2478
t = 12766, completed file 5147
t = 12849, completed file 800
