t = 67, completed file 1
t = 4023, completed file 14551
t = 4103, completed file 7469
t = 4199, completed file 15260
t = 4231, completed file 7993
t = 4259, completed file 14067
t = 4324, completed file 3615
t = 4340, completed file 14510
t = 4352, completed file 7440
t = 4430, completed file 3742
t = 4496, completed file 15048
t = 4620, completed file 15385
t = 4722, completed file 7570
t = 4805, completed file 14614
t = 4872, completed file 14434
t = 4901, completed file 15685
t = 4903, completed file 8046
t = 4928, completed file 3987
t = 5052, completed file 7677
t = 5099, completed file 13594
t = 5141, completed file 886
t = 5184, completed file 3548
t = 5308, completed file 8078
t = 5374, completed file 3751
t = 5412, completed file 444
t = 5487, completed file 3472
t = 5499, completed file 15282
t = 5610, completed file 15283
t = 5615, completed file 15387
t = 5650, completed file 13331
t = 5692, completed file 14493
t = 5742, completed file 14017
t = 5776, completed file 14957
t = 5815, completed file 14896
t = 5899, completed file 7021
t = 5908, completed file 7261
t = 5960, completed file 14523
t = 6052, completed file 13357
t = 6142, completed file 6345
t = 6180, completed file 13978
t = 6245, completed file 14594
t = 6318, completed file 7619
t = 6347, completed file 7543
t = 6402, completed file 14877
t = 6449, completed file 1806
t = 6460, completed file 7007
t = 6551, completed file 14013
t = 6639, completed file 14256
t = 6694, completed file 13965
t = 6771, completed file 15014
t = 6863, completed file 4073
t = 6943, completed file 7241
t = 7021, completed file 6831
t = 7111, completed file 1756
t = 7216, completed file 6396
t = 7291, completed file 13998
t = 7311, completed file 7321
t = 7338, completed file 13597
t = 7343, completed file 1523
t = 7449, completed file 12776
t = 7469, completed file 14246
t = 7500, completed file 14537
t = 7537, completed file 7517
t = 7564, completed file 8072
t = 7614, completed file 12644
t = 7717, completed file 14610
t = 7723, completed file 6823
t = 7774, completed file 13644
t = 7896, completed file 13997
t = 7977, completed file 3965
t = 8079, completed file 6107
t = 8120, completed file 6914
t = 8132, completed file 14852
t = 8216, completed file 3800
t = 8223, completed file 4013
t = 8345, completed file 15634
t = 8429, completed file 15910
t = 8510, completed file 13384
t = 8623, completed file 1857
t = 8639, completed file 3611
t = 8652, completed file 15661
t = 8765, completed file 968
t = 8768, completed file 1721
t = 8773, completed file 12318
t = 8802, completed file 6773
t = 8893, completed file 7385
t = 9008, completed file 13960
t = 9018, completed file 15112
t = 9091, completed file 15218
t = 9093, completed file 93
t = 9159, completed file 14895
t = 9175, completed file 3617
t = 9295, completed file 7400
t = 9357, completed file 7520
t = 9464, completed file 7132
t = 9542, completed file 14863
t = 9604, completed file 12939
t = 9619, completed file 13424
t = 9642, completed file 12875
t = 9726, completed file 6130
t = 9845, completed file 7984
t = 9899, completed file 7091
t = 9996, completed file 438
t = 10041, completed file 12740
t = 10061, completed file 14512
t = 10087, completed file 12966
t = 10106, completed file 3358
t = 10124, completed file 14855
t = 10196, completed file 1823
t = 10321, completed file 8030
t = 10332, completed file 1622
t = 10457, completed file 13119
t = 10512, completed file 6558
t = 10627, completed file 3239
t = 10672, completed file 6253
t = 10744, completed file 3999
t = 10755, completed file 1577
t = 10826, completed file 1561
t = 10833, completed file 15874
t = 10907, completed file 15861
t = 10909, completed file 14819
t = 11034, completed file 14095
t = 11160, completed file 15782
t = 11171, completed file 193
t = 11196, completed file 7328
t = 11228, completed file 7223
t = 11347, completed file 14399
t = 11355, completed file 3723
t = 11435, completed file 15515
t = 11485, completed file 978
t = 11497, completed file 964
t = 11557, completed file 89
t = 11597, completed file 15201
t = 11692, completed file 14378
t = 11810, completed file 6797
t = 11868, completed file 7464
t = 11949, completed file 13379
t = 12005, completed file 6500
t = 12062, completed file 13735
t = 12091, completed file 14032
t = 12156, completed file 14624
t = 12225, completed file 766
t = 12350, completed file 11856
t = 12370, completed file 14977
t = 12429, completed file 3683
t = 12453, completed file 13705
t = 12503, completed file 12474
t = 12605, completed file 7160
t = 12635, completed file 14615
t = 12746, completed file 625
t = 12764, completed file 362
t = 12794, completed file 15680
t = 12902, completed file 14325
t = 12942, completed file 9957
t = 13045, completed file 14920
t = 13098, completed file 13790
t = 13134, completed file 1916
t = 13246, completed file 7205
t = 13248, completed file 343
t = 13266, completed file 12922
t = 13381, completed file 3535
t = 13395, completed file 13729
t = 13490, completed file 12379
t = 13602, completed file 15411
t = 13689, completed file 11448
t = 13776, completed file 13566
t = 13801, completed file 3619
t = 13883, completed file 13994
t = 13918, completed file 3321
t = 13982, completed file 7279
t = 14087, completed file 12136
t = 14091, completed file 15284
t = 14172, completed file 3713
t = 14236, completed file 9765
t = 14257, completed file 2853
t = 14262, completed file 13806
t = 14293, completed file 11726
t = 14303, completed file 3132
t = 14310, completed file 1538
t = 14429, completed file 1864
t = 14542, completed file 14445
t = 14642, completed file 914
t = 14705, completed file 14023
t = 14748, completed file 7753
t = 14785, completed file 1572
t = 14787, completed file 5583
t = 14868, completed file 11165
t = 14950, completed file 1718
t = 14981, completed file 7104
t = 15075, completed file 3756
t = 15162, completed file 12633
t = 15190, completed file 445
t = 15207, completed file 11204
t = 15231, completed file 14575
t = 15277, completed file 6822
t = 15328, completed file 12977
t = 15335, completed file 15446
t = 15378, completed file 15371
t = 15444, completed file 12985
t = 15544, completed file 5115
t = 15637, completed file 13618
t = 15752, completed file 8056
t = 15842, completed file 15188
t = 15848, completed file 13655
t = 15903, completed file 3558
t = 16018, completed file 2731
t = 16074, completed file 1171
t = 16156, completed file 14031
t = 16248, completed file 10871
t = 16277, completed file 2790
t = 16353, completed file 10843
t = 16356, completed file 7867
t = 16449, completed file 7838
t = 16460, completed file 3696
t = 16524, completed file 14930
t = 16574, completed file 1702
t = 16667, completed file 13805
t = 16691, completed file 3525
t = 16789, completed file 432
t = 16892, completed file 3689
t = 17003, completed file 333
t = 17033, completed file 3745
t = 17107, completed file 11428
t = 17115, completed file 7793
t = 17227, completed file 15619
t = 17298, completed file 6293
t = 17407, completed file 15652
t = 17419, completed file 15780
t = 17454, completed file 7842
t = 17515, completed file 471
t = 17526, completed file 6700
t = 17647, completed file 14848
t = 17767, completed file 7686
t = 17894, completed file 13673
t = 17996, completed file 10411
t = 18094, completed file 13634
t = 18147, completed file 10225
t = 18229, completed file 12743
t = 18245, completed file 11030
t = 18360, completed file 2975
t = 18483, completed file 7453
t = 18604, completed file 15642
t = 18629, completed file 10075
t = 18681, completed file 5066
t = 18798, completed file 2506
t = 18909, completed file 994
t = 18924, completed file 3361
t = 18995, completed file 13693
t = 19105, completed file 27
t = 19187, completed file 12552
t = 19303, completed file 15554
t = 19369, completed file 6912
t = 19458, completed file 5689
t = 19476, completed file 8569
t = 19602, completed file 3443
t = 19628, completed file 13822
t = 19644, completed file 7859
t = 19751, completed file 10303
t = 19871, completed file 9995
t = 19985, completed file 3257
t = 20054, completed file 15245
t = 20071, completed file 10024
t = 20126, completed file 8462
t = 20153, completed file 3422
t = 20250, completed file 15191
t = 20278, completed file 13887
t = 20400, completed file 13179
t = 20513, completed file 3598
t = 20584, completed file 15011
t = 20636, completed file 4805
t = 20708, completed file 2511
t = 20832, completed file 6588
t = 20934, completed file 2616
t = 21060, completed file 7211
t = 21176, completed file 12634
t = 21290, completed file 336
t = 21340, completed file 3134
t = 21430, completed file 12900
t = 21525, completed file 3531
t = 21632, completed file 12225
t = 21653, completed file 14225
t = 21668, completed file 3240
t = 21780, completed file 9459
t = 21806, completed file 6656
t = 21903, completed file 12941
t = 21952, completed file 4207
t = 22040, completed file 15100
t = 22063, completed file 11606
t = 22084, completed file 8227
t = 22172, completed file 6538
t = 22279, completed file 281
t = 22289, completed file 11174
t = 22300, completed file 11161
t = 22401, completed file 15663
t = 22504, completed file 9305
t = 22552, completed file 11191
t = 22608, completed file 13122
t = 22694, completed file 9339
t = 22748, completed file 5225
t = 22849, completed file 14949
t = 22924, completed file 11337
t = 22943, completed file 2040
t = 23001, completed file 3998
t = 23060, completed file 11600
t = 23066, completed file 809
t = 23126, completed file 13247
t = 23252, completed file 10397
t = 23328, completed file 1344
t = 23358, completed file 5289
t = 23467, completed file 10951
t = 23492, completed file 6608
t = 23616, completed file 12797
t = 23693, completed file 10781
t = 23733, completed file 263
t = 23803, completed file 10764
t = 23811, completed file 12904
t = 23882, completed file 6435
t = 24006, completed file 15489
t = 24074, completed file 13707
t = 24101, completed file 7709
t = 24102, completed file 5995
t = 24117, completed file 6628
t = 24149, completed file 28
t = 24211, completed file 14886
t = 24293, completed file 12532
t = 24385, completed file 1297
t = 24410, completed file 12818
t = 24414, completed file 13042
t = 24472, completed file 13029
t = 24493, completed file 12779
t = 24536, completed file 13277
t = 24660, completed file 12594
t = 24778, completed file 15279
t = 24882, completed file 3755
t = 24979, completed file 12733
t = 25058, completed file 11607
t = 25107, completed file 7648
t = 25121, completed file 14105
t = 25211, completed file 6463
t = 25312, completed file 5813
t = 25398, completed file 12850
t = 25443, completed file 15248
t = 25484, completed file 11079
t = 25588, completed file 8703
t = 25710, completed file 12389
t = 25734, completed file 1856
t = 25767, completed file 3071
t = 25806, completed file 15322
t = 25907, completed file 12356
t = 25929, completed file 7735
t = 26029, completed file 5271
t = 26137, completed file 9225
t = 26153, completed file 15915
t = 26247, completed file 3573
t = 26313, completed file 5302
t = 26320, completed file 2897
t = 26337, completed file 12271
t = 26339, completed file 3162
t = 26433, completed file 12888
t = 26534, completed file 983
t = 26601, completed file 11088
t = 26612, completed file 14568
t = 26717, completed file 10376
t = 26784, completed file 1932
t = 26865, completed file 13008
t = 26949, completed file 12772
t = 26987, completed file 5772
t = 27095, completed file 12069
t = 27114, completed file 14176
t = 27140, completed file 6972
t = 27267, completed file 1911
t = 27277, completed file 1928
t = 27338, completed file 13072
t = 27450, completed file 11834
t = 27573, completed file 4893
t = 27609, completed file 12205
t = 27624, completed file 15919
t = 27659, completed file 753
t = 27712, completed file 4858
t = 27766, completed file 12370
t = 27876, completed file 5920
t = 27990, completed file 15774
t = 28000, completed file 13217
t = 28116, completed file 6638
t = 28209, completed file 6903
t = 28237, completed file 15540
t = 28285, completed file 1584
t = 28303, completed file 14501
t = 28314, completed file 12735
t = 28402, completed file 6311
t = 28525, completed file 10123
t = 28580, completed file 8544
t = 28622, completed file 8089
t = 28637, completed file 12895
t = 28703, completed file 5931
t = 28714, completed file 909
t = 28827, completed file 12839
t = 28893, completed file 15003
t = 29011, completed file 7725
t = 29132, completed file 7062
t = 29175, completed file 15808
t = 29249, completed file 1788
t = 29269, completed file 5170
t = 29283, completed file 2760
t = 29326, completed file 10328
t = 29335, completed file 7159
t = 29389, completed file 15756
t = 29406, completed file 7252
t = 29463, completed file 6584
t = 29509, completed file 408
t = 29549, completed file 10475
t = 29567, completed file 10359
t = 29613, completed file 13975
t = 29737, completed file 12220
t = 29836, completed file 1369
t = 29841, completed file 12975
t = 29890, completed file 6487
t = 29998, completed file 5214
t = 30101, completed file 1906
t = 30193, completed file 12422
t = 30233, completed file 14075
t = 30272, completed file 10634
t = 30383, completed file 5605
t = 30481, completed file 8083
t = 30548, completed file 13013
t = 30643, completed file 2745
t = 30681, completed file 11701
t = 30743, completed file 3904
t = 30824, completed file 1545
t = 30913, completed file 1578
t = 30984, completed file 4399
t = 31107, completed file 5356
t = 31132, completed file 11014
t = 31221, completed file 12135
t = 31250, completed file 4779
t = 31254, completed file 11937
t = 31343, completed file 12549
t = 31381, completed file 13189
t = 31435, completed file 5478
t = 31488, completed file 6711
t = 31579, completed file 7521
t = 31615, completed file 3736
t = 31713, completed file 166
t = 31792, completed file 1542
t = 31850, completed file 5127
t = 31947, completed file 1813
t = 32022, completed file 10782
t = 32135, completed file 14083
t = 32191, completed file 14357
t = 32228, completed file 4740
t = 32283, completed file 1846
t = 32363, completed file 12778
t = 32478, completed file 3403
t = 32583, completed file 14698
t = 32698, completed file 7572
t = 32743, completed file 6555
t = 32842, completed file 3244
t = 32871, completed file 6746
t = 32953, completed file 12363
t = 32955, completed file 12473
t = 33023, completed file 6214
t = 33089, completed file 509
t = 33183, completed file 12732
t = 33209, completed file 2029
t = 33266, completed file 2819
t = 33383, completed file 4846
t = 33406, completed file 6893
t = 33492, completed file 10643
t = 33609, completed file 12647
t = 33690, completed file 4034
t = 33698, completed file 12528
t = 33786, completed file 97
t = 33889, completed file 10506
t = 33923, completed file 490
t = 34017, completed file 15694
t = 34108, completed file 7185
t = 34134, completed file 5517
t = 34151, completed file 9795
t = 34201, completed file 11394
t = 34322, completed file 8694
t = 34367, completed file 3448
t = 34426, completed file 824
t = 34461, completed file 971
t = 34536, completed file 585
t = 34537, completed file 10358
t = 34642, completed file 10640
t = 34684, completed file 61
t = 34751, completed file 13547
t = 34805, completed file 231
t = 34919, completed file 14709
t = 34983, completed file 5020
t = 35027, completed file 14805
t = 35099, completed file 11792
t = 35191, completed file 215
t = 35231, completed file 3207
t = 35352, completed file 8243
t = 35423, completed file 3546
t = 35512, completed file 13224
t = 35551, completed file 12950
t = 35670, completed file 6291
t = 35789, completed file 8047
t = 35880, completed file 2291
t = 35991, completed file 14735
t = 36082, completed file 12874
t = 36197, completed file 14803
t = 36257, completed file 4211
t = 36345, completed file 7290
t = 36358, completed file 3272
t = 36402, completed file 3290
t = 36470, completed file 14550
t = 36553, completed file 6732
t = 36598, completed file 13751
t = 36644, completed file 6504
t = 36734, completed file 8395
t = 36736, completed file 427
t = 36801, completed file 3545
t = 36838, completed file 12106
t = 36933, completed file 7722
t = 36944, completed file 5960
t = 36985, completed file 11918
t = 37030, completed file 13060
t = 37154, completed file 15078
t = 37259, completed file 7322
t = 37301, completed file 3599
t = 37380, completed file 12695
t = 37443, completed file 15922
t = 37550, completed file 12599
t = 37552, completed file 10414
t = 37559, completed file 10401
t = 37643, completed file 3588
t = 37733, completed file 14140
t = 37787, completed file 6643
t = 37839, completed file 12760
t = 37887, completed file 15110
t = 37980, completed file 8840
t = 38093, completed file 9180
t = 38113, completed file 14245
t = 38153, completed file 14204
t = 38230, completed file 13785
t = 38260, completed file 13696
t = 38340, completed file 5188
t = 38346, completed file 11801
t = 38424, completed file 13270
t = 38544, completed file 12365
t = 38634, completed file 823
t = 38702, completed file 8398
t = 38746, completed file 6895
t = 38854, completed file 8528
t = 38929, completed file 2153
t = 39050, completed file 3246
t = 39177, completed file 14437
t = 39295, completed file 2195
t = 39357, completed file 10131
t = 39461, completed file 4943
t = 39552, completed file 4987
t = 39617, completed file 6494
t = 39673, completed file 12340
t = 39734, completed file 11864
t = 39757, completed file 307
t = 39803, completed file 10690
t = 39833, completed file 1653
t = 39853, completed file 646
t = 39919, completed file 2072
t = 40017, completed file 15506
t = 40053, completed file 2208
t = 40089, completed file 1269
t = 40179, completed file 13454
t = 40251, completed file 14526
t = 40281, completed file 12764
t = 40318, completed file 9874
t = 40378, completed file 831
t = 40498, completed file 3810
t = 40575, completed file 2597
t = 40594, completed file 4634
t = 40714, completed file 5994
t = 40836, completed file 1430
t = 40902, completed file 222
t = 40921, completed file 14035
t = 41046, completed file 15660
t = 41149, completed file 4580
t = 41203, completed file 14444
t = 41208, completed file 14180
t = 41308, completed file 3776
t = 41344, completed file 6888
t = 41389, completed file 8954
t = 41406, completed file 6350
t = 41475, completed file 11703
t = 41545, completed file 9075
t = 41552, completed file 1636
t = 41620, completed file 12712
t = 41718, completed file 15222
t = 41830, completed file 14003
t = 41876, completed file 1531
t = 41922, completed file 5855
t = 41959, completed file 11075
t = 42032, completed file 13715
t = 42078, completed file 13867
t = 42140, completed file 8087
t = 42246, completed file 4165
t = 42327, completed file 6142
t = 42339, completed file 13642
t = 42398, completed file 1146
t = 42440, completed file 14015
t = 42513, completed file 15666
t = 42538, completed file 2838
t = 42580, completed file 13898
t = 42660, completed file 5018
t = 42690, completed file 1213
t = 42717, completed file 9581
t = 42721, completed file 950
t = 42788, completed file 607
t = 42905, completed file 1941
t = 42962, completed file 12001
t = 43086, completed file 1567
t = 43154, completed file 6437
t = 43228, completed file 13814
t = 43343, completed file 7639
t = 43441, completed file 3450
t = 43509, completed file 10274
t = 43541, completed file 11779
t = 43575, completed file 7922
t = 43580, completed file 14451
t = 43677, completed file 3637
t = 43798, completed file 6648
t = 43915, completed file 4706
t = 43942, completed file 6820
t = 43978, completed file 8565
t = 44024, completed file 6707
t = 44027, completed file 3390
t = 44029, completed file 14326
t = 44126, completed file 5135
t = 44224, completed file 505
t = 44289, completed file 4452
t = 44346, completed file 3501
t = 44353, completed file 5389
t = 44392, completed file 10779
t = 44416, completed file 1249
t = 44427, completed file 11355
t = 44521, completed file 13818
t = 44621, completed file 14884
t = 44742, completed file 14178
t = 44793, completed file 11586
t = 44898, completed file 1786
t = 44899, completed file 9616
t = 44933, completed file 10260
t = 44974, completed file 15238
t = 44992, completed file 9751
t = 45056, completed file 15015
t = 45164, completed file 774
t = 45215, completed file 9609
t = 45277, completed file 1755
t = 45295, completed file 12435
t = 45406, completed file 2896
t = 45503, completed file 3500
t = 45504, completed file 9514
t = 45554, completed file 10259
t = 45556, completed file 8959
t = 45643, completed file 10748
t = 45687, completed file 6718
t = 45688, completed file 13608
t = 45801, completed file 12514
t = 45884, completed file 13273
t = 45944, completed file 3815
t = 45960, completed file 7765
t = 46066, completed file 11951
t = 46183, completed file 419
t = 46227, completed file 15051
t = 46342, completed file 6370
t = 46469, completed file 1942
t = 46496, completed file 3445
t = 46590, completed file 5024
t = 46715, completed file 11676
t = 46792, completed file 15289
t = 46898, completed file 13176
t = 46987, completed file 5939
t = 46995, completed file 6811
t = 47116, completed file 984
t = 47173, completed file 6528
t = 47277, completed file 10021
t = 47365, completed file 9366
t = 47423, completed file 11934
t = 47480, completed file 1818
t = 47521, completed file 1265
t = 47585, completed file 15401
t = 47701, completed file 6950
t = 47759, completed file 9240
t = 47878, completed file 9325
t = 47983, completed file 8442
t = 48036, completed file 7636
t = 48069, completed file 7268
t = 48104, completed file 890
t = 48152, completed file 3464
t = 48237, completed file 7720
t = 48288, completed file 12201
t = 48409, completed file 12763
t = 48508, completed file 3289
t = 48590, completed file 2496
t = 48613, completed file 14215
t = 48685, completed file 81
t = 48764, completed file 9147
t = 48879, completed file 8292
t = 48991, completed file 13455
t = 49047, completed file 3388
t = 49061, completed file 69
t = 49084, completed file 9191
t = 49121, completed file 908
t = 49247, completed file 8636
t = 49309, completed file 7799
t = 49348, completed file 13744
t = 49468, completed file 771
t = 49566, completed file 13295
t = 49599, completed file 15050
t = 49667, completed file 492
t = 49785, completed file 12775
t = 49863, completed file 10062
t = 49965, completed file 8267
t = 50080, completed file 4499
t = 50096, completed file 1738
t = 50175, completed file 780
t = 50193, completed file 360
t = 50217, completed file 8448
t = 50326, completed file 7296
t = 50438, completed file 8477
t = 50523, completed file 1693
t = 50619, completed file 990
t = 50681, completed file 7427
t = 50793, completed file 13140
t = 50863, completed file 14571
t = 50903, completed file 1486
t = 50953, completed file 8521
t = 50974, completed file 11086
t = 51092, completed file 15423
t = 51139, completed file 13944
t = 51156, completed file 10955
t = 51165, completed file 9268
t = 51202, completed file 12884
t = 51242, completed file 12822
t = 51289, completed file 13757
t = 51301, completed file 896
t = 51346, completed file 14959
t = 51375, completed file 8158
t = 51449, completed file 15108
t = 51452, completed file 6760
t = 51560, completed file 13534
t = 51677, completed file 11323
t = 51799, completed file 2771
t = 51807, completed file 8120
t = 51923, completed file 8109
t = 52049, completed file 2581
t = 52110, completed file 9031
t = 52162, completed file 3080
t = 52184, completed file 11537
t = 52279, completed file 7713
t = 52289, completed file 12591
t = 52361, completed file 6295
t = 52411, completed file 15906
t = 52425, completed file 8043
t = 52530, completed file 11118
t = 52649, completed file 9379
t = 52730, completed file 1614
t = 52795, completed file 9638
t = 52819, completed file 177
t = 52866, completed file 7095
t = 52910, completed file 4527
t = 52946, completed file 2820
t = 52992, completed file 12618
t = 53105, completed file 7583
t = 53230, completed file 15708
t = 53305, completed file 1353
t = 53345, completed file 1784
t = 53361, completed file 9438
t = 53467, completed file 5770
t = 53469, completed file 14815
t = 53527, completed file 2002
t = 53535, completed file 861
t = 53593, completed file 13989
t = 53711, completed file 10308
t = 53820, completed file 460
t = 53911, completed file 3441
t = 53939, completed file 11845
t = 54005, completed file 12525
t = 54112, completed file 10768
t = 54136, completed file 9657
t = 54160, completed file 5395
t = 54283, completed file 4427
t = 54342, completed file 13240
t = 54404, completed file 10707
t = 54471, completed file 15307
t = 54499, completed file 8160
t = 54613, completed file 5548
t = 54653, completed file 15672
t = 54709, completed file 13849
t = 54714, completed file 11618
t = 54819, completed file 11605
t = 54888, completed file 11847
t = 54936, completed file 9708
t = 55001, completed file 10535
t = 55127, completed file 8991
t = 55155, completed file 3777
t = 55281, completed file 8519
t = 55341, completed file 3564
t = 55349, completed file 13045
t = 55469, completed file 12567
t = 55534, completed file 13514
t = 55574, completed file 11797
t = 55699, completed file 15028
t = 55781, completed file 15620
t = 55866, completed file 3948
t = 55923, completed file 9576
t = 55985, completed file 5641
t = 56048, completed file 12670
t = 56126, completed file 14462
t = 56197, completed file 2049
t = 56265, completed file 14198
t = 56299, completed file 3563
t = 56391, completed file 10400
t = 56476, completed file 7916
t = 56588, completed file 8135
t = 56691, completed file 6976
t = 56728, completed file 8834
t = 56812, completed file 7519
t = 56879, completed file 12593
t = 56943, completed file 11661
t = 57003, completed file 3270
t = 57048, completed file 13226
t = 57128, completed file 3345
t = 57220, completed file 8499
t = 57312, completed file 8795
t = 57426, completed file 3327
t = 57513, completed file 3822
t = 57603, completed file 3978
t = 57712, completed file 14001
t = 57751, completed file 10368
t = 57870, completed file 5775
t = 57922, completed file 7015
t = 57939, completed file 15404
t = 58001, completed file 14737
t = 58066, completed file 4229
t = 58163, completed file 15070
t = 58235, completed file 6816
t = 58337, completed file 8684
t = 58383, completed file 1007
t = 58505, completed file 4755
t = 58515, completed file 2188
t = 58621, completed file 9128
t = 58680, completed file 8916
t = 58689, completed file 7679
t = 58717, completed file 14481
t = 58740, completed file 12619
t = 58866, completed file 7408
t = 58912, completed file 15084
t = 58923, completed file 9610
t = 58987, completed file 8300
t = 59101, completed file 13885
t = 59197, completed file 5598
t = 59295, completed file 2576
t = 59367, completed file 1094
t = 59471, completed file 13571
t = 59557, completed file 14661
t = 59587, completed file 6854
t = 59667, completed file 13481
t = 59693, completed file 8643
t = 59701, completed file 2142
t = 59766, completed file 6744
t = 59827, completed file 8811
t = 59925, completed file 2402
t = 60031, completed file 12098
t = 60102, completed file 11212
t = 60133, completed file 10020
t = 60254, completed file 6328
t = 60327, completed file 2110
t = 60423, completed file 13802
t = 60484, completed file 10066
t = 60516, completed file 6496
t = 60536, completed file 6316
t = 60544, completed file 6322
t = 60633, completed file 7430
t = 60734, completed file 6748
t = 60855, completed file 7766
t = 60886, completed file 8585
t = 60899, completed file 3242
t = 60977, completed file 102
t = 61093, completed file 8414
t = 61216, completed file 8564
t = 61250, completed file 2705
t = 61337, completed file 10929
t = 61456, completed file 12104
t = 61526, completed file 5352
t = 61576, completed file 13544
t = 61652, completed file 10040
t = 61761, completed file 12071
t = 61811, completed file 8232
t = 61879, completed file 2934
t = 61954, completed file 4870
t = 61958, completed file 2954
t = 62074, completed file 8487
t = 62169, completed file 3010
t = 62171, completed file 6930
t = 62282, completed file 13860
t = 62315, completed file 1890
t = 62420, completed file 9097
t = 62512, completed file 14472
t = 62560, completed file 4326
t = 62627, completed file 4596
t = 62654, completed file 7540
t = 62732, completed file 4753
t = 62830, completed file 588
t = 62927, completed file 15589
t = 62981, completed file 4446
t = 63082, completed file 12940
t = 63176, completed file 13657
t = 63265, completed file 5091
t = 63321, completed file 1748
t = 63406, completed file 9487
t = 63520, completed file 11835
t = 63586, completed file 2149
t = 63671, completed file 15747
t = 63755, completed file 4193
t = 63831, completed file 5068
t = 63901, completed file 198
t = 64028, completed file 12865
t = 64078, completed file 8260
t = 64146, completed file 8970
t = 64176, completed file 6942
t = 64204, completed file 3967
t = 64246, completed file 12595
t = 64371, completed file 2240
t = 64436, completed file 12993
t = 64466, completed file 1957
t = 64592, completed file 8165
t = 64712, completed file 2801
t = 64816, completed file 6065
t = 64864, completed file 4974
t = 64928, completed file 8720
t = 65037, completed file 3382
t = 65137, completed file 6901
t = 65253, completed file 7682
t = 65359, completed file 6121
t = 65431, completed file 12931
t = 65493, completed file 15319
t = 65590, completed file 40
t = 65618, completed file 12145
t = 65713, completed file 13340
t = 65727, completed file 13049
t = 65744, completed file 6502
t = 65771, completed file 12376
t = 65809, completed file 7840
t = 65816, completed file 12081
t = 65876, completed file 6017
t = 65927, completed file 15231
t = 66000, completed file 11187
t = 66030, completed file 5738
t = 66096, completed file 7950
t = 66100, completed file 13337
t = 66205, completed file 7338
t = 66329, completed file 1386
t = 66424, completed file 5245
t = 66507, completed file 5558
t = 66548, completed file 2118
t = 66662, completed file 1111
t = 66696, completed file 5565
t = 66815, completed file 191
t = 66889, completed file 1633
t = 66920, completed file 5789
t = 67027, completed file 12962
t = 67055, completed file 5973
t = 67180, completed file 2288
t = 67272, completed file 11532
t = 67370, completed file 7541
t = 67454, completed file 6131
t = 67529, completed file 9409
t = 67541, completed file 13261
t = 67555, completed file 9388
t = 67655, completed file 13439
t = 67706, completed file 5713
t = 67714, completed file 6672
t = 67811, completed file 11408
t = 67854, completed file 9067
t = 67937, completed file 3650
t = 68011, completed file 10268
t = 68058, completed file 11353
t = 68174, completed file 2773
t = 68269, completed file 7482
t = 68299, completed file 8170
t = 68395, completed file 10380
t = 68432, completed file 3028
t = 68488, completed file 5568
t = 68542, completed file 14313
t = 68570, completed file 8891
t = 68647, completed file 12945
t = 68774, completed file 13429
t = 68778, completed file 13260
t = 68878, completed file 1466
t = 68887, completed file 7131
