t = 24, completed file 1
t = 25, completed file 1186
t = 26, completed file 1233
t = 27, completed file 1277
t = 28, completed file 121
t = 29, completed file 1385
t = 30, completed file 111
t = 31, completed file 1549
t = 32, completed file 1520
t = 33, completed file 372
t = 34, completed file 1704
t = 35, completed file 1792
t = 36, completed file 198
t = 37, completed file 1893
t = 38, completed file 420
t = 39, completed file 335
t = 63, completed file 358
t = 64, completed file 3487
t = 65, completed file 3421
t = 144, completed file 250
t = 145, completed file 7204
t = 146, completed file 7192
t = 147, completed file 7167
t = 148, completed file 3984
t = 149, completed file 3910
t = 218, completed file 3657
t = 273, completed file 7350
t = 277, completed file 3651
t = 335, completed file 7312
t = 441, completed file 3565
t = 520, completed file 7314
t = 575, completed file 3627
t = 583, completed file 6906
t = 707, completed file 3457
t = 737, completed file 7236
t = 850, completed file 449
t = 953, completed file 3661
t = 1037, completed file 3619
t = 1054, completed file 1896
t = 1064, completed file 3933
t = 1092, completed file 1900
t = 1097, completed file 3649
t = 1156, completed file 7324
t = 1281, completed file 3716
t = 1303, completed file 7305
t = 1383, completed file 1724
t = 1425, completed file 438
t = 1458, completed file 1872
t = 1480, completed file 6969
t = 1566, completed file 7211
t = 1602, completed file 3764
t = 1715, completed file 3973
t = 1768, completed file 435
t = 1801, completed file 3439
t = 1835, completed file 955
t = 1868, completed file 3590
t = 1975, completed file 3562
t = 1993, completed file 63
t = 2054, completed file 7000
t = 2145, completed file 7052
t = 2249, completed file 6119
t = 2302, completed file 6335
t = 2346, completed file 3463
t = 2355, completed file 1755
t = 2401, completed file 1767
t = 2477, completed file 7275
t = 2504, completed file 878
t = 2623, completed file 6997
t = 2696, completed file 6737
t = 2775, completed file 478
t = 2783, completed file 3377
t = 2806, completed file 6732
t = 2924, completed file 3460
t = 3003, completed file 408
t = 3124, completed file 430
t = 3177, completed file 4083
t = 3183, completed file 6763
t = 3240, completed file 6751
t = 3260, completed file 3491
t = 3356, completed file 6554
t = 3371, completed file 3735
t = 3488, completed file 1644
t = 3572, completed file 3340
t = 3646, completed file 3172
t = 3752, completed file 2010
t = 3753, completed file 6916
t = 3806, completed file 6887
t = 3912, completed file 3497
t = 4014, completed file 688
t = 4049, completed file 6839
t = 4065, completed file 1706
t = 4155, completed file 914
t = 4232, completed file 6226
t = 4343, completed file 4085
t = 4432, completed file 6565
t = 4536, completed file 6738
t = 4615, completed file 702
t = 4706, completed file 3780
t = 4768, completed file 490
t = 4832, completed file 6664
t = 4893, completed file 1786
t = 4934, completed file 6362
t = 4990, completed file 802
t = 5017, completed file 891
t = 5107, completed file 3127
t = 5222, completed file 256
t = 5254, completed file 6425
t = 5295, completed file 6600
t = 5330, completed file 6401
t = 5374, completed file 223
t = 5413, completed file 1819
t = 5513, completed file 6181
t = 5522, completed file 6027
t = 5645, completed file 6028
t = 5651, completed file 6307
t = 5776, completed file 766
t = 5791, completed file 7190
t = 5915, completed file 2561
t = 6020, completed file 1922
t = 6111, completed file 104
t = 6169, completed file 6481
t = 6205, completed file 1655
t = 6271, completed file 3802
t = 6393, completed file 3029
t = 6399, completed file 5921
t = 6415, completed file 5900
t = 6509, completed file 2988
t = 6553, completed file 3879
t = 6557, completed file 6055
t = 6571, completed file 3397
t = 6591, completed file 6139
t = 6673, completed file 75
t = 6676, completed file 3286
t = 6701, completed file 6578
t = 6774, completed file 3608
t = 6832, completed file 3322
t = 6881, completed file 6938
t = 7007, completed file 7113
t = 7129, completed file 5999
t = 7162, completed file 7227
t = 7232, completed file 2015
t = 7280, completed file 716
t = 7401, completed file 7294
t = 7526, completed file 6985
t = 7602, completed file 6388
t = 7696, completed file 3934
t = 7805, completed file 4049
t = 7896, completed file 3947
t = 7939, completed file 5875
t = 7991, completed file 6638
t = 8060, completed file 5463
t = 8099, completed file 3177
t = 8176, completed file 5581
t = 8258, completed file 2700
t = 8346, completed file 6974
t = 8373, completed file 6532
t = 8477, completed file 5407
t = 8524, completed file 2619
t = 8571, completed file 1971
t = 8660, completed file 2702
t = 8672, completed file 5165
t = 8767, completed file 1283
t = 8867, completed file 657
t = 8892, completed file 7015
t = 9007, completed file 6329
t = 9037, completed file 5380
t = 9098, completed file 6799
t = 9219, completed file 7005
t = 9232, completed file 6730
t = 9321, completed file 6872
t = 9413, completed file 2949
t = 9467, completed file 939
t = 9535, completed file 3631
t = 9656, completed file 3376
t = 9679, completed file 5142
t = 9744, completed file 2937
t = 9798, completed file 2832
t = 9824, completed file 1920
t = 9948, completed file 7158
t = 9976, completed file 191
t = 10049, completed file 1739
t = 10126, completed file 1192
t = 10172, completed file 3451
t = 10178, completed file 7334
t = 10230, completed file 7329
t = 10355, completed file 791
t = 10362, completed file 5438
t = 10373, completed file 741
t = 10446, completed file 6155
t = 10477, completed file 2664
t = 10504, completed file 207
t = 10550, completed file 5949
t = 10577, completed file 6269
t = 10619, completed file 2822
t = 10649, completed file 4366
t = 10710, completed file 6059
t = 10804, completed file 6584
t = 10930, completed file 3749
t = 10985, completed file 330
t = 11020, completed file 3534
t = 11063, completed file 1636
t = 11102, completed file 5359
t = 11218, completed file 3428
t = 11299, completed file 4736
t = 11343, completed file 7151
t = 11390, completed file 6762
t = 11445, completed file 267
t = 11472, completed file 6861
t = 11569, completed file 1562
t = 11572, completed file 652
t = 11684, completed file 4398
t = 11794, completed file 6981
t = 11890, completed file 4689
t = 11940, completed file 655
t = 11989, completed file 661
t = 12094, completed file 6932
t = 12192, completed file 1678
t = 12275, completed file 3324
t = 12338, completed file 6665
t = 12416, completed file 7186
t = 12493, completed file 2606
t = 12591, completed file 6465
t = 12712, completed file 5803
t = 12755, completed file 6814
t = 12874, completed file 1894
t = 12895, completed file 3158
t = 12963, completed file 1257
t = 13076, completed file 5140
t = 13203, completed file 30
t = 13227, completed file 4447
t = 13291, completed file 93
t = 13349, completed file 2682
t = 13465, completed file 6688
t = 13476, completed file 518
t = 13524, completed file 272
t = 13549, completed file 665
t = 13572, completed file 6105
t = 13608, completed file 957
t = 13660, completed file 4931
t = 13680, completed file 7193
t = 13695, completed file 2897
t = 13724, completed file 667
t = 13790, completed file 6663
t = 13902, completed file 1959
t = 13995, completed file 4437
t = 14024, completed file 7219
t = 14089, completed file 6631
t = 14184, completed file 6007
t = 14250, completed file 5089
t = 14265, completed file 1498
t = 14278, completed file 4959
t = 14352, completed file 4947
t = 14469, completed file 3084
t = 14477, completed file 1904
t = 14525, completed file 1015
t = 14535, completed file 6408
t = 14569, completed file 6389
t = 14588, completed file 6285
t = 14708, completed file 2886
t = 14711, completed file 1229
t = 14831, completed file 6694
t = 14907, completed file 4347
t = 15009, completed file 4467
t = 15119, completed file 6067
t = 15145, completed file 6812
t = 15181, completed file 2366
t = 15279, completed file 949
t = 15332, completed file 2870
t = 15422, completed file 7041
t = 15528, completed file 5440
t = 15531, completed file 5797
t = 15540, completed file 1453
t = 15564, completed file 1762
