t = 55, completed file 1
t = 56, completed file 2906
t = 57, completed file 1656
t = 58, completed file 1575
t = 59, completed file 3215
t = 60, completed file 1437
t = 61, completed file 724
t = 62, completed file 339
t = 63, completed file 3425
t = 64, completed file 3527
t = 65, completed file 3512
t = 66, completed file 3642
t = 67, completed file 3708
t = 68, completed file 3509
t = 69, completed file 3492
t = 70, completed file 3864
t = 127, completed file 478
t = 128, completed file 7289
t = 129, completed file 7143
t = 130, completed file 7115
t = 131, completed file 7542
t = 132, completed file 7506
t = 251, completed file 1679
t = 252, completed file 14709
t = 253, completed file 14850
t = 254, completed file 14908
t = 255, completed file 14634
t = 256, completed file 15004
t = 257, completed file 14617
t = 258, completed file 15178
t = 259, completed file 15152
t = 260, completed file 15295
t = 261, completed file 15324
t = 338, completed file 4108
t = 339, completed file 19666
t = 340, completed file 16261
t = 341, completed file 16256
t = 342, completed file 15961
t = 343, completed file 15671
t = 344, completed file 15434
t = 345, completed file 15431
t = 405, completed file 7688
t = 406, completed file 23679
t = 407, completed file 24078
t = 501, completed file 16415
t = 502, completed file 29782
t = 503, completed file 29824
t = 504, completed file 29699
t = 505, completed file 29564
t = 506, completed file 30051
t = 507, completed file 30048
t = 508, completed file 30167
t = 509, completed file 30238
t = 510, completed file 30017
t = 511, completed file 30316
t = 577, completed file 8186
t = 578, completed file 34286
t = 579, completed file 32528
t = 580, completed file 32475
t = 581, completed file 34508
t = 582, completed file 32003
t = 583, completed file 34656
t = 584, completed file 34741
t = 585, completed file 34801
t = 586, completed file 34828
t = 631, completed file 16358
t = 632, completed file 37475
t = 633, completed file 37684
t = 711, completed file 32817
t = 712, completed file 39865
t = 726, completed file 37688
t = 777, completed file 39883
t = 872, completed file 19467
t = 903, completed file 39772
t = 906, completed file 19829
t = 967, completed file 39838
t = 1078, completed file 19803
t = 1153, completed file 38796
t = 1251, completed file 19693
t = 1320, completed file 39789
t = 1375, completed file 19740
t = 1491, completed file 39846
t = 1513, completed file 19769
t = 1639, completed file 1227
t = 1658, completed file 39568
t = 1764, completed file 39599
t = 1834, completed file 19893
t = 1838, completed file 19652
t = 1923, completed file 39523
t = 1964, completed file 39409
t = 2045, completed file 39527
t = 2093, completed file 39510
t = 2146, completed file 9725
t = 2228, completed file 39445
t = 2266, completed file 36689
t = 2369, completed file 4844
t = 2373, completed file 39296
t = 2496, completed file 39304
t = 2561, completed file 39253
t = 2626, completed file 19447
t = 2705, completed file 76
