t = 7, completed file 31
t = 8, completed file 126
t = 10, completed file 202
t = 12, completed file 118
t = 14, completed file 398
t = 15, completed file 535
t = 17, completed file 647
t = 19, completed file 166
t = 21, completed file 830
t = 32, completed file 319
t = 33, completed file 1182
t = 47, completed file 157
t = 73, completed file 604
t = 130, completed file 153
t = 213, completed file 608
t = 278, completed file 75
t = 314, completed file 1191
t = 331, completed file 548
t = 388, completed file 597
t = 435, completed file 136
t = 481, completed file 573
t = 585, completed file 272
t = 705, completed file 558
t = 737, completed file 143
t = 827, completed file 519
t = 908, completed file 246
t = 990, completed file 255
t = 1109, completed file 998
t = 1129, completed file 1083
t = 1146, completed file 1116
t = 1165, completed file 295
t = 1253, completed file 575
t = 1299, completed file 226
t = 1351, completed file 1047
t = 1363, completed file 302
t = 1413, completed file 1168
t = 1451, completed file 216
t = 1541, completed file 360
t = 1589, completed file 611
t = 1646, completed file 674
t = 1674, completed file 488
t = 1726, completed file 725
t = 1730, completed file 1207
t = 1774, completed file 622
t = 1818, completed file 607
t = 1859, completed file 565
t = 1954, completed file 1189
t = 2028, completed file 560
t = 2094, completed file 1220
t = 2182, completed file 1187
t = 2303, completed file 1091
t = 2349, completed file 1133
t = 2464, completed file 1175
t = 2490, completed file 935
t = 2507, completed file 402
t = 2616, completed file 710
t = 2668, completed file 1018
t = 2693, completed file 1045
t = 2773, completed file 1121
t = 2822, completed file 797
t = 2850, completed file 34
t = 2969, completed file 670
t = 2973, completed file 406
t = 3086, completed file 851
t = 3192, completed file 466
t = 3233, completed file 89
t = 3234, completed file 1044
t = 3302, completed file 702
t = 3321, completed file 142
t = 3383, completed file 906
t = 3447, completed file 1181
t = 3482, completed file 920
t = 3599, completed file 787
t = 3622, completed file 1101
t = 3711, completed file 395
t = 3828, completed file 534
t = 3860, completed file 38
t = 3876, completed file 154
t = 3985, completed file 530
t = 4107, completed file 325
t = 4129, completed file 496
t = 4158, completed file 928
t = 4251, completed file 465
t = 4276, completed file 846
t = 4307, completed file 959
t = 4369, completed file 414
t = 4419, completed file 1074
t = 4466, completed file 235
t = 4533, completed file 416
t = 4626, completed file 1007
t = 4656, completed file 1235
t = 4743, completed file 249
t = 4804, completed file 287
t = 4924, completed file 436
t = 4956, completed file 315
t = 5047, completed file 795
t = 5062, completed file 313
t = 5080, completed file 96
t = 5189, completed file 155
t = 5253, completed file 522
t = 5338, completed file 579
t = 5395, completed file 950
t = 5448, completed file 538
t = 5571, completed file 400
t = 5652, completed file 1213
t = 5704, completed file 850
t = 5807, completed file 980
t = 5852, completed file 567
t = 5865, completed file 1039
t = 5980, completed file 267
t = 6107, completed file 1225
t = 6206, completed file 648
t = 6306, completed file 886
t = 6308, completed file 791
t = 6414, completed file 429
t = 6534, completed file 596
t = 6627, completed file 908
t = 6744, completed file 304
t = 6769, completed file 687
t = 6799, completed file 1153
t = 6897, completed file 318
t = 6981, completed file 348
t = 6997, completed file 900
t = 7002, completed file 904
t = 7034, completed file 954
t = 7060, completed file 1162
t = 7079, completed file 212
t = 7149, completed file 507
t = 7165, completed file 516
t = 7232, completed file 888
t = 7269, completed file 244
t = 7388, completed file 583
t = 7506, completed file 877
t = 7520, completed file 1033
t = 7634, completed file 481
t = 7719, completed file 731
t = 7829, completed file 793
t = 7855, completed file 936
t = 7881, completed file 555
t = 7989, completed file 280
t = 8006, completed file 462
t = 8100, completed file 765
t = 8188, completed file 676
t = 8242, completed file 260
t = 8294, completed file 69
t = 8396, completed file 889
t = 8448, completed file 282
t = 8496, completed file 986
t = 8532, completed file 431
t = 8648, completed file 601
t = 8754, completed file 334
t = 8813, completed file 169
t = 8888, completed file 283
t = 8899, completed file 876
t = 9009, completed file 914
t = 9107, completed file 769
t = 9129, completed file 1022
t = 9141, completed file 785
t = 9241, completed file 609
t = 9309, completed file 160
t = 9332, completed file 475
t = 9370, completed file 956
t = 9412, completed file 1218
t = 9425, completed file 181
t = 9455, completed file 208
t = 9569, completed file 307
t = 9689, completed file 586
t = 9696, completed file 452
t = 9724, completed file 123
t = 9782, completed file 1141
t = 9852, completed file 718
t = 9962, completed file 190
t = 9992, completed file 699
t = 10050, completed file 1042
t = 10153, completed file 621
t = 10245, completed file 26
t = 10294, completed file 784
t = 10366, completed file 1034
t = 10425, completed file 66
t = 10488, completed file 104
