t = 47, completed file 2
t = 48, completed file 2485
t = 49, completed file 1815
t = 50, completed file 2697
t = 51, completed file 1728
t = 52, completed file 705
t = 53, completed file 822
t = 54, completed file 996
t = 55, completed file 2999
t = 56, completed file 3034
t = 57, completed file 1599
t = 58, completed file 1482
t = 59, completed file 1004
t = 60, completed file 3258
t = 61, completed file 3310
t = 62, completed file 3403
t = 63, completed file 3452
t = 101, completed file 846
t = 102, completed file 5781
t = 103, completed file 3837
t = 104, completed file 5919
t = 190, completed file 882
t = 191, completed file 11105
t = 192, completed file 11169
t = 193, completed file 11275
t = 194, completed file 11324
t = 195, completed file 11373
t = 225, completed file 4107
t = 226, completed file 13214
t = 227, completed file 13268
t = 228, completed file 13198
t = 282, completed file 8204
t = 283, completed file 16302
t = 284, completed file 16283
t = 285, completed file 16262
t = 286, completed file 16851
t = 287, completed file 16011
t = 288, completed file 15650
t = 289, completed file 17027
t = 364, completed file 1983
t = 365, completed file 21438
t = 366, completed file 21625
t = 453, completed file 16407
t = 454, completed file 26779
t = 455, completed file 26986
t = 456, completed file 26698
t = 457, completed file 27112
t = 458, completed file 27111
t = 528, completed file 2011
t = 529, completed file 31424
t = 530, completed file 31480
t = 531, completed file 31446
t = 532, completed file 31422
t = 533, completed file 31301
t = 534, completed file 31728
t = 535, completed file 31752
t = 634, completed file 505
t = 635, completed file 37643
t = 636, completed file 32422
t = 637, completed file 37880
t = 638, completed file 37939
t = 639, completed file 37996
t = 640, completed file 31967
t = 641, completed file 38129
t = 727, completed file 2002
t = 728, completed file 39817
t = 785, completed file 32823
t = 876, completed file 39883
t = 966, completed file 19786
t = 974, completed file 39734
t = 1057, completed file 19693
t = 1157, completed file 19833
t = 1169, completed file 19866
t = 1249, completed file 4925
t = 1352, completed file 2464
t = 1375, completed file 19439
t = 1480, completed file 19709
t = 1521, completed file 38701
t = 1605, completed file 9764
t = 1725, completed file 39548
t = 1834, completed file 39517
t = 1945, completed file 39824
t = 1970, completed file 4951
t = 2006, completed file 39633
t = 2072, completed file 39530
t = 2121, completed file 9812
t = 2160, completed file 4930
t = 2224, completed file 39485
t = 2267, completed file 38694
t = 2366, completed file 19586
t = 2452, completed file 39418
t = 2499, completed file 19710
t = 2617, completed file 19650
t = 2707, completed file 39137
t = 2750, completed file 36422
t = 2755, completed file 19422
t = 2817, completed file 39328
t = 2829, completed file 2405
t = 2935, completed file 38997
t = 3016, completed file 19388
t = 3018, completed file 39088
t = 3143, completed file 39073
t = 3205, completed file 39639
t = 3243, completed file 9672
t = 3313, completed file 19486
t = 3422, completed file 19299
t = 3494, completed file 39627
t = 3558, completed file 39044
t = 3617, completed file 19852
t = 3732, completed file 36126
t = 3770, completed file 19972
t = 3783, completed file 38908
t = 3851, completed file 38893
t = 3960, completed file 9523
t = 4047, completed file 19382
t = 4050, completed file 39703
t = 4132, completed file 19759
t = 4222, completed file 2411
t = 4232, completed file 9732
t = 4299, completed file 39290
t = 4404, completed file 19006
t = 4431, completed file 38535
t = 4502, completed file 19249
t = 4547, completed file 39183
t = 4604, completed file 4621
t = 4725, completed file 9827
t = 4820, completed file 38686
t = 4910, completed file 38191
t = 4957, completed file 9930
t = 5080, completed file 38714
t = 5162, completed file 19100
t = 5240, completed file 39476
t = 5249, completed file 19629
t = 5376, completed file 39368
t = 5387, completed file 38635
t = 5422, completed file 19225
t = 5491, completed file 38858
t = 5618, completed file 37971
t = 5694, completed file 37925
t = 5779, completed file 31625
t = 5843, completed file 38741
t = 5969, completed file 38335
t = 5995, completed file 19224
t = 6042, completed file 38717
t = 6088, completed file 38289
t = 6202, completed file 9346
t = 6282, completed file 18773
t = 6395, completed file 39033
t = 6479, completed file 38536
t = 6488, completed file 38662
t = 6571, completed file 9489
t = 6696, completed file 20490
t = 6699, completed file 39092
t = 6771, completed file 39715
t = 6883, completed file 2420
t = 6945, completed file 38516
t = 6975, completed file 37534
t = 7085, completed file 37613
t = 7168, completed file 37163
t = 7212, completed file 19592
t = 7252, completed file 38630
t = 7288, completed file 36806
t = 7295, completed file 18833
t = 7298, completed file 37968
t = 7336, completed file 38430
t = 7388, completed file 18628
t = 7415, completed file 9903
t = 7477, completed file 17568
t = 7524, completed file 17366
t = 7584, completed file 9425
t = 7587, completed file 39439
t = 7711, completed file 39425
t = 7747, completed file 8998
t = 7812, completed file 36876
t = 7857, completed file 19094
t = 7932, completed file 34220
t = 7993, completed file 17330
t = 8035, completed file 1149
t = 8120, completed file 37614
t = 8206, completed file 37501
t = 8234, completed file 9198
t = 8273, completed file 19718
t = 8285, completed file 35888
t = 8295, completed file 8916
t = 8342, completed file 36316
t = 8359, completed file 4950
t = 8460, completed file 38308
t = 8470, completed file 38494
t = 8490, completed file 19164
t = 8594, completed file 1183
t = 8619, completed file 38889
t = 8671, completed file 38575
t = 8752, completed file 9966
t = 8783, completed file 37396
t = 8800, completed file 19372
t = 8882, completed file 38604
t = 8954, completed file 9146
t = 9056, completed file 35486
t = 9144, completed file 37292
t = 9219, completed file 19983
t = 9248, completed file 36662
t = 9319, completed file 8949
t = 9360, completed file 32695
t = 9461, completed file 8200
t = 9484, completed file 16836
t = 9539, completed file 37200
