t = 57, completed file 3
t = 58, completed file 1175
t = 59, completed file 385
t = 60, completed file 223
t = 61, completed file 1098
t = 62, completed file 684
t = 63, completed file 444
t = 65, completed file 50
t = 67, completed file 425
t = 69, completed file 404
t = 71, completed file 253
t = 73, completed file 665
t = 126, completed file 303
t = 231, completed file 1229
t = 316, completed file 1218
t = 376, completed file 585
t = 406, completed file 290
t = 517, completed file 569
t = 613, completed file 594
t = 702, completed file 10
t = 785, completed file 144
t = 857, completed file 1083
t = 907, completed file 267
t = 979, completed file 1211
t = 986, completed file 266
t = 1033, completed file 618
t = 1074, completed file 500
t = 1095, completed file 960
t = 1150, completed file 1121
t = 1246, completed file 1137
t = 1350, completed file 1186
t = 1392, completed file 136
t = 1455, completed file 476
t = 1488, completed file 1034
t = 1515, completed file 18
t = 1638, completed file 943
t = 1671, completed file 480
t = 1791, completed file 358
t = 1823, completed file 593
t = 1916, completed file 336
t = 2014, completed file 490
t = 2097, completed file 1071
t = 2174, completed file 79
t = 2255, completed file 63
t = 2352, completed file 454
t = 2476, completed file 1145
t = 2512, completed file 574
t = 2574, completed file 1103
t = 2615, completed file 285
t = 2713, completed file 577
t = 2780, completed file 624
t = 2796, completed file 158
t = 2885, completed file 320
t = 2981, completed file 941
t = 3041, completed file 201
t = 3107, completed file 679
t = 3137, completed file 762
t = 3145, completed file 526
t = 3228, completed file 545
t = 3333, completed file 794
t = 3374, completed file 977
t = 3491, completed file 655
t = 3612, completed file 844
t = 3684, completed file 897
t = 3745, completed file 911
t = 3794, completed file 355
t = 3920, completed file 168
t = 3960, completed file 658
t = 4017, completed file 1085
t = 4108, completed file 759
t = 4136, completed file 287
t = 4262, completed file 151
t = 4340, completed file 761
t = 4439, completed file 1047
t = 4553, completed file 1003
t = 4643, completed file 596
t = 4761, completed file 22
t = 4881, completed file 506
t = 4929, completed file 137
t = 4981, completed file 380
t = 5000, completed file 252
t = 5037, completed file 437
t = 5046, completed file 952
t = 5172, completed file 450
t = 5245, completed file 483
t = 5310, completed file 815
t = 5314, completed file 645
t = 5409, completed file 525
t = 5485, completed file 1231
t = 5507, completed file 828
t = 5513, completed file 1166
t = 5637, completed file 609
t = 5712, completed file 1082
t = 5814, completed file 433
t = 5928, completed file 292
t = 6029, completed file 788
t = 6105, completed file 1219
t = 6219, completed file 694
t = 6278, completed file 129
t = 6311, completed file 633
t = 6366, completed file 1168
t = 6415, completed file 237
t = 6446, completed file 873
t = 6552, completed file 397
t = 6665, completed file 1195
t = 6724, completed file 212
t = 6766, completed file 638
t = 6854, completed file 753
t = 6952, completed file 277
t = 7052, completed file 221
t = 7140, completed file 75
t = 7215, completed file 1074
t = 7244, completed file 933
t = 7270, completed file 1133
t = 7395, completed file 1088
t = 7494, completed file 731
t = 7549, completed file 1019
t = 7577, completed file 908
t = 7615, completed file 611
t = 7715, completed file 1015
t = 7812, completed file 312
t = 7891, completed file 558
t = 7972, completed file 461
t = 8013, completed file 677
t = 8118, completed file 652
t = 8184, completed file 627
t = 8227, completed file 846
t = 8272, completed file 443
t = 8293, completed file 1165
t = 8367, completed file 867
t = 8411, completed file 120
t = 8509, completed file 261
t = 8611, completed file 936
t = 8721, completed file 367
t = 8802, completed file 214
t = 8918, completed file 861
t = 9023, completed file 390
t = 9103, completed file 92
t = 9123, completed file 208
t = 9200, completed file 544
t = 9238, completed file 801
t = 9309, completed file 65
t = 9368, completed file 805
t = 9474, completed file 797
t = 9579, completed file 859
t = 9604, completed file 598
t = 9671, completed file 293
t = 9798, completed file 1096
t = 9868, completed file 174
t = 9941, completed file 340
t = 9984, completed file 986
t = 10105, completed file 171
t = 10200, completed file 423
t = 10207, completed file 832
t = 10290, completed file 55
t = 10310, completed file 71
t = 10315, completed file 863
t = 10391, completed file 1006
t = 10463, completed file 893
t = 10556, completed file 1051
t = 10623, completed file 373
t = 10633, completed file 533
t = 10759, completed file 1079
t = 10808, completed file 1054
t = 10825, completed file 466
t = 10928, completed file 1235
t = 11011, completed file 1185
t = 11049, completed file 474
t = 11176, completed file 495
t = 11188, completed file 1120
t = 11191, completed file 400
t = 11200, completed file 631
t = 11302, completed file 1036
t = 11398, completed file 36
t = 11490, completed file 354
t = 11607, completed file 421
t = 11677, completed file 1026
t = 11748, completed file 704
t = 11865, completed file 1108
t = 11981, completed file 768
t = 12006, completed file 564
t = 12015, completed file 202
t = 12080, completed file 829
t = 12165, completed file 270
t = 12245, completed file 469
t = 12334, completed file 164
t = 12428, completed file 314
t = 12522, completed file 608
t = 12644, completed file 769
t = 12712, completed file 668
t = 12733, completed file 989
t = 12842, completed file 798
t = 12944, completed file 377
t = 13064, completed file 482
t = 13158, completed file 226
t = 13168, completed file 1179
t = 13289, completed file 245
t = 13292, completed file 346
t = 13388, completed file 152
t = 13404, completed file 121
t = 13499, completed file 965
t = 13564, completed file 465
t = 13641, completed file 1152
t = 13662, completed file 725
t = 13718, completed file 410
t = 13794, completed file 641
t = 13909, completed file 89
t = 13947, completed file 818
t = 13989, completed file 1119
t = 14083, completed file 741
t = 14161, completed file 1040
t = 14176, completed file 1149
t = 14274, completed file 1004
t = 14365, completed file 1127
t = 14490, completed file 825
t = 14568, completed file 983
t = 14606, completed file 179
t = 14669, completed file 225
t = 14793, completed file 934
t = 14878, completed file 1067
t = 14895, completed file 181
t = 14959, completed file 1148
t = 15028, completed file 1220
t = 15148, completed file 251
t = 15232, completed file 947
t = 15277, completed file 199
t = 15360, completed file 610
t = 15453, completed file 155
t = 15580, completed file 1037
t = 15618, completed file 1113
t = 15716, completed file 591
t = 15745, completed file 375
t = 15867, completed file 29
t = 15890, completed file 485
t = 15956, completed file 196
t = 16008, completed file 32
t = 16111, completed file 347
t = 16187, completed file 532
t = 16251, completed file 457
t = 16314, completed file 1143
t = 16328, completed file 717
t = 16435, completed file 756
t = 16524, completed file 394
t = 16625, completed file 309
t = 16728, completed file 507
t = 16794, completed file 167
t = 16851, completed file 796
t = 16932, completed file 890
t = 16954, completed file 514
