t = 105, completed file 1
t = 106, completed file 6021
t = 107, completed file 6075
t = 108, completed file 3595
t = 109, completed file 6228
t = 110, completed file 6223
t = 111, completed file 6350
t = 112, completed file 6382
t = 113, completed file 1892
t = 114, completed file 1761
t = 115, completed file 1836
t = 116, completed file 6605
t = 117, completed file 858
t = 118, completed file 2987
t = 119, completed file 1542
t = 120, completed file 763
t = 174, completed file 3440
t = 175, completed file 10073
t = 176, completed file 10253
t = 177, completed file 8099
t = 178, completed file 8063
t = 179, completed file 10426
t = 180, completed file 10471
t = 181, completed file 7935
t = 182, completed file 7627
t = 183, completed file 10664
t = 272, completed file 4085
t = 273, completed file 15669
t = 274, completed file 15514
t = 275, completed file 15474
t = 276, completed file 15304
t = 345, completed file 8204
t = 375, completed file 15929
t = 501, completed file 15930
t = 573, completed file 1963
t = 627, completed file 492
t = 673, completed file 15759
t = 681, completed file 501
t = 742, completed file 8113
t = 765, completed file 15868
t = 778, completed file 3918
t = 794, completed file 7843
t = 839, completed file 15430
t = 922, completed file 15840
t = 937, completed file 7906
t = 938, completed file 14692
t = 982, completed file 15372
t = 1044, completed file 3877
t = 1094, completed file 7785
t = 1149, completed file 15851
t = 1270, completed file 7832
t = 1396, completed file 485
t = 1432, completed file 15654
t = 1484, completed file 15611
t = 1529, completed file 15786
t = 1538, completed file 15710
t = 1576, completed file 7823
t = 1631, completed file 15684
t = 1642, completed file 15438
t = 1732, completed file 7695
t = 1801, completed file 8201
t = 1816, completed file 8010
t = 1825, completed file 7771
t = 1839, completed file 15546
t = 1966, completed file 877
t = 2009, completed file 15321
t = 2050, completed file 7712
t = 2087, completed file 7931
t = 2101, completed file 14578
t = 2214, completed file 7265
t = 2293, completed file 15551
t = 2336, completed file 7709
t = 2360, completed file 15587
t = 2396, completed file 15887
t = 2464, completed file 15091
t = 2498, completed file 2007
t = 2522, completed file 7527
t = 2557, completed file 438
t = 2603, completed file 7503
t = 2727, completed file 15560
t = 2798, completed file 15056
t = 2890, completed file 8151
t = 2907, completed file 7805
t = 2912, completed file 14941
t = 2961, completed file 3775
t = 2970, completed file 15150
t = 3068, completed file 15158
t = 3120, completed file 3921
t = 3203, completed file 14387
t = 3223, completed file 7731
t = 3333, completed file 3796
t = 3379, completed file 14601
t = 3416, completed file 1841
t = 3538, completed file 15378
t = 3574, completed file 7975
t = 3611, completed file 14125
t = 3681, completed file 7297
t = 3776, completed file 14575
t = 3787, completed file 14947
t = 3908, completed file 7456
t = 3945, completed file 15197
t = 4034, completed file 15446
t = 4080, completed file 7615
t = 4114, completed file 7330
t = 4132, completed file 3600
t = 4249, completed file 1964
t = 4344, completed file 15886
t = 4389, completed file 14908
t = 4496, completed file 3800
t = 4552, completed file 6751
t = 4672, completed file 3606
t = 4746, completed file 14871
t = 4759, completed file 7086
t = 4791, completed file 15339
t = 4903, completed file 3583
t = 4963, completed file 7061
t = 5007, completed file 7642
t = 5069, completed file 2010
t = 5112, completed file 15410
t = 5178, completed file 15783
t = 5276, completed file 14548
t = 5319, completed file 3853
t = 5339, completed file 14940
t = 5454, completed file 14962
t = 5524, completed file 3494
t = 5563, completed file 14584
t = 5621, completed file 15497
t = 5632, completed file 3529
t = 5642, completed file 13361
t = 5697, completed file 14024
t = 5701, completed file 14668
t = 5703, completed file 7298
t = 5706, completed file 904
t = 5811, completed file 15494
t = 5906, completed file 7792
t = 5993, completed file 14022
t = 6069, completed file 1777
t = 6188, completed file 7164
t = 6273, completed file 14127
t = 6352, completed file 14888
t = 6359, completed file 14418
t = 6376, completed file 8183
t = 6497, completed file 855
t = 6554, completed file 7141
t = 6634, completed file 6391
t = 6640, completed file 7161
t = 6663, completed file 14216
t = 6703, completed file 6913
t = 6768, completed file 14245
t = 6774, completed file 15219
t = 6896, completed file 15222
t = 6991, completed file 14739
t = 7051, completed file 7570
t = 7133, completed file 14459
t = 7163, completed file 12591
t = 7212, completed file 453
t = 7252, completed file 13741
t = 7314, completed file 14492
t = 7325, completed file 13981
t = 7427, completed file 7002
t = 7457, completed file 757
t = 7503, completed file 7078
t = 7526, completed file 14877
t = 7560, completed file 14738
t = 7581, completed file 1958
t = 7640, completed file 508
t = 7743, completed file 7976
t = 7810, completed file 1776
t = 7909, completed file 7523
t = 8021, completed file 14852
t = 8128, completed file 3889
t = 8255, completed file 14685
t = 8345, completed file 6168
t = 8357, completed file 13705
t = 8438, completed file 6779
t = 8483, completed file 14830
t = 8555, completed file 13979
t = 8634, completed file 15473
t = 8691, completed file 8013
t = 8784, completed file 14950
t = 8813, completed file 14306
t = 8921, completed file 14758
t = 8926, completed file 14946
t = 8965, completed file 7466
t = 8975, completed file 3424
t = 9074, completed file 14526
t = 9191, completed file 12961
t = 9250, completed file 6471
t = 9299, completed file 12897
t = 9306, completed file 5932
t = 9317, completed file 12060
t = 9398, completed file 14283
t = 9454, completed file 6970
t = 9499, completed file 787
t = 9568, completed file 14561
t = 9688, completed file 13016
t = 9811, completed file 6701
t = 9826, completed file 7441
t = 9876, completed file 7393
t = 9907, completed file 8058
t = 10034, completed file 13104
t = 10118, completed file 12955
