t = 88, completed file 1
t = 89, completed file 4944
t = 90, completed file 3885
t = 91, completed file 5127
t = 92, completed file 3743
t = 93, completed file 1853
t = 94, completed file 3641
t = 95, completed file 5356
t = 96, completed file 1898
t = 97, completed file 1829
t = 98, completed file 3461
t = 99, completed file 1934
t = 100, completed file 1635
t = 101, completed file 1675
t = 102, completed file 5778
t = 103, completed file 5878
t = 192, completed file 365
t = 193, completed file 11078
t = 194, completed file 8110
t = 195, completed file 8106
t = 196, completed file 7930
t = 197, completed file 7913
t = 198, completed file 11557
t = 204, completed file 4027
t = 205, completed file 11964
t = 206, completed file 12028
t = 333, completed file 4086
t = 334, completed file 19680
t = 335, completed file 19767
t = 336, completed file 19818
t = 337, completed file 19922
t = 338, completed file 19965
t = 339, completed file 15781
t = 340, completed file 20080
t = 459, completed file 8201
t = 460, completed file 27207
t = 461, completed file 27169
t = 540, completed file 19805
t = 541, completed file 32097
t = 542, completed file 32186
t = 543, completed file 32244
t = 544, completed file 32325
t = 545, completed file 32357
t = 546, completed file 32413
t = 547, completed file 32516
t = 548, completed file 32528
t = 549, completed file 32612
t = 550, completed file 32649
t = 551, completed file 32746
t = 552, completed file 32504
t = 553, completed file 32838
t = 554, completed file 32888
t = 555, completed file 32052
t = 630, completed file 12296
t = 631, completed file 37555
t = 632, completed file 37583
t = 704, completed file 32462
t = 705, completed file 39859
t = 738, completed file 37562
t = 755, completed file 39883
t = 864, completed file 2457
t = 899, completed file 39617
t = 970, completed file 38954
t = 1083, completed file 9900
t = 1100, completed file 39714
t = 1112, completed file 19782
t = 1161, completed file 4958
t = 1249, completed file 39833
t = 1347, completed file 19829
t = 1413, completed file 39103
t = 1490, completed file 39658
t = 1595, completed file 9833
t = 1702, completed file 39671
t = 1740, completed file 39518
t = 1852, completed file 9774
t = 1935, completed file 2445
t = 1973, completed file 19588
t = 1975, completed file 19160
t = 2095, completed file 4773
t = 2187, completed file 39431
t = 2201, completed file 39355
t = 2320, completed file 39361
t = 2440, completed file 39285
t = 2516, completed file 39020
t = 2592, completed file 39388
t = 2601, completed file 19564
t = 2697, completed file 39314
t = 2717, completed file 19513
t = 2832, completed file 38461
t = 2855, completed file 19498
t = 2946, completed file 39311
t = 2950, completed file 9751
t = 3035, completed file 4868
t = 3117, completed file 20124
t = 3129, completed file 36263
t = 3230, completed file 17967
t = 3250, completed file 39243
t = 3268, completed file 38999
t = 3392, completed file 38705
t = 3514, completed file 9666
t = 3638, completed file 39046
t = 3698, completed file 39534
t = 3711, completed file 39430
t = 3796, completed file 4892
t = 3820, completed file 4867
t = 3880, completed file 4781
t = 3982, completed file 39618
t = 4009, completed file 39041
t = 4038, completed file 19785
t = 4070, completed file 35980
t = 4109, completed file 39812
t = 4162, completed file 4841
t = 4196, completed file 18980
t = 4285, completed file 9475
t = 4341, completed file 38862
t = 4411, completed file 39492
t = 4520, completed file 2400
t = 4596, completed file 301
t = 4717, completed file 39397
t = 4828, completed file 38401
t = 4849, completed file 18548
t = 4931, completed file 1181
t = 4997, completed file 38450
t = 5060, completed file 38807
t = 5180, completed file 19466
t = 5196, completed file 39477
t = 5270, completed file 38490
t = 5274, completed file 9101
t = 5312, completed file 36743
t = 5411, completed file 38566
t = 5436, completed file 38157
t = 5455, completed file 9815
t = 5458, completed file 4630
t = 5496, completed file 39133
t = 5532, completed file 38858
t = 5597, completed file 38487
t = 5667, completed file 38760
t = 5784, completed file 9133
t = 5854, completed file 37774
t = 5939, completed file 31375
t = 6013, completed file 38578
t = 6106, completed file 19176
t = 6133, completed file 18884
t = 6188, completed file 4760
t = 6250, completed file 37507
t = 6322, completed file 18646
t = 6328, completed file 18574
t = 6438, completed file 9482
t = 6565, completed file 19033
t = 6690, completed file 38569
t = 6763, completed file 37155
t = 6800, completed file 20223
t = 6858, completed file 39102
t = 6938, completed file 9274
t = 7052, completed file 19083
t = 7149, completed file 19274
t = 7242, completed file 37352
t = 7256, completed file 20374
t = 7338, completed file 4876
t = 7385, completed file 39125
t = 7469, completed file 38208
t = 7572, completed file 18142
t = 7587, completed file 37913
t = 7603, completed file 38234
t = 7634, completed file 19155
t = 7740, completed file 19307
t = 7851, completed file 39666
t = 7883, completed file 18054
t = 7972, completed file 34592
t = 8083, completed file 37293
t = 8135, completed file 145
t = 8159, completed file 4720
t = 8174, completed file 18373
t = 8265, completed file 9071
t = 8311, completed file 18941
t = 8328, completed file 33992
t = 8436, completed file 34480
t = 8445, completed file 37503
t = 8529, completed file 37513
t = 8638, completed file 37140
t = 8758, completed file 9149
t = 8796, completed file 38765
t = 8886, completed file 8537
t = 8933, completed file 9087
t = 9040, completed file 36062
t = 9084, completed file 18613
t = 9151, completed file 19068
t = 9183, completed file 38230
t = 9257, completed file 39034
t = 9318, completed file 9506
t = 9399, completed file 37679
t = 9467, completed file 38171
t = 9567, completed file 587
t = 9656, completed file 9249
t = 9698, completed file 38643
t = 9748, completed file 19320
t = 9750, completed file 18160
t = 9856, completed file 4573
t = 9870, completed file 9236
t = 9935, completed file 18919
t = 10046, completed file 36538
t = 10135, completed file 8890
t = 10207, completed file 32316
t = 10249, completed file 9515
t = 10262, completed file 16766
t = 10344, completed file 16840
t = 10378, completed file 16790
t = 10480, completed file 10092
t = 10493, completed file 16776
t = 10572, completed file 33671
t = 10622, completed file 9152
t = 10649, completed file 37256
t = 10675, completed file 36574
t = 10758, completed file 8428
t = 10871, completed file 17840
t = 10905, completed file 19552
t = 10985, completed file 36780
t = 11081, completed file 18888
t = 11201, completed file 10233
t = 11285, completed file 35717
t = 11393, completed file 18802
t = 11513, completed file 33282
t = 11609, completed file 9412
t = 11694, completed file 23568
t = 11776, completed file 11475
t = 11818, completed file 17964
t = 11922, completed file 18237
t = 12021, completed file 36910
t = 12131, completed file 38946
t = 12164, completed file 35058
t = 12268, completed file 39880
t = 12341, completed file 37892
t = 12468, completed file 582
t = 12531, completed file 35314
t = 12538, completed file 2327
t = 12631, completed file 38110
t = 12634, completed file 35960
t = 12665, completed file 8870
t = 12706, completed file 37575
t = 12731, completed file 9117
t = 12781, completed file 39463
t = 12813, completed file 36568
t = 12873, completed file 39737
t = 12992, completed file 19144
t = 13076, completed file 31104
t = 13129, completed file 18898
t = 13155, completed file 33209
t = 13209, completed file 19549
t = 13261, completed file 18741
t = 13316, completed file 22923
t = 13337, completed file 37760
t = 13429, completed file 17508
t = 13504, completed file 20451
t = 13541, completed file 9214
t = 13593, completed file 8808
t = 13695, completed file 17548
t = 13807, completed file 19006
t = 13932, completed file 2396
t = 13998, completed file 8783
t = 14054, completed file 18474
t = 14147, completed file 8239
t = 14164, completed file 33812
t = 14240, completed file 22825
t = 14319, completed file 36363
t = 14446, completed file 7283
t = 14572, completed file 9599
t = 14643, completed file 16245
t = 14742, completed file 9621
t = 14819, completed file 9301
t = 14833, completed file 34618
t = 14889, completed file 4187
